Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    ТИК Ирафского района																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91					
1	"Число избирателей, внесенных в список избирателей"	12285	753	397	915	605	364	561	485	479	565	521	381	478	799	128	457	337	650	324	973	921	300	76	252	104	89	159	187	25					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12170	670	600	837	597	610	572	450	620	463	505	340	450	802	116	424	327	620	280	930	860	287	70	251	94	85	158	127	25					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9550	422	362	543	376	343	365	415	364	416	321	308	410	729	102	403	293	550	238	839	767	260	68	214	89	78	155	95	25					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	674	27	35	24	25	21	20	27	48	34	27	15	22	37	9	19	33	27	35	49	63	17	0	30	0	4	0	26	0					
6	Число погашенных избирательных бюллетеней	1946	221	203	270	196	246	187	8	208	13	157	17	18	36	5	2	1	43	7	42	30	10	2	7	5	3	3	6	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	674	27	35	24	25	21	20	27	48	34	27	15	22	37	9	19	33	27	35	49	63	17	0	30	0	4	0	26	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9544	422	362	543	376	337	365	415	364	416	321	308	410	729	102	403	293	550	238	839	767	260	68	214	89	78	155	95	25					
9	Число недействительных избирательных бюллетеней	194	13	10	9	11	8	8	4	22	9	9	2	7	19	2	10	8	11	6	4	9	7	0	1	1	0	1	1	2					
10	Число действительных избирательных бюллетеней	10024	436	387	558	390	350	377	438	390	441	339	321	425	747	109	412	318	566	267	884	821	270	68	243	88	82	154	120	23					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	150	10	10	10	10	10	10	10	10	10	10	3	5	10	0	3	3	3	3	10	10	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	26	2	0	2	2	1	0	0	0	1	2	0	3	1	0	1	0	3	0	1	7	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	42	0	1	2	0	2	3	0	1	0	2	2	0	2	2	3	1	9	5	1	2	0	1	0	0	0	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	124	8	10	8	8	9	10	10	10	9	8	3	2	9	0	2	3	0	3	9	3	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
