Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    ТИК Ирафского района																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108					
1	"Число избирателей, внесенных в списки избирателей"	12099	429	907	601	470	553	498	462	579	505	641	544	499	796	114	323	100	312	477	167	285	856	868	284	48	242	88	89	132	192	38					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10949	400	900	470	460	490	470	500	500	400	550	450	430	750	100	300	100	300	390	150	260	800	800	250	40	220	70	84	100	170	45					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7596	290	584	391	339	359	294	427	351	301	425	331	256	486	85	211	59	186	277	102	159	500	485	216	29	104	53	69	100	99	28					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	714	13	41	34	31	21	30	35	54	30	37	21	19	32	4	10	14	15	21	23	41	50	40	13	0	42	13	0	0	20	10					
6	Число погашенных избирательных бюллетеней	2638	97	275	45	90	110	146	38	95	69	88	98	155	232	11	79	27	99	92	25	60	250	274	21	11	74	4	15	0	51	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	714	13	41	34	31	21	30	35	54	30	37	21	19	32	4	10	14	15	21	23	41	50	40	13	0	42	13	0	0	20	10					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7596	290	584	391	339	359	294	427	351	301	425	331	256	486	85	211	59	186	277	102	159	500	485	216	29	104	53	69	100	99	28					
9	Число недействительных избирательных бюллетеней	251	16	42	2	8	5	16	0	7	6	30	7	2	8	2	3	2	9	16	4	0	10	15	24	0	5	0	3	1	5	3					
10	Число действительных избирательных бюллетеней	8059	287	583	423	362	375	308	462	398	325	432	345	273	510	87	218	71	192	282	121	200	540	510	205	29	141	66	66	99	114	35					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	188	7	10	7	5	7	7	5	7	7	7	7	7	7	7	5	5	7	7	7	7	7	7	7	7	5	5	5	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	39	3	3	4	0	3	3	0	0	4	4	0	3	0	0	0	0	4	3	0	0	0	5	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	38	0	2	1	0	0	0	0	1	1	1	0	1	2	0	1	0	1	1	0	0	5	3	0	0	0	3	1	14	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	149	4	7	3	5	4	4	5	7	3	3	7	4	7	7	5	5	3	4	7	7	7	2	7	7	5	5	5	5	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	20	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	3	3	0	0	4	0	0	0					
		0.24%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	1.31%	10.34%	0.00%	0.00%	5.80%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1712	63	69	64	145	63	85	48	53	96	80	144	88	60	11	83	17	49	68	44	32	102	38	60	10	64	6	8	29	22	11					
		20.60%	20.79%	11.04%	15.06%	39.19%	16.58%	26.23%	10.39%	13.09%	29.00%	17.32%	40.91%	32.00%	11.58%	12.36%	37.56%	23.29%	24.38%	22.82%	35.20%	16.00%	18.55%	7.24%	26.20%	34.48%	43.84%	9.09%	11.59%	29.00%	18.49%	28.95%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	0	6	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0					
		0.22%	0.00%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	3.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.95%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	21	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	3	0	0	0	0	3	0					
		0.25%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.01%	0.00%	0.00%	0.55%	0.00%	0.00%	10.34%	0.00%	0.00%	0.00%	0.00%	2.52%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	14	0	2	1	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	2	0	0	0					
