Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Ботлихская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
1	"Число избирателей, включенных в списки избирателей"	25472	55	701	317	1276	710	62	13	574	893	718	81	15	188	194	1486	1160	238	583	384	195	28	1318	186	1407	21	27	56	452	130	245	162	28	876	1271	362	317	26	805	1375	384	145	310	1226	502	324	360	259	39	150	611	77	2150					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23152	47	645	286	1200	643	56	13	517	804	647	81	15	163	175	1301	1000	215	524	346	176	28	1185	168	1267	21	27	51	405	117	221	146	28	789	1144	323	286	26	725	1238	343	140	279	1051	452	292	355	234	39	142	556	70	2150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22376	47	643	286	1157	505	54	13	515	790	640	81	15	161	174	1259	996	215	524	346	176	28	1181	168	1267	19	27	51	390	115	221	133	27	789	1125	312	273	26	700	1204	341	138	272	917	424	275	354	234	39	141	556	70	1962					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	688	0	0	0	37	133	0	0	0	8	5	0	0	0	0	37	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	13	0	0	0	8	13	0	20	23	0	0	7	134	28	17	0	0	0	0	0	0	188					
6	Число погашенных избирательных бюллетеней	88	0	2	0	6	5	2	0	2	6	2	0	0	2	1	5	4	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0	19	3	0	0	5	11	2	2	0	0	0	0	1	0	0	1	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	688	0	0	0	37	133	0	0	0	8	5	0	0	0	0	37	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	13	0	0	0	8	13	0	20	23	0	0	7	134	28	17	0	0	0	0	0	0	188					
8	Число бюллетеней в стационарных ящиках для голосования	22376	47	643	286	1157	505	54	13	515	790	640	81	15	161	174	1259	996	215	524	346	176	28	1181	168	1267	19	27	51	390	115	221	133	27	789	1125	312	273	26	700	1204	341	138	272	917	424	275	354	234	39	141	556	70	1962					
9	Число недействительных избирательных бюллетеней	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	0	12					
10	Число действительных избирательных бюллетеней	23032	47	643	286	1194	638	54	13	515	798	645	81	15	161	174	1296	996	215	521	346	176	28	1181	168	1267	21	27	51	404	115	221	146	27	789	1125	315	286	26	720	1219	340	138	279	1051	450	292	354	234	39	141	556	70	2138					
11	Число полученных открепительных  удостоверений	498	3	5	4	7	7	3	1	4	5	6	3	1	5	5	6	6	5	6	5	5	3	6	5	6	3	3	3	5	3	5	5	3	6	7	5	5	3	7	10	5	5	3	9	5	5	5	5	3	3	6	3	256					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	494	3	5	4	7	7	3	1	4	5	6	3	1	5	5	6	6	5	6	5	5	3	6	5	6	3	3	3	5	3	4	5	3	6	7	5	5	3	7	10	4	5	3	8	4	5	5	5	3	3	6	3	256					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	5					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.60%	0.31%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.23%					
19	Жириновский Владимир Вольфович	263	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	5	0	0	0	9	0	2	1	0	3	0	0	4	0	1	0	0	207					
		1.14%	0.00%	0.31%	0.00%	0.00%	0.00%	1.85%	0.00%	0.00%	0.00%	0.00%	0.00%	6.67%	0.00%	0.00%	0.08%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.41%	0.00%	1.78%	1.56%	0.00%	0.00%	0.00%	0.73%	0.00%	1.45%	0.36%	0.00%	0.66%	0.00%	0.00%	1.71%	0.00%	0.71%	0.00%	0.00%	9.63%					
20	Зюганов Геннадий Андреевич	626	4	15	5	23	11	0	0	21	30	6	0	1	9	5	23	29	8	13	6	0	0	29	3	0	0	0	0	6	2	0	11	3	0	80	13	0	0	20	77	12	3	28	6	14	7	5	3	3	11	18	12	51					
		2.71%	8.51%	2.33%	1.75%	1.93%	1.72%	0.00%	0.00%	4.08%	3.76%	0.93%	0.00%	6.67%	5.59%	2.87%	1.77%	2.91%	3.72%	2.48%	1.73%	0.00%	0.00%	2.46%	1.79%	0.00%	0.00%	0.00%	0.00%	1.48%	1.74%	0.00%	7.53%	11.11%	0.00%	7.11%	4.06%	0.00%	0.00%	2.78%	6.28%	3.52%	2.17%	10.04%	0.57%	3.10%	2.40%	1.41%	1.28%	7.69%	7.80%	3.24%	17.14%	2.37%					
21	Медведев Дмитрий Анатольевич	22113	43	626	281	1171	627	53	13	494	768	639	81	13	152	169	1272	963	207	508	340	176	28	1152	165	1267	21	27	51	398	113	221	135	22	789	1007	296	286	26	700	1130	328	133	250	1045	432	285	349	225	36	129	538	58	1875					
		95.88%	91.49%	97.36%	98.25%	98.07%	98.28%	98.15%	100.00%	95.92%	96.24%	99.07%	100.00%	86.67%	94.41%	97.13%	98.15%	96.69%	96.28%	96.95%	98.27%	100.00%	100.00%	97.54%	98.21%	100.00%	100.00%	100.00%	100.00%	98.27%	98.26%	100.00%	92.47%	81.48%	100.00%	89.51%	92.50%	100.00%	100.00%	97.22%	92.09%	96.19%	96.38%	89.61%	99.43%	95.58%	97.60%	98.59%	96.15%	92.31%	91.49%	96.76%	82.86%	87.21%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
