Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Рязань, Московская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №1059									
1	Число избирателей, включенных в список избирателей	143641	2789	2786	2629	2094	2148	2132	2089	2052	1113	2567	2600	2656	2646	2491	2111	2341	2447	2013	1362	2013	2022	2246	2194	2340	2220	2287	2632	2730	2573	2328	2485	2354	1978	2791	2516	2596	2747	2490	2408	2704	2846	2628	2379	2068	2069	361	2979	2562	2571	2036	2547	2850	2372	2154	2174	2061	1930	2209	2461	2041	2461	2162									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	139450	2700	2700	2600	2100	2100	2100	2000	2000	1115	2500	2500	2500	2600	2500	2100	2300	2400	2000	2000	2000	2000	2200	2000	2300	2200	2200	2500	2600	2400	2300	2400	2200	2000	2700	2500	2400	2600	2400	2300	2600	2700	2500	2300	2000	2000	365	2700	2500	2500	2000	2500	2600	2300	2000	2000	2000	2000	2000	2300	2000	2400	2170									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	90038	1730	1699	1568	1357	1348	1356	1223	1332	552	1635	1683	1691	1767	1530	1443	1585	1580	1337	1337	1357	1290	1330	1241	1311	1357	1352	1553	1735	1583	1551	1452	1355	1150	1691	1578	1554	1727	1515	1382	1680	1856	1703	1510	1288	1342	257	1973	1572	1636	1383	1535	1727	1409	1009	1164	1251	1356	1587	1492	1201	1328	1962									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3016	18	30	17	10	38	32	55	21	525	87	46	67	48	30	35	26	11	16	25	19	18	30	161	31	53	44	40	51	32	22	43	42	37	58	59	40	56	53	43	58	47	50	95	29	46	104	14	51	20	29	33	24	43	52	39	37	7	35	18	21	95	0									
6	Число погашенных избирательных бюллетеней	46396	952	971	1015	733	714	712	722	647	38	778	771	742	785	940	622	689	809	647	638	624	692	840	598	958	790	804	907	814	785	727	905	803	813	951	863	806	817	832	875	862	797	747	695	683	612	4	713	877	844	588	932	849	848	939	797	712	637	378	790	778	977	208									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3014	18	30	17	10	38	32	55	21	523	87	46	67	48	30	35	26	11	16	25	19	18	30	161	31	53	44	40	51	32	22	43	42	37	58	59	40	56	53	43	58	47	50	95	29	46	104	14	51	20	29	33	24	43	52	39	37	7	35	18	21	95	0									
8	Число бюллетеней в стационарных ящиках для голосования	89894	1727	1699	1567	1354	1348	1356	1223	1328	552	1635	1683	1690	1716	1530	1442	1577	1577	1335	1337	1357	1290	1327	1231	1308	1357	1352	1552	1735	1581	1551	1451	1351	1150	1689	1576	1554	1724	1514	1380	1680	1856	1702	1510	1288	1341	257	1972	1566	1632	1378	1533	1727	1408	1009	1164	1239	1356	1587	1492	1201	1328	1962									
9	Число недействительных избирательных бюллетеней	1063	17	18	17	10	14	9	18	8	11	20	12	23	22	14	21	13	14	14	21	22	28	16	12	19	10	18	13	20	16	14	15	24	9	19	21	18	16	23	18	23	23	23	19	21	22	4	24	16	18	17	11	20	12	10	20	16	14	24	28	12	9	30									
10	Число действительных избирательных бюллетеней	91845	1728	1711	1567	1354	1372	1379	1260	1341	1064	1702	1717	1734	1742	1546	1456	1590	1574	1337	1341	1354	1280	1341	1380	1320	1400	1378	1579	1766	1597	1559	1479	1369	1178	1728	1614	1576	1764	1544	1405	1715	1880	1729	1586	1296	1365	357	1962	1601	1634	1390	1555	1731	1439	1051	1183	1260	1349	1598	1482	1210	1414	1932									
11	Число полученных открепительных  удостоверений	3063	60	63	52	62	53	55	38	57	0	58	50	61	67	71	51	75	62	62	55	45	50	40	52	50	40	45	55	49	55	42	47	45	41	55	46	48	47	57	55	55	55	58	54	43	42	0	68	40	69	40	69	45	40	18	30	61	67	62	43	33	55	0									
