Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Канская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №2269					
1	"Число избирателей, включенных в списки избирателей"	19027	912	101	115	224	225	52	571	174	148	408	1275	261	720	170	121	137	562	49	103	615	52	51	145	644	76	94	232	100	162	388	112	218	94	745	286	130	218	94	213	931	72	1707	185	201	253	828	366	192	256	128	175	197	2414	125					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18972	888	94	111	228	225	54	561	173	150	411	1264	261	717	176	122	142	566	50	104	618	53	52	144	644	76	94	233	97	157	375	111	214	94	739	282	135	215	96	212	934	72	1684	183	203	256	834	357	192	256	130	173	195	2446	119					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12582	635	74	89	183	171	44	378	100	121	319	735	197	481	119	84	98	373	46	77	444	51	35	126	476	66	87	152	81	121	332	97	155	71	503	199	108	176	84	193	650	44	1056	96	112	137	489	276	141	136	72	77	110	1232	73					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	888	17	6	8	9	6	2	22	9	1	9	59	9	28	4	3	8	46	0	0	39	0	5	0	30	0	0	24	0	22	16	8	14	11	29	15	0	6	0	0	22	0	74	3	8	43	123	7	9	13	3	14	3	92	9					
6	Число погашенных избирательных бюллетеней	5502	236	14	14	36	48	8	161	64	28	83	470	55	208	53	35	36	147	4	27	135	2	12	18	138	10	7	57	16	14	27	6	45	12	207	68	27	33	12	19	262	28	554	84	83	76	222	74	42	107	55	82	82	1122	37					
7	Число избирательных бюллетеней в переносных ящиках для голосования	888	17	6	8	9	6	2	22	9	1	9	59	9	28	4	3	8	46	0	0	39	0	5	0	30	0	0	24	0	22	16	8	14	11	29	15	0	6	0	0	22	0	74	3	8	43	123	7	9	13	3	14	3	92	9					
8	Число бюллетеней в стационарных ящиках для голосования	12582	635	74	89	183	171	44	378	100	121	319	735	197	481	119	84	98	373	46	77	444	51	35	126	476	66	87	152	81	121	332	97	155	71	503	199	108	176	84	193	650	44	1056	96	112	137	489	276	141	136	72	77	110	1232	73					
9	Число недействительных избирательных бюллетеней	122	7	0	1	3	4	0	4	2	1	4	11	1	5	1	0	0	3	0	0	2	0	1	0	4	0	0	2	1	1	2	0	2	0	3	0	0	0	1	2	14	0	11	0	1	1	3	5	2	2	0	0	1	11	3					
10	Число действительных избирательных бюллетеней	13348	645	80	96	189	173	46	396	107	121	324	783	205	504	122	87	106	416	46	77	481	51	39	126	502	66	87	174	80	142	346	105	167	82	529	214	108	182	83	191	658	44	1119	99	119	179	609	278	148	147	75	91	112	1313	79					
11	Число полученных открепительных  удостоверений	339	19	5	5	2	2	2	5	3	3	5	10	5	10	5	5	5	10	5	5	10	2	5	2	10	5	5	5	4	5	10	5	5	5	13	5	5	5	5	5	15	4	17	5	5	5	5	5	5	5	5	2	1	28	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	104	13	0	2	1	1	0	0	0	1	0	2	0	0	1	0	0	7	0	3	6	0	0	0	2	0	0	2	1	0	2	0	0	0	2	0	0	0	0	0	10	0	12	0	0	0	2	2	0	0	0	2	0	28	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	100	7	4	1	2	3	1	4	0	0	0	1	2	0	0	0	0	3	1	3	3	1	0	3	3	1	0	2	7	2	0	1	1	1	2	3	1	0	1	1	5	1	4	2	0	3	2	1	1	3	1	3	3	2	4					
