Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Переславская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №623	УИК №624	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641									
1	"Число избирателей, включенных в список избирателей"	16372	467	310	626	428	947	413	945	341	1090	746	303	350	555	789	772	290	441	808	662	246	207	780	298	444	427	261	558	570	302	491	505									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14710	450	300	500	400	800	400	800	300	1000	650	280	300	500	700	700	250	400	700	600	250	200	700	250	400	400	250	500	500	280	500	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8680	238	175	317	153	565	245	489	177	597	465	132	159	255	462	392	174	235	422	348	144	123	453	137	248	237	120	325	228	174	210	281									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1877	56	38	86	74	64	35	120	64	115	60	75	75	70	33	63	29	42	54	64	27	38	67	89	46	42	42	47	82	28	110	42									
6	Число погашенных избирательных бюллетеней	4153	156	87	97	173	171	120	191	59	288	125	73	66	175	205	245	47	123	224	188	79	39	180	24	106	121	88	128	190	78	180	127									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1877	56	38	86	74	64	35	120	64	115	60	75	75	70	33	63	29	42	54	64	27	38	67	89	46	42	42	47	82	28	110	42									
8	Число бюллетеней в стационарных ящиках для голосования	8680	238	175	317	153	565	245	489	177	597	465	132	159	255	462	392	174	235	422	348	144	123	453	137	248	237	120	325	228	174	210	281									
9	Число недействительных избирательных бюллетеней	96	2	3	1	3	5	2	9	3	6	6	1	1	1	6	8	2	4	12	3	0	0	5	1	3	1	1	0	3	1	1	2									
10	Число действительных избирательных бюллетеней	10461	292	210	402	224	624	278	600	238	706	519	206	233	324	489	447	201	273	464	409	171	161	515	225	291	278	161	372	307	201	319	321									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	53	4	1	3	0	6	2	1	2	4	4	0	0	0	7	2	0	1	0	2	0	1	1	0	0	3	0	2	1	1	3	2									
		0.50%	1.36%	0.47%	0.74%	0.00%	0.95%	0.71%	0.16%	0.83%	0.56%	0.76%	0.00%	0.00%	0.00%	1.41%	0.44%	0.00%	0.36%	0.00%	0.49%	0.00%	0.62%	0.19%	0.00%	0.00%	1.08%	0.00%	0.54%	0.32%	0.50%	0.94%	0.62%									
14	Грудинин Павел Николаевич	1317	28	20	34	18	66	17	77	18	69	77	29	23	29	119	106	16	51	72	54	2	17	70	13	80	24	32	30	34	14	33	45									
		12.48%	9.52%	9.39%	8.44%	7.93%	10.49%	6.07%	12.64%	7.47%	9.69%	14.67%	14.01%	9.83%	8.92%	24.04%	23.30%	7.88%	18.41%	15.13%	13.11%	1.17%	10.56%	13.46%	5.75%	27.21%	8.60%	19.75%	8.06%	10.97%	6.93%	10.31%	13.93%									
15	Жириновский Владимир Вольфович	747	18	16	22	23	43	23	48	13	66	35	22	26	23	26	31	15	20	32	36	12	12	39	15	20	17	4	18	15	14	17	26									
		7.08%	6.12%	7.51%	5.46%	10.13%	6.84%	8.21%	7.88%	5.39%	9.27%	6.67%	10.63%	11.11%	7.08%	5.25%	6.81%	7.39%	7.22%	6.72%	8.74%	7.02%	7.45%	7.50%	6.64%	6.80%	6.09%	2.47%	4.84%	4.84%	6.93%	5.31%	8.05%									
