Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Магарамкентская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990									
1	Число избирателей, включенных в список избирателей	38469	227	72	1189	632	599	425	1492	1714	1465	1742	1289	230	1478	860	1266	1062	1546	1460	1194	1197	730	1676	235	235	696	1070	294	1099	1325	1465	666	869	837	954	1104	895	1511	1355	314									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	37800	220	70	1180	630	590	420	1490	1700	1460	1700	1280	230	1470	860	1260	1060	1500	1460	1190	1190	730	1600	230	230	690	1070	290	1090	1300	1460	660	860	830	950	1000	890	1360	1300	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	35430	190	55	1111	580	515	365	1450	1605	1401	1580	1200	190	1425	819	1130	999	1411	1412	1133	1142	687	1455	190	190	639	1011	248	1049	1221	1411	614	808	790	890	954	802	1235	1264	259									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	2370	30	15	69	50	75	55	40	95	59	120	80	40	45	41	130	61	89	48	57	48	43	145	40	40	51	59	42	41	79	49	46	52	40	60	46	88	125	36	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	35430	190	55	1111	580	515	365	1450	1605	1401	1580	1200	190	1425	819	1130	999	1411	1412	1133	1142	687	1455	190	190	639	1011	248	1049	1221	1411	614	808	790	890	954	802	1235	1264	259									
9	Число недействительных избирательных бюллетеней	33	0	0	0	0	0	0	0	0	14	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	35397	190	55	1111	580	515	365	1450	1605	1387	1580	1181	190	1425	819	1130	999	1411	1412	1133	1142	687	1455	190	190	639	1011	248	1049	1221	1411	614	808	790	890	954	802	1235	1264	259									
11	Число полученных открепительных  удостоверений	36	1	0	1	1	1	1	1	1	2	1	1	0	1	1	1	0	1	1	1	1	1	3	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	9	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0									
14	Число неиспользованных открепительных удостоверений	27	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	25	0	0	0	0	0	0	0	0	8	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.51%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	932	6	7	6	8	5	4	5	9	205	210	318	7	6	8	8	6	5	9	5	6	4	5	7	4	7	6	4	6	3	4	5	3	5	5	8	3	7	2	1									
		2.63%	3.16%	12.73%	0.54%	1.38%	0.97%	1.10%	0.34%	0.56%	14.63%	13.29%	26.50%	3.68%	0.42%	0.98%	0.71%	0.60%	0.35%	0.64%	0.44%	0.53%	0.58%	0.34%	3.68%	2.11%	1.10%	0.59%	1.61%	0.57%	0.25%	0.28%	0.81%	0.37%	0.63%	0.56%	0.84%	0.37%	0.57%	0.16%	0.39%									
21	Миронов Сергей Михайлович	13	0	0	0	0	0	0	0	0	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.63%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	56	0	0	0	0	0	0	0	0	12	36	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	2.28%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	34371	184	48	1105	572	510	361	1445	1596	1160	1316	845	183	1419	811	1122	993	1406	1403	1128	1136	683	1450	183	186	632	1005	244	1043	1218	1407	609	805	785	885	946	799	1228	1262	258									
		97.01%	96.84%	87.27%	99.46%	98.62%	99.03%	98.90%	99.66%	99.44%	82.80%	83.29%	70.42%	96.32%	99.58%	99.02%	99.29%	99.40%	99.65%	99.36%	99.56%	99.47%	99.42%	99.66%	96.32%	97.89%	98.90%	99.41%	98.39%	99.43%	99.75%	99.72%	99.19%	99.63%	99.37%	99.44%	99.16%	99.63%	99.43%	99.84%	99.61%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
