Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Краснокамская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740					
1	"Число избирателей, внесенных в список избирателей"	56912	760	2381	2067	1568	1295	1711	1447	1795	1943	1709	2082	2089	1617	1796	1731	1277	1015	1697	1766	2348	1065	1970	2518	1281	502	1833	1992	2195	2292	463	536	967	322	361	182	1140	1258	119	398	1424					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	46600	610	1950	1700	1300	1050	1400	1200	1500	1600	1400	1600	1700	1300	1500	1400	1050	850	1400	1450	1950	900	1600	2050	1050	400	1500	1650	1800	1850	380	450	800	250	300	150	950	1050	100	310	1150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	25106	274	970	1021	772	636	867	759	957	1000	703	872	946	833	865	873	526	311	727	841	1126	431	696	1040	452	146	838	728	1100	1068	173	188	407	103	125	72	384	530	50	127	569					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1332	12	16	25	26	22	14	21	20	29	36	176	22	29	44	43	35	30	38	25	24	23	34	35	5	6	62	102	30	36	22	21	38	27	29	10	40	68	10	21	26					
6	Число погашенных избирательных бюллетеней	20162	324	964	654	502	392	519	420	523	571	661	552	732	438	591	484	489	509	635	584	800	446	870	975	593	248	600	820	670	746	185	241	355	120	146	68	526	452	40	162	555					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1332	12	16	25	26	22	14	21	20	29	36	176	22	29	44	43	35	30	38	25	24	23	34	35	5	6	62	102	30	36	22	21	38	27	29	10	40	68	10	21	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	25100	274	970	1021	772	636	867	759	955	998	703	872	946	833	865	873	526	311	727	841	1124	431	696	1040	452	146	838	728	1100	1068	173	188	407	103	125	72	384	530	50	127	569					
9	Число недействительных избирательных бюллетеней	630	5	18	26	19	29	20	14	21	20	14	24	17	21	27	20	18	12	18	16	35	14	22	40	10	6	15	23	20	17	7	2	10	7	5	3	4	16	2	2	11					
10	Число действительных избирательных бюллетеней	25802	281	968	1020	779	629	861	766	954	1007	725	1024	951	841	882	896	543	329	747	850	1113	440	708	1035	447	146	885	807	1110	1087	188	207	435	123	149	79	420	582	58	146	584					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	820	10	30	30	20	20	30	20	20	30	20	20	30	20	20	20	20	20	30	20	30	20	20	30	20	10	20	40	30	30	10	10	10	10	10	10	20	20	10	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	494	6	13	13	13	14	22	14	20	21	13	14	22	18	15	12	6	14	27	20	19	7	12	15	14	4	13	25	10	10	3	1	8	4	4	0	7	20	5	6	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	302	5	7	8	8	13	10	10	15	9	13	7	9	9	11	9	12	5	7	9	9	2	7	8	5	12	9	7	8	12	1	5	5	4	4	4	2	3	2	8	9					
14	Число погашенных неиспользованных открепительных удостоверений	326	4	17	17	7	6	8	6	0	9	7	6	8	2	5	8	14	6	3	0	11	13	8	15	6	6	7	15	20	20	7	9	2	6	6	10	13	0	5	4	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3571	28	123	161	127	99	109	116	155	140	117	149	132	120	112	128	78	52	116	127	150	53	99	122	50	24	74	89	160	162	22	31	45	13	14	7	57	78	8	32	92					
		13.51%	9.79%	12.47%	15.39%	15.91%	15.05%	12.37%	14.87%	15.90%	13.63%	15.83%	14.22%	13.64%	13.92%	12.32%	13.97%	13.90%	15.25%	15.16%	14.67%	13.07%	11.67%	13.56%	11.35%	10.94%	15.79%	8.22%	10.72%	14.16%	14.67%	11.28%	14.83%	10.11%	10.00%	9.09%	8.54%	13.44%	13.04%	13.33%	21.62%	15.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4680	62	225	170	158	107	139	159	182	186	119	174	180	164	165	173	97	47	155	143	198	65	168	211	94	34	147	115	164	184	31	32	71	21	19	12	75	73	10	28	123					
		17.71%	21.68%	22.82%	16.25%	19.80%	16.26%	15.78%	20.38%	18.67%	18.11%	16.10%	16.60%	18.60%	19.03%	18.15%	18.89%	17.29%	13.78%	20.26%	16.51%	17.25%	14.32%	23.01%	19.63%	20.57%	22.37%	16.33%	13.86%	14.51%	16.67%	15.90%	15.31%	15.96%	16.15%	12.34%	14.63%	17.69%	12.21%	16.67%	18.92%	20.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	263	4	18	12	9	6	9	9	2	12	12	8	8	11	15	15	5	3	4	7	11	6	8	8	9	2	4	10	11	5	1	1	2	2	1	1	4	2	1	1	4					
