Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
Наименование Избирательной комиссии:    Зианчуринская																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998					
1	"Число избирателей, включенных в списки избирателей"	19976	755	117	98	283	268	105	225	68	228	317	76	71	156	207	138	304	336	155	152	186	206	169	1133	1644	586	137	1632	103	130	271	963	252	146	306	78	148	447	102	44	327	136	110	461	609	542	131	547	213	483	184	72	612	87	117	80	880	72	76	331	392	38	133	400	201					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20574	784	126	98	294	281	123	237	70	241	330	81	73	159	210	146	329	339	171	157	200	212	168	1120	1650	580	139	1650	104	136	288	1020	252	157	312	83	148	475	107	46	329	145	110	485	653	552	135	555	213	504	187	75	620	88	120	81	935	76	78	340	400	38	138	417	204					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18983	755	117	98	277	262	105	225	60	228	317	76	71	156	207	138	304	315	155	152	178	191	148	954	1398	514	137	1505	103	130	251	952	252	146	298	72	148	410	102	44	327	136	105	418	540	537	131	547	213	483	184	72	598	80	117	79	850	72	76	319	392	38	130	391	197					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	381	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	15	8	63	25	14	0	43	0	0	9	0	0	0	6	6	0	19	0	0	0	0	5	40	51	0	0	0	0	0	0	0	14	7	0	0	25	0	0	0	0	0	0	3	0					
6	Число погашенных избирательных бюллетеней	1210	29	9	0	11	13	18	12	10	13	13	5	2	3	3	8	25	14	16	5	16	6	12	103	227	52	2	102	1	6	28	68	0	11	8	5	0	46	5	2	2	9	0	27	62	15	4	8	0	21	3	3	8	1	3	2	60	4	2	21	8	0	8	23	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	381	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	15	8	63	25	14	0	43	0	0	9	0	0	0	6	6	0	19	0	0	0	0	5	40	51	0	0	0	0	0	0	0	14	7	0	0	25	0	0	0	0	0	0	3	0					
8	Число бюллетеней в стационарных ящиках для голосования	18983	755	117	98	277	262	105	225	60	228	317	76	71	156	207	138	304	315	155	152	178	191	148	954	1398	514	137	1505	103	130	251	952	252	146	298	72	148	410	102	44	327	136	105	418	540	537	131	547	213	483	184	72	598	80	117	79	850	72	76	319	392	38	130	391	197					
9	Число недействительных избирательных бюллетеней	114	0	0	0	0	0	24	2	0	0	0	0	0	1	0	0	0	2	0	4	0	0	0	11	25	0	1	3	0	0	0	0	0	0	1	0	0	20	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	19250	755	117	98	283	268	81	223	60	228	317	76	71	155	207	138	304	323	155	148	184	206	156	1006	1398	528	136	1545	103	130	260	952	252	146	303	78	148	409	102	44	327	135	108	458	588	537	131	547	213	483	184	72	612	87	117	79	874	72	76	306	392	38	130	394	197					
11	Число полученных открепительных  удостоверений	603	20	5	5	10	10	5	7	2	5	10	2	2	2	5	2	20	18	10	5	5	6	3	50	50	25	2	55	2	5	10	30	5	6	10	2	2	25	2	0	15	7	2	12	12	12	2	10	2	15	0	0	10	0	0	0	20	5	0	10	10	0	4	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	577	20	5	2	10	10	5	7	0	5	10	2	2	2	5	2	20	18	10	3	4	6	3	50	50	25	2	55	2	5	10	30	0	6	10	2	2	25	2	0	7	7	0	12	12	12	1	10	0	15	0	0	10	0	0	0	20	5	0	10	10	0	4	10	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	59	1	0	0	0	2	0	1	0	1	0	2	0	0	1	2	2	4	0	0	1	2	3	6	2	0	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	1	2	0	3	0	0	1	2	0	1	0	0	0	1	0	1	1	2	2					
14	Число неиспользованных открепительных удостоверений	26	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	67	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	7	6	5	1	5	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	1	0	0	0	0	0	6	0	2	0	15	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	2	0	8	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0					
		0.15%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.65%	0.00%	0.00%	0.00%	0.64%	0.00%	0.14%	0.38%	0.00%	0.52%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.33%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.51%	0.00%	0.77%	0.25%	0.00%					
19	Жириновский Владимир Вольфович	126	8	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	1	2	1	0	1	1	11	20	3	4	12	1	1	5	6	1	0	2	0	1	3	1	0	2	0	0	3	0	8	2	1	1	5	0	0	0	0	0	0	2	0	0	3	3	0	2	1	1					
		0.65%	1.06%	0.00%	0.00%	1.06%	0.00%	1.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.31%	1.29%	0.66%	0.00%	0.49%	0.64%	1.08%	1.41%	0.57%	2.92%	0.78%	0.97%	0.77%	1.92%	0.63%	0.40%	0.00%	0.66%	0.00%	0.68%	0.70%	0.98%	0.00%	0.61%	0.00%	0.00%	0.66%	0.00%	1.49%	1.53%	0.18%	0.47%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.94%	0.77%	0.00%	1.54%	0.25%	0.51%					
20	Зюганов Геннадий Андреевич	544	13	3	1	7	2	2	1	0	4	0	0	0	0	0	0	4	5	1	0	0	1	2	51	48	18	3	86	1	5	8	8	3	3	3	1	2	82	1	0	3	2	1	5	31	11	3	6	3	29	4	0	30	3	0	1	10	0	0	13	10	1	3	5	1					
		2.81%	1.72%	2.56%	1.02%	2.47%	0.75%	1.90%	0.44%	0.00%	1.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	1.54%	0.65%	0.00%	0.00%	0.49%	1.28%	5.01%	3.37%	3.41%	2.19%	5.56%	0.97%	3.85%	3.08%	0.84%	1.19%	2.05%	0.99%	1.28%	1.35%	19.11%	0.98%	0.00%	0.92%	1.47%	0.91%	1.09%	5.25%	2.05%	2.29%	1.10%	1.41%	6.00%	2.17%	0.00%	4.90%	3.45%	0.00%	1.27%	1.14%	0.00%	0.00%	4.08%	2.55%	2.63%	2.31%	1.27%	0.51%					
21	Медведев Дмитрий Анатольевич	18550	732	114	97	273	266	77	222	60	224	317	76	71	155	207	138	298	316	151	147	184	204	152	944	1328	505	129	1439	101	124	247	937	248	143	297	77	145	320	100	44	322	133	107	450	557	516	126	540	209	449	180	72	582	84	117	78	861	72	76	290	377	37	124	387	195					
		95.80%	96.95%	97.44%	98.98%	96.47%	99.25%	73.33%	98.67%	100.00%	98.25%	100.00%	100.00%	100.00%	99.36%	100.00%	100.00%	98.03%	97.23%	97.42%	96.71%	100.00%	99.03%	97.44%	92.82%	93.32%	95.64%	94.16%	92.96%	98.06%	95.38%	95.00%	98.42%	98.41%	97.95%	97.70%	98.72%	97.97%	74.59%	98.04%	100.00%	98.47%	97.79%	97.27%	98.25%	94.25%	96.09%	96.18%	98.72%	98.12%	92.96%	97.83%	100.00%	95.10%	96.55%	100.00%	98.73%	98.40%	100.00%	100.00%	90.91%	96.17%	97.37%	95.38%	98.22%	98.98%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
