Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Шиловская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859									
1	Число избирателей, включенных в список избирателей	34464	398	142	561	259	311	747	266	46	482	700	249	120	267	489	210	182	403	130	422	442	343	601	897	142	253	540	68	726	137	122	237	506	270	225	240	390	260	519	102	2306	2242	2099	2075	1530	631	1405	1323	1362	808	318	533	2124	2304									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	33900	400	140	580	260	305	735	255	45	485	715	235	110	260	475	210	180	415	130	430	450	340	605	915	135	255	545	70	720	135	115	235	490	260	230	235	385	260	500	95	2300	2200	2100	2080	1500	630	1250	1300	1300	795	315	490	2100	2200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18323	170	39	304	119	120	486	108	17	257	350	151	54	260	176	103	50	222	45	103	240	156	331	464	65	112	299	27	426	52	43	103	233	139	124	81	225	130	232	48	1291	1471	1282	1211	899	309	683	679	631	425	153	251	1130	1244									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3577	90	81	89	39	67	124	110	24	103	106	30	31	0	101	42	27	84	60	219	38	49	25	96	41	92	61	26	65	37	29	52	129	47	56	88	64	53	59	47	137	167	89	113	38	53	153	49	35	62	48	12	31	9									
6	Число погашенных избирательных бюллетеней	12000	140	20	187	102	118	125	37	4	125	259	54	25	0	198	65	103	109	25	108	172	135	249	355	29	51	185	17	229	46	43	80	128	74	50	66	96	77	209	0	872	562	729	756	563	268	414	572	634	308	114	227	939	947									
