Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    Шиловская																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916					
1	"Число избирателей, включенных в списки избирателей"	35573	434	166	563	264	350	799	589	54	518	710	227	128	245	487	225	185	436	111	287	147	460	372	625	949	146	277	582	86	722	150	98	263	548	263	269	268	402	301	550	109	120	2314	2342	2126	2141	1767	632	1198	1009	1447	730	332	472	2212	2366					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32430	440	163	566	275	347	785	286	53	523	716	231	123	253	492	226	185	442	109	292	152	457	377	626	943	146	277	575	86	723	146	97	260	529	253	253	268	402	298	529	106	122	2300	2300	2130	1670	1415	504	888	798	1150	752	323	378	1755	1935					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18873	224	43	364	127	122	446	140	30	259	373	154	69	245	195	116	59	204	36	109	90	282	180	352	540	71	123	283	61	343	70	37	109	270	146	139	98	263	167	247	71	9	1639	1453	1392	1174	939	290	584	440	601	401	181	214	1127	1172					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3044	88	69	64	48	95	122	65	21	83	63	22	24	0	111	61	34	69	58	81	13	32	40	19	80	34	58	65	0	84	44	24	81	152	43	71	76	55	41	51	28	85	97	135	54	38	35	42	84	27	26	60	31	11	32	18					
6	Число погашенных избирательных бюллетеней	10513	128	51	138	100	130	217	81	2	181	280	55	30	8	186	49	92	169	15	102	49	143	157	255	323	41	96	227	25	296	32	36	70	107	64	43	94	84	90	231	7	28	564	712	684	458	441	172	220	331	523	291	111	153	596	745					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3044	88	69	64	48	95	122	65	21	83	63	22	24	0	111	61	34	69	58	81	13	32	40	19	80	34	58	65	0	84	44	24	81	152	43	71	76	55	41	51	28	85	97	135	54	38	35	42	84	27	26	60	31	11	32	18					
8	Число бюллетеней в стационарных ящиках для голосования	18859	224	43	364	127	122	446	140	30	259	373	154	69	245	195	116	59	204	36	109	90	282	180	352	540	71	123	283	61	343	70	37	109	270	146	139	98	263	167	247	71	9	1639	1453	1392	1172	939	290	584	440	601	400	181	203	1127	1172					
9	Число недействительных избирательных бюллетеней	237	1	1	0	3	0	3	0	0	6	1	0	0	12	4	0	0	1	0	2	4	2	2	1	7	0	4	2	0	5	0	0	0	5	5	0	0	5	2	3	0	1	9	9	21	15	14	3	5	4	4	4	1	3	48	15					
10	Число действительных избирательных бюллетеней	21666	311	111	428	172	217	565	205	51	336	435	176	93	233	302	177	93	272	94	188	99	312	218	370	613	105	177	346	61	422	114	61	190	417	184	210	174	313	206	295	99	93	1727	1579	1425	1195	960	329	663	463	623	456	211	211	1111	1175					
11	Число полученных открепительных  удостоверений	576	7	7	10	7	10	10	5	5	7	10	10	7	5	10	10	10	10	8	7	5	10	10	10	10	5	10	10	7	10	10	10	10	5	5	8	5	7	10	3	2	7	20	20	15	25	20	10	20	20	15	10	10	10	25	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	283	6	0	10	2	0	9	1	0	1	10	3	0	0	0	0	0	2	0	1	5	2	0	5	10	0	1	5	0	9	0	3	1	5	5	7	1	1	1	0	0	2	20	20	15	22	18	2	8	5	4	10	1	8	15	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	195	5	2	2	2	2	7	1	1	3	7	0	3	0	3	2	2	4	2	1	1	7	2	3	5	1	1	11	0	5	3	1	2	3	2	3	6	1	2	7	1	0	4	2	11	12	12	1	8	2	1	2	3	1	15	5					
14	Число неиспользованных открепительных удостоверений	293	1	7	0	5	10	1	4	5	6	0	7	7	5	10	10	10	8	8	6	0	8	10	5	0	5	9	5	7	1	10	7	9	0	0	1	4	6	9	3	2	5	0	0	0	3	2	8	12	15	11	0	9	2	10	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	8	1	4	1	3	0	0	0	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
18	Богданов Андрей Владимирович	234	4	1	6	1	1	7	0	0	4	6	2	0	5	0	5	1	1	1	0	1	2	1	3	10	0	0	3	1	7	0	0	1	2	3	3	1	1	0	4	1	4	14	11	20	11	22	5	11	1	12	2	0	3	19	10					
