Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Грязинская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283									
1	Число избирателей, включенных в список избирателей	59986	1645	1840	2041	986	2083	2040	1923	1897	1411	683	1677	1527	1761	1649	1678	1588	856	1181	1745	2177	1213	1393	2024	2272	843	590	958	1351	2065	925	441	601	952	360	253	1064	181	773	496	747	263	1477	692	1061	321	800	380	1536	1566									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	58850	1650	1800	2000	850	2050	2000	1850	1900	1350	650	1650	1500	1750	1550	1650	1600	950	1150	1650	2200	1200	1300	2000	2300	850	600	950	1300	2050	900	400	550	950	350	250	1100	180	750	490	750	270	1450	600	1050	320	800	390	1500	1500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	33124	863	913	1130	560	1373	1116	1017	1255	649	370	958	881	970	861	974	1044	520	577	937	1112	671	830	1223	1090	510	349	589	713	1128	591	134	301	485	226	131	560	121	349	194	302	151	933	429	454	190	371	238	828	953									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	8477	127	372	223	156	251	162	216	229	327	62	204	290	124	166	126	46	120	208	144	518	198	102	89	295	156	106	149	179	129	116	191	169	235	39	66	291	34	241	229	259	56	237	117	173	20	175	27	212	116									
6	Число погашенных избирательных бюллетеней	17249	660	515	647	134	426	722	617	416	374	218	488	329	656	523	550	510	310	365	569	570	331	368	688	915	184	145	212	408	793	193	75	80	230	85	53	249	25	160	67	189	63	280	54	423	110	254	125	460	431									
7	Число избирательных бюллетеней в переносных ящиках для голосования	8477	127	372	223	156	251	162	216	229	327	62	204	290	124	166	126	46	120	208	144	518	198	102	89	295	156	106	149	179	129	116	191	169	235	39	66	291	34	241	229	259	56	237	117	173	20	175	27	212	116									
8	Число бюллетеней в стационарных ящиках для голосования	33122	863	912	1130	560	1373	1116	1017	1255	649	370	958	881	970	861	974	1044	520	577	937	1112	670	830	1223	1090	510	349	589	713	1128	591	134	301	485	226	131	560	121	349	194	302	151	933	429	454	190	371	238	828	953									
9	Число недействительных избирательных бюллетеней	344	15	4	13	12	0	23	17	9	7	3	0	9	11	4	2	5	8	12	11	23	7	3	16	12	4	2	2	12	18	11	2	0	0	4	2	8	0	3	0	17	2	10	4	6	2	1	1	1	6									
10	Число действительных избирательных бюллетеней	41255	975	1280	1340	704	1624	1255	1216	1475	969	429	1162	1162	1083	1023	1098	1085	632	773	1070	1607	861	929	1296	1373	662	453	736	880	1239	696	323	470	720	261	195	843	155	587	423	544	205	1160	542	621	208	545	264	1039	1063									
11	Число полученных открепительных  удостоверений	509	7	5	14	4	18	13	11	15	9	6	13	17	17	17	13	13	9	11	16	16	14	16	16	16	11	18	9	15	11	9	8	6	6	5	1	6	2	3	3	6	5	20	13	8	3	14	6	10	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	509	7	5	14	4	18	13	11	15	9	6	13	17	17	17	13	13	9	11	16	16	14	16	16	16	11	18	9	15	11	9	8	6	6	5	1	6	2	3	3	6	5	20	13	8	3	14	6	10	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	446	2	4	5	39	4	6	6	9	6	4	5	5	8	8	4	11	3	5	24	7	6	13	12	10	11	4	4	8	11	7	53	3	1	6	1	7	2	2	1	0	4	9	29	18	0	2	5	4	48									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	26	1	2	1	0	1	1	1	0	0	0	0	0	0	0	3	0	0	3	0	2	0	0	2	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
