Выборы Президента Российской Федерации																																																																																					
Дата голосования: 04.03.2012																																																																																					
																																																																																					
Наименование Избирательной комиссии:    Королевская городская																																																																																					
																																																																																					
Сводная таблица итогов голосования																																																																																					
																																																																																					
	Число участковых избирательных комиссий	74																																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	74																																																																																			
																																																																																					
		Сумма	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №3385	УИК №3386									
1	Число избирателей, включенных в список избирателей	141553	1900	1711	2213	2224	2044	2299	2204	2062	2305	1233	1558	2011	1617	1240	1384	2019	1597	2486	2308	2306	1801	2291	1712	1961	2074	2021	1881	2294	1967	2463	2679	1476	2108	2397	1885	2739	2028	2847	2245	2481	2309	1904	2561	2618	2105	2733	2554	2215	2459	2889	2315	2815	2501	2205	255	327	197	2268	2525	1210	1457	756	484	2567	1533	2177	1152	327	128	1727	2365	2411	834	599									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	101542	1300	1150	1500	1500	1350	1650	1600	1400	1500	900	1100	1400	1100	900	1200	1500	1100	1750	1650	1600	1250	2000	1400	1400	1500	1400	1300	1600	1350	1800	1950	1000	1500	1650	1600	1900	1500	1900	1650	1750	1750	1350	1850	2000	1450	1800	1750	1650	1750	1950	1550	2100	1750	1550	200	286	206	1600	1750	1050	1050	550	350	1800	1100	1600	750	250	130	1200	1650	1750	850	620									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	86000	937	1071	1180	1193	1019	1465	1340	1261	1393	755	945	1276	984	763	1011	1266	922	1496	1383	1394	1111	1445	1077	1157	1251	1275	1185	1433	1263	1369	1594	935	1186	1317	1324	1635	1138	1707	1348	1499	1557	1201	1610	1758	1283	1700	1705	1464	1651	1784	1438	1826	1615	1419	157	188	85	1367	1549	769	794	439	275	1234	860	1256	563	177	92	948	1316	1575	647	395									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1486	3	32	25	32	7	15	10	25	25	5	12	16	19	15	12	14	13	29	27	29	17	21	13	23	17	12	9	15	20	31	20	11	15	27	8	22	31	10	10	16	20	21	11	17	10	22	14	9	10	15	6	11	17	17	0	84	103	16	9	16	20	20	15	49	85	21	71	17	4	19	13	11	0	0									
6	Число погашенных избирательных бюллетеней	14056	360	47	295	275	324	170	250	114	78	140	143	108	97	122	177	220	165	225	240	182	122	534	310	220	232	113	106	152	67	400	336	54	299	306	268	243	331	183	292	235	173	128	229	225	156	78	31	177	89	151	106	263	118	114	43	14	18	217	192	265	236	91	60	517	155	323	116	56	34	233	321	164	203	225									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1486	3	32	25	32	7	15	10	25	25	5	12	16	19	15	12	14	13	29	27	29	17	21	13	23	17	12	9	15	20	31	20	11	15	27	8	22	31	10	10	16	20	21	11	17	10	22	14	9	10	15	6	11	17	17	0	84	103	16	9	16	20	20	15	49	85	21	71	17	4	19	13	11	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	85963	935	1071	1180	1193	1019	1465	1337	1261	1393	754	945	1275	984	761	1011	1266	922	1496	1383	1391	1111	1445	1077	1157	1251	1275	1183	1431	1251	1369	1594	935	1186	1317	1324	1635	1138	1707	1348	1499	1557	1201	1610	1758	1281	1700	1705	1464	1651	1784	1437	1826	1614	1419	157	188	85	1367	1545	769	794	439	275	1234	860	1255	563	177	92	948	1316	1575	647	395									
