Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Апатитская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747					
1	"Число избирателей, внесенных в список избирателей"	51459	2882	1516	1936	2719	1177	2333	2703	2539	2159	2164	853	1422	2002	2531	1960	2429	1681	283	2706	2148	2710	1405	2063	2433	1553	37	374	64	53	230	152	242					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50657	2916	1499	1520	2701	850	2351	2748	2606	2171	2188	597	1242	2019	2509	1470	2455	1560	400	2758	2187	2743	1435	2092	2430	1550	100	500	80	80	300	200	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24632	1377	678	879	1287	602	1045	1248	1298	1084	1012	417	618	1082	1218	927	1135	860	27	1270	1066	1433	344	980	1277	766	37	0	63	51	192	131	228					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	873	18	16	40	30	0	20	36	3	25	24	7	16	14	9	16	12	33	212	13	24	7	2	7	18	3	0	268	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	25152	1521	805	601	1384	248	1286	1464	1305	1062	1152	173	608	923	1282	527	1308	667	161	1475	1097	1303	1089	1105	1135	781	63	232	17	29	108	69	172					
7	Число избирательных бюллетеней в переносных ящиках для голосования	871	18	16	39	30	0	20	36	3	25	24	6	16	14	9	16	12	33	212	13	24	7	2	7	18	3	0	268	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24529	1374	678	860	1283	600	1045	1247	1297	1083	1000	412	618	1068	1218	912	1135	843	27	1267	1065	1430	344	979	1276	766	37	0	63	51	192	131	228					
9	Число недействительных избирательных бюллетеней	390	18	10	17	16	8	20	22	15	15	16	7	15	13	18	23	11	16	12	13	13	15	11	11	33	9	1	3	1	0	1	7	0					
10	Число действительных избирательных бюллетеней	25010	1374	684	882	1297	592	1045	1261	1285	1093	1008	411	619	1069	1209	905	1136	860	227	1267	1076	1422	335	975	1261	760	36	265	62	51	191	124	228					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	900	50	30	40	45	25	40	45	45	40	40	15	25	35	45	20	45	30	0	50	40	50	30	45	45	25	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	272	12	7	18	10	11	10	25	8	8	14	2	19	11	11	7	11	6	0	10	9	14	18	11	12	8	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	216	5	7	12	2	2	7	5	2	0	4	2	1	4	2	3	8	58	32	4	7	5	0	0	5	31	1	2	3	0	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	628	38	23	22	35	14	30	20	37	32	26	13	6	24	34	13	34	24	0	40	31	36	12	34	33	17	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	2	3	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4999	280	129	176	244	124	229	259	248	252	206	88	127	217	263	192	239	165	39	218	222	277	45	175	280	132	4	42	12	18	41	22	34					
		19.68%	20.11%	18.59%	19.58%	18.58%	20.67%	21.50%	20.19%	19.08%	22.74%	20.12%	21.05%	20.03%	20.06%	21.43%	20.69%	20.84%	18.84%	16.32%	17.03%	20.39%	19.28%	13.01%	17.75%	21.64%	17.17%	10.81%	15.67%	19.05%	35.29%	21.35%	16.79%	14.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5030	301	150	170	250	116	208	265	287	241	213	83	125	209	245	203	194	156	50	270	210	272	90	192	209	138	2	74	7	7	34	25	34					
		19.80%	21.62%	21.61%	18.91%	19.04%	19.33%	19.53%	20.65%	22.08%	21.75%	20.80%	19.86%	19.72%	19.32%	19.97%	21.88%	16.91%	17.81%	20.92%	21.09%	19.28%	18.93%	26.01%	19.47%	16.15%	17.95%	5.41%	27.61%	11.11%	13.73%	17.71%	19.08%	14.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	271	15	9	5	15	5	13	20	11	10	5	5	12	16	15	9	16	7	0	6	10	10	2	12	15	7	0	4	1	1	10	4	1					
