Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Красноармейская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922									
1	"Число избирателей, включенных в список избирателей"	9716	1797	1357	209	429	265	382	86	471	271	299	135	510	262	211	100	534	310	321	328	530	721	188									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10655	2030	1431	227	484	280	376	87	532	301	316	132	541	310	234	106	552	372	348	365	593	838	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8378	1597	1166	150	362	235	331	70	409	230	269	109	436	234	177	92	409	262	269	292	459	648	172									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	882	46	64	46	44	23	42	16	50	37	22	15	54	25	32	6	117	39	47	29	52	60	16									
6	Число погашенных избирательных бюллетеней	1395	387	201	31	78	22	3	1	73	34	25	8	51	51	25	8	26	71	32	44	82	130	12									
7	Число избирательных бюллетеней в переносных ящиках для голосования	882	46	64	46	44	23	42	16	50	37	22	15	54	25	32	6	117	39	47	29	52	60	16									
8	Число бюллетеней в стационарных ящиках для голосования	8377	1596	1166	150	362	235	331	70	409	230	269	109	436	234	177	92	409	262	269	292	459	648	172									
9	Число недействительных избирательных бюллетеней	161	26	11	3	5	3	5	3	13	2	3	2	3	2	2	0	4	2	4	9	8	34	17									
10	Число действительных избирательных бюллетеней	9098	1616	1219	193	401	255	368	83	446	265	288	122	487	257	207	98	522	299	312	312	503	674	171									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	45	8	2	0	1	0	3	0	1	1	3	1	4	1	0	3	2	2	2	1	3	6	1									
		0.49%	0.49%	0.16%	0.00%	0.25%	0.00%	0.80%	0.00%	0.22%	0.37%	1.03%	0.81%	0.82%	0.39%	0.00%	3.06%	0.38%	0.66%	0.63%	0.31%	0.59%	0.85%	0.53%									
14	Грудинин Павел Николаевич	1178	241	208	23	41	24	56	16	55	27	48	12	37	26	26	8	52	37	46	35	71	76	13									
		12.72%	14.68%	16.91%	11.73%	10.10%	9.30%	15.01%	18.60%	11.98%	10.11%	16.49%	9.68%	7.55%	10.04%	12.44%	8.16%	9.89%	12.29%	14.56%	10.90%	13.89%	10.73%	6.91%									
15	Жириновский Владимир Вольфович	448	101	62	11	39	14	14	4	14	24	11	3	22	6	6	5	22	16	17	11	14	27	5									
		4.84%	6.15%	5.04%	5.61%	9.61%	5.43%	3.75%	4.65%	3.05%	8.99%	3.78%	2.42%	4.49%	2.32%	2.87%	5.10%	4.18%	5.32%	5.38%	3.43%	2.74%	3.81%	2.66%									
16	Путин Владимир Владимирович	7228	1226	919	156	317	209	283	58	368	209	220	104	410	219	168	82	434	243	243	257	408	547	148									
		78.06%	74.67%	74.72%	79.59%	78.08%	81.01%	75.87%	67.44%	80.17%	78.28%	75.60%	83.87%	83.67%	84.56%	80.38%	83.67%	82.51%	80.73%	76.90%	80.06%	79.84%	77.26%	78.72%									
17	Собчак Ксения Анатольевна	90	17	16	0	1	2	1	3	2	3	2	1	11	4	4	0	6	0	3	2	4	6	2									
		0.97%	1.04%	1.30%	0.00%	0.25%	0.78%	0.27%	3.49%	0.44%	1.12%	0.69%	0.81%	2.24%	1.54%	1.91%	0.00%	1.14%	0.00%	0.95%	0.62%	0.78%	0.85%	1.06%									
18	Сурайкин Максим Александрович	46	8	3	2	1	1	7	1	4	0	0	0	0	1	2	0	3	0	1	4	1	6	1									
		0.50%	0.49%	0.24%	1.02%	0.25%	0.39%	1.88%	1.16%	0.87%	0.00%	0.00%	0.00%	0.00%	0.39%	0.96%	0.00%	0.57%	0.00%	0.32%	1.25%	0.20%	0.85%	0.53%									
19	Титов Борис Юрьевич	38	6	6	1	1	2	2	1	2	0	3	1	3	0	1	0	2	1	0	1	2	3	0									
		0.41%	0.37%	0.49%	0.51%	0.25%	0.78%	0.54%	1.16%	0.44%	0.00%	1.03%	0.81%	0.61%	0.00%	0.48%	0.00%	0.38%	0.33%	0.00%	0.31%	0.39%	0.42%	0.00%									
20	Явлинский Григорий Алексеевич	25	9	3	0	0	3	2	0	0	1	1	0	0	0	0	0	1	0	0	1	0	3	1									
		0.27%	0.55%	0.24%	0.00%	0.00%	1.16%	0.54%	0.00%	0.00%	0.37%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.31%	0.00%	0.42%	0.53%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
