Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Слюдянская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069					
1	"Число избирателей, внесенных в списки"	35730	1056	2441	2294	1424	1442	1868	1857	1932	1771	239	2354	1855	2455	2075	2204	1602	425	1285	2168	546	120	826	152	351	362	121	371	134					
2	"Число бюллетеней, полученных участковыми комиссиями"	36100	1061	2443	2317	1436	1454	1951	1889	1951	1793	239	2370	1860	2430	2073	2222	1648	423	1309	2193	545	112	866	162	352	369	121	378	133					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	15566	365	888	952	591	708	780	740	744	817	153	1074	964	1270	1075	948	846	225	386	629	307	84	327	79	210	167	56	132	49					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	639	8	21	23	20	17	18	13	11	13	3	14	29	11	14	52	18	10	49	49	17	0	96	22	16	28	13	22	32					
6	Число погашенных бюллетеней	19895	688	1534	1342	825	729	1153	1136	1196	963	83	1282	867	1149	984	1222	784	188	874	1515	221	28	443	61	126	174	52	224	52					
7	Число бюллетеней в переносных ящиках для голосования	639	8	21	23	20	17	18	13	11	13	3	14	29	11	14	52	18	10	49	49	17	0	96	22	16	28	13	22	32					
8	Число бюллетеней в стационарных ящиках для голосования	15545	365	888	952	591	690	780	740	744	816	153	1074	964	1270	1075	947	846	225	386	629	307	84	327	79	210	167	55	132	49					
9	Число недействительных бюллетеней	152	4	8	13	11	6	9	9	4	11	3	7	7	2	9	10	7	1	2	13	8	0	0	0	2	3	2	1	0					
10	Число действительных бюллетеней	16032	369	901	962	600	701	789	744	751	818	153	1081	986	1279	1080	989	857	234	433	665	316	84	423	101	224	192	66	153	81					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	500	25	30	30	20	20	30	30	30	20	5	30	25	30	30	20	25	5	10	30	10	5	10	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	117	0	11	9	3	9	3	3	3	6	2	5	10	7	5	6	5	2	0	14	6	0	1	0	3	1	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	62	0	3	0	5	5	2	2	0	3	1	0	5	4	1	1	4	4	0	2	2	2	1	0	3	7	1	1	3					
14	Число погашенных открепительных удостоверений	383	25	19	21	17	11	27	27	27	14	3	25	15	23	25	14	20	3	10	16	4	5	9	5	2	4	5	2	5					
15	Число открепительных удостоверений выданных ТИК	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	170	4	11	11	5	8	8	7	7	10	0	13	8	10	12	7	6	1	8	11	3	2	5	3	3	3	1	1	2					
		1.05%	1.07%	1.21%	1.12%	0.81%	1.13%	1.00%	0.92%	0.92%	1.20%	0.0%	1.19%	0.80%	0.78%	1.10%	0.70%	0.69%	0.42%	1.83%	1.62%	0.92%	2.38%	1.18%	2.97%	1.32%	1.53%	1.47%	0.64%	2.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	212	2	11	17	3	11	3	11	11	8	0	14	32	30	15	21	6	0	1	5	4	0	3	0	2	0	0	2	0					
		1.30%	0.53%	1.21%	1.74%	0.49%	1.55%	0.37%	1.46%	1.45%	0.96%	0.0%	1.28%	3.22%	2.34%	1.37%	2.10%	0.69%	0.0%	0.22%	0.73%	1.23%	0.0%	0.70%	0.0%	0.88%	0.0%	0.0%	1.29%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	483	13	22	31	25	31	30	18	16	30	5	27	30	42	46	31	24	5	12	14	3	0	17	5	1	1	0	3	1					
		2.98%	3.48%	2.42%	3.17%	4.09%	4.38%	3.75%	2.39%	2.11%	3.61%	3.20%	2.48%	3.02%	3.27%	4.22%	3.10%	2.77%	2.12%	2.75%	2.06%	0.92%	0.0%	4.01%	4.95%	0.44%	0.51%	0.0%	1.94%	1.23%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	444	4	23	23	16	23	9	21	20	23	1	37	59	45	51	14	24	1	10	8	4	0	13	2	4	5	1	2	1					
		2.74%	1.07%	2.53%	2.35%	2.61%	3.25%	1.12%	2.78%	2.64%	2.77%	0.64%	3.40%	5.94%	3.51%	4.68%	1.40%	2.77%	0.42%	2.29%	1.17%	1.23%	0.0%	3.07%	1.98%	1.76%	2.56%	1.47%	1.29%	1.23%					
22	"5. ""За Русь Святую"""	74	1	4	1	6	2	7	2	5	1	0	6	3	3	5	10	5	0	7	0	1	0	0	1	1	1	1	1	0					
		0.45%	0.26%	0.44%	0.10%	0.98%	0.28%	0.87%	0.26%	0.66%	0.12%	0.0%	0.55%	0.30%	0.23%	0.45%	1.00%	0.57%	0.0%	1.60%	0.0%	0.30%	0.0%	0.0%	0.99%	0.44%	0.51%	1.47%	0.64%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	0	1	3	0	1	3	2	1	2	0	0	4	2	4	2	1	1	0	0	1	0	1	0	0	0	0	1	4					
		0.21%	0.0%	0.11%	0.30%	0.0%	0.14%	0.37%	0.26%	0.13%	0.24%	0.0%	0.0%	0.40%	0.15%	0.36%	0.20%	0.11%	0.42%	0.0%	0.0%	0.30%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.64%	4.93%					
24	"7. ""Новый курс - Автомобильная Россия"""	107	1	7	8	4	2	3	8	3	7	0	10	3	13	8	3	5	3	2	3	6	0	2	0	2	3	1	0	0					
		0.66%	0.26%	0.77%	0.82%	0.65%	0.28%	0.37%	1.06%	0.39%	0.84%	0.0%	0.91%	0.30%	1.01%	0.73%	0.30%	0.57%	1.27%	0.45%	0.44%	1.85%	0.0%	0.47%	0.0%	0.88%	1.53%	1.47%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0					
		0.06%	0.26%	0.22%	0.10%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.11%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.99%	0.44%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	1	1	1	2	1	0	4	1	0	1	0	0	0	2	0	3	0	1	1	1	0	0	0	0	0	0	0	0					
		0.12%	0.26%	0.11%	0.10%	0.32%	0.14%	0.0%	0.53%	0.13%	0.0%	0.64%	0.0%	0.0%	0.0%	0.18%	0.0%	0.34%	0.0%	0.22%	0.14%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	286	7	20	19	12	11	19	9	16	9	3	18	13	19	22	10	15	4	6	11	13	0	11	1	8	3	2	1	4					
		1.76%	1.87%	2.20%	1.94%	1.96%	1.55%	2.38%	1.19%	2.11%	1.08%	1.92%	1.65%	1.30%	1.48%	2.02%	1.00%	1.73%	1.70%	1.37%	1.62%	4.01%	0.0%	2.60%	0.99%	3.53%	1.53%	2.94%	0.64%	4.93%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	0	0	1	1	0	0	1	1	3	6	0	3	0	1	0	0	0	0	1	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.13%	0.0%	0.0%	0.09%	0.10%	0.23%	0.55%	0.0%	0.34%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	119	2	7	11	6	7	8	3	8	5	1	11	4	3	6	9	8	2	0	7	2	0	2	0	1	3	0	3	0					
		0.73%	0.53%	0.77%	1.12%	0.98%	0.99%	1.00%	0.39%	1.05%	0.60%	0.64%	1.01%	0.40%	0.23%	0.55%	0.90%	0.92%	0.85%	0.0%	1.03%	0.61%	0.0%	0.47%	0.0%	0.44%	1.53%	0.0%	1.94%	0.0%					
30	"13. ""Демократическая партия России"""	65	2	3	4	2	4	3	1	3	5	1	2	5	6	5	2	4	2	1	1	4	1	4	0	0	0	0	0	0					
		0.40%	0.53%	0.33%	0.41%	0.32%	0.56%	0.37%	0.13%	0.39%	0.60%	0.64%	0.18%	0.50%	0.46%	0.45%	0.20%	0.46%	0.85%	0.22%	0.14%	1.23%	1.19%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	1	1	2	2	0	1	0	1	0	0	0	0	2	0	0	2	0	1	0	0	1	1	1	0	0	0	0	0					
		0.09%	0.26%	0.11%	0.20%	0.32%	0.0%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.23%	0.0%	0.22%	0.0%	0.0%	1.19%	0.23%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	0	2	0	1	1	1	2	4	1	0	2	2	2	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
		0.14%	0.0%	0.22%	0.0%	0.16%	0.14%	0.12%	0.26%	0.52%	0.12%	0.0%	0.18%	0.20%	0.15%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1053	28	71	83	45	50	46	35	38	76	10	55	77	90	77	55	62	18	28	30	13	0	23	2	10	6	0	22	3					
		6.50%	7.50%	7.81%	8.51%	7.36%	7.07%	5.76%	4.64%	5.03%	9.16%	6.41%	5.05%	7.75%	7.02%	7.07%	5.50%	7.17%	7.65%	6.43%	4.42%	4.01%	0.0%	5.43%	1.98%	4.42%	3.07%	0.0%	14.28%	3.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	0	2	3	2	1	2	1	5	0	5	2	1	1	2	3	0	1	2	2	1	4	2	1	0	0	2	2					
		0.29%	0.0%	0.0%	0.20%	0.49%	0.28%	0.12%	0.26%	0.13%	0.60%	0.0%	0.45%	0.20%	0.07%	0.09%	0.20%	0.34%	0.0%	0.22%	0.29%	0.61%	1.19%	0.94%	1.98%	0.44%	0.0%	0.0%	1.29%	2.46%					
35	"18. ""ЛДПР"""	3209	83	173	174	106	104	125	166	155	124	40	244	185	290	222	197	160	70	85	164	87	17	80	43	27	24	13	24	27					
		19.82%	22.25%	19.03%	17.84%	17.34%	14.71%	15.66%	22.04%	20.52%	14.95%	25.64%	22.42%	18.63%	22.63%	20.38%	19.71%	18.51%	29.78%	19.54%	24.18%	26.85%	20.23%	18.91%	42.57%	11.94%	12.30%	19.11%	15.58%	33.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	597	11	39	34	27	25	40	28	35	33	10	32	28	51	36	53	40	1	9	18	19	0	22	0	3	2	0	1	0					
		3.68%	2.94%	4.29%	3.48%	4.41%	3.53%	5.01%	3.71%	4.63%	3.98%	6.41%	2.94%	2.81%	3.98%	3.30%	5.30%	4.62%	0.42%	2.06%	2.65%	5.86%	0.0%	5.20%	0.0%	1.32%	1.02%	0.0%	0.64%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6483	145	349	392	229	308	347	310	321	330	64	463	346	465	391	432	350	99	187	272	123	50	169	33	86	94	35	63	30					
		40.05%	38.87%	38.39%	40.20%	37.47%	43.56%	43.48%	41.16%	42.51%	39.80%	41.02%	42.55%	34.84%	36.29%	35.90%	43.24%	40.50%	42.12%	42.98%	40.11%	37.96%	59.52%	39.95%	32.67%	38.05%	48.20%	51.47%	40.90%	37.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	3	2	3	0	5	1	1	0	1	3	0	0	5	3	0	0	1	1	0	0	0	0	1	0	0	0	0					
		0.18%	0.0%	0.33%	0.20%	0.49%	0.0%	0.62%	0.13%	0.13%	0.0%	0.64%	0.27%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%	0.22%	0.14%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	44	2	1	1	2	1	3	2	2	2	0	1	1	4	3	2	2	0	4	2	3	0	0	0	2	1	0	1	2					
		0.27%	0.53%	0.11%	0.10%	0.32%	0.14%	0.37%	0.26%	0.26%	0.24%	0.0%	0.09%	0.10%	0.31%	0.27%	0.20%	0.23%	0.0%	0.91%	0.29%	0.92%	0.0%	0.0%	0.0%	0.88%	0.51%	0.0%	0.64%	2.46%					
