Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Каменская городская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №1873					
1	"Число избирателей, внесенных в список"	35245	1904	999	1835	1083	1761	1633	1759	1724	1752	1672	1701	1636	940	1629	1721	1647	1666	2141	1636	1658	655	949	716	357	71					
2	Число полученных избирательных бюллетеней	30700	1650	850	1640	940	1560	1450	1560	1520	1460	1420	1470	1430	790	1400	1400	1550	1420	1710	1430	1470	605	810	615	300	250					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	20868	881	477	905	573	942	1077	1105	1052	926	968	925	926	630	1080	1185	934	1008	1586	1035	1081	414	491	400	242	25					
5	"Число избирательных бюллетеней, выданных вне помещения"	1202	61	44	44	29	51	72	46	73	78	74	45	42	7	64	63	63	46	49	46	52	37	31	28	11	46					
6	Число погашенных избирательных бюллетеней	8630	708	329	691	338	567	301	409	395	456	378	500	462	153	256	152	553	366	75	349	337	154	288	187	47	179					
7	Число избирательных бюллетеней в переносных ящиках	1202	61	44	44	29	51	72	46	73	78	74	45	42	7	64	63	63	46	49	46	52	37	31	28	11	46					
8	Число бюллетеней в стационарных ящиках для голосования	20851	881	477	905	562	942	1075	1104	1052	926	968	925	926	630	1078	1184	934	1008	1586	1035	1081	414	491	400	242	25					
9	Число недействительных избирательных бюллетеней	211	11	4	11	3	10	13	4	12	11	14	10	14	2	9	14	8	9	12	7	11	5	5	4	5	3					
10	Число действительных избирательных бюллетеней	21842	931	517	938	588	983	1134	1146	1113	993	1028	960	954	635	1133	1233	989	1045	1623	1074	1122	446	517	424	248	68					
