Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Цунтинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789					
1	"Число избирателей, внесенных в список избирателей"	7339	388	495	276	255	69	110	133	258	170	202	200	346	109	169	152	67	295	205	236	180	68	60	87	150	81	252	335	245	117	76	52	125	61	160	262	90	330	103	245	125					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	6500	365	424	269	242	67	92	106	244	156	187	184	306	107	153	127	47	216	181	209	143	48	59	74	136	66	242	314	225	91	63	38	102	42	133	240	69	316	95	204	118					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6091	324	398	260	200	67	92	106	223	93	186	183	296	107	152	127	47	201	180	143	142	48	59	74	134	66	212	314	205	90	63	38	102	42	133	240	69	300	95	180	100					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	396	41	24	7	42	0	0	0	20	63	0	0	10	0	1	0	0	14	0	66	0	0	0	0	0	0	29	0	20	1	0	0	0	0	0	0	0	16	0	24	18					
6	Число погашенных избирательных бюллетеней	13	0	2	2	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	396	41	24	7	42	0	0	0	20	63	0	0	10	0	1	0	0	14	0	66	0	0	0	0	0	0	29	0	20	1	0	0	0	0	0	0	0	16	0	24	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6091	324	398	260	200	67	92	106	223	93	186	183	296	107	152	127	47	201	180	143	142	48	59	74	134	66	212	314	205	90	63	38	102	42	133	240	69	300	95	180	100					
9	Число недействительных избирательных бюллетеней	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	6484	365	422	267	242	67	92	105	243	156	186	183	305	107	153	127	47	215	180	208	142	48	59	74	134	66	241	314	225	91	63	38	102	42	133	240	69	316	95	204	118					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	30	3	5	3	2	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	2	0	2	0	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
