Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Плавская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639					
1	"Число избирателей, внесенных в списки избирателей"	20345	1903	1590	1267	956	1128	517	2072	2240	996	808	415	369	683	374	210	1216	289	203	276	257	180	159	479	490	431	371	261	205					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18430	1770	1460	1150	810	1000	460	1900	1800	930	740	390	340	640	340	190	1120	270	190	260	250	160	140	440	450	430	350	260	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10615	934	802	596	420	493	285	1030	1376	510	402	232	228	362	204	124	714	145	114	134	182	104	100	270	264	258	124	124	84					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1726	71	49	130	113	89	11	78	89	96	80	72	51	103	58	20	56	32	25	46	64	45	36	56	50	36	91	54	25					
6	Число погашенных избирательных бюллетеней	6089	765	609	424	277	418	164	792	335	324	258	86	61	175	78	46	350	93	51	80	4	11	4	114	136	136	135	82	81					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1726	71	49	130	113	89	11	78	89	96	80	72	51	103	58	20	56	32	25	46	64	45	36	56	50	36	91	54	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10613	934	801	596	419	493	285	1030	1376	510	402	232	228	362	204	124	714	145	114	134	182	104	100	270	264	258	124	124	84					
9	Число недействительных избирательных бюллетеней	91	9	12	4	3	7	4	6	7	4	0	1	4	2	4	3	9	1	0	3	1	0	0	2	3	0	2	0	0					
10	Число действительных избирательных бюллетеней	12248	996	838	722	529	575	292	1102	1458	602	482	303	275	463	258	141	761	176	139	177	245	149	136	324	311	294	213	178	109					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	419	34	16	17	5	12	6	20	24	26	14	20	17	18	9	2	17	8	13	13	29	4	4	7	7	43	8	19	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	394	32	15	17	4	10	6	19	23	23	9	20	17	18	7	2	17	8	9	13	29	4	4	6	5	43	8	19	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	188	14	7	6	8	9	10	13	24	2	5	6	11	3	6	2	4	3	7	3	2	8	6	8	3	3	5	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	25	2	1	0	1	2	0	1	1	3	5	0	0	0	2	0	0	0	4	0	0	0	0	1	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	46	10	9	5	1	1	0	4	7	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	254	16	18	12	6	11	3	29	23	13	6	7	1	10	12	10	20	3	0	5	9	3	2	7	11	4	0	11	2					
		2.06%	1.59%	2.12%	1.65%	1.13%	1.89%	1.01%	2.62%	1.57%	2.15%	1.24%	2.30%	0.36%	2.15%	4.58%	6.94%	2.60%	1.69%	0.00%	2.78%	3.66%	2.01%	1.47%	2.15%	3.50%	1.36%	0.00%	6.18%	1.83%					
19	2.Всероссийская политическая партия «Гражданская Сила»	68	5	11	4	1	0	7	4	10	0	2	4	0	0	3	0	8	1	0	1	0	0	0	1	1	3	0	2	0					
		0.55%	0.50%	1.29%	0.55%	0.19%	0.00%	2.36%	0.36%	0.68%	0.00%	0.41%	1.32%	0.00%	0.00%	1.15%	0.00%	1.04%	0.56%	0.00%	0.56%	0.00%	0.00%	0.00%	0.31%	0.32%	1.02%	0.00%	1.12%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	2	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0					
		0.08%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.09%	0.07%	0.17%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.40%	0.56%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1432	154	136	104	71	69	28	186	144	37	29	42	16	33	24	14	57	27	6	22	14	13	16	45	15	52	17	36	25					
		11.61%	15.32%	16.00%	14.33%	13.35%	11.86%	9.46%	16.79%	9.83%	6.11%	6.02%	13.82%	5.73%	7.10%	9.16%	9.72%	7.40%	15.25%	4.32%	12.22%	5.69%	8.72%	11.76%	13.80%	4.78%	17.69%	7.91%	20.22%	22.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	48	7	4	4	0	3	1	5	6	2	1	1	0	3	2	0	1	1	0	2	1	1	0	2	0	1	0	0	0					
		0.39%	0.70%	0.47%	0.55%	0.00%	0.52%	0.34%	0.45%	0.41%	0.33%	0.21%	0.33%	0.00%	0.65%	0.76%	0.00%	0.13%	0.56%	0.00%	1.11%	0.41%	0.67%	0.00%	0.61%	0.00%	0.34%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	4	0	0	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	2	0	0	0					
		0.12%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.09%	0.14%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.56%	0.00%	0.00%	0.41%	0.00%	0.00%	0.31%	0.32%	0.68%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	965	85	54	43	32	39	41	114	149	44	35	21	10	23	20	14	49	9	10	18	14	10	11	25	31	41	13	7	3					
		7.82%	8.46%	6.35%	5.92%	6.02%	6.70%	13.85%	10.29%	10.17%	7.26%	7.26%	6.91%	3.58%	4.95%	7.63%	9.72%	6.36%	5.08%	7.19%	10.00%	5.69%	6.71%	8.09%	7.67%	9.87%	13.95%	6.05%	3.93%	2.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	980	84	80	79	62	47	31	115	111	51	34	21	14	31	16	7	63	17	4	7	9	5	10	24	26	12	9	8	3					
		7.94%	8.36%	9.41%	10.88%	11.65%	8.08%	10.47%	10.38%	7.58%	8.42%	7.05%	6.91%	5.02%	6.67%	6.11%	4.86%	8.18%	9.60%	2.88%	3.89%	3.66%	3.36%	7.35%	7.36%	8.28%	4.08%	4.19%	4.49%	2.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	122	12	8	14	1	11	2	12	15	4	3	1	7	3	0	2	4	1	0	4	2	3	2	0	3	5	2	0	1					
		0.99%	1.19%	0.94%	1.93%	0.19%	1.89%	0.68%	1.08%	1.02%	0.66%	0.62%	0.33%	2.51%	0.65%	0.00%	1.39%	0.52%	0.56%	0.00%	2.22%	0.81%	2.01%	1.47%	0.00%	0.96%	1.70%	0.93%	0.00%	0.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8250	621	517	453	347	392	176	629	978	447	366	204	226	357	181	92	552	116	117	117	195	113	95	215	222	169	169	109	75					
		66.86%	61.79%	60.82%	62.40%	65.23%	67.35%	59.46%	56.77%	66.76%	73.76%	75.93%	67.11%	81.00%	76.77%	69.08%	63.89%	71.69%	65.54%	84.17%	65.00%	79.27%	75.84%	69.85%	65.95%	70.70%	57.48%	78.60%	61.24%	68.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	104	12	6	7	9	3	3	6	19	2	6	2	0	3	0	1	7	0	2	1	0	1	0	4	1	5	0	4	0					
		0.84%	1.19%	0.71%	0.96%	1.69%	0.52%	1.01%	0.54%	1.30%	0.33%	1.24%	0.66%	0.00%	0.65%	0.00%	0.69%	0.91%	0.00%	1.44%	0.56%	0.00%	0.67%	0.00%	1.23%	0.32%	1.70%	0.00%	2.25%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
