Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Лодейнопольская																																			
																																			
Сводная таблица итогов голосования  по федеральному округу																																			
																																			
		Сумма	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
1	"Число избирателей, внесенных в списки"	26527	2055	2067	1816	2589	1978	1644	335	1814	2041	1403	762	203	868	227	417	130	127	576	283	1542	146	290	127	170	125	581	1177	1034					
2	"Число бюллетеней, полученных участковыми комиссиями"	26260	1998	2077	1772	2563	1956	1600	333	1781	2015	1364	755	202	868	224	434	127	129	598	275	1531	155	287	131	171	125	570	1188	1031					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11814	927	1027	858	1307	931	681	129	613	733	735	398	78	436	97	139	83	64	228	126	639	91	142	83	89	60	237	428	455					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1082	78	34	26	18	25	39	148	29	29	1	24	7	19	38	156	5	18	46	8	43	12	26	7	19	33	28	93	73					
6	Число погашенных бюллетеней	13364	993	1016	888	1238	1000	880	56	1139	1253	628	333	117	413	89	139	39	47	324	141	849	52	119	41	63	32	305	667	503					
7	Число бюллетеней в переносных ящиках для голосования	1082	78	34	26	18	25	39	148	29	29	1	24	7	19	38	156	5	18	46	8	43	12	26	7	19	33	28	93	73					
8	Число бюллетеней в стационарных ящиках для голосования	11810	926	1027	858	1306	931	680	129	613	732	735	398	78	436	97	139	83	64	228	126	639	91	142	83	89	60	237	428	455					
9	Число недействительных бюллетеней	194	14	17	21	15	5	9	3	12	14	4	4	4	5	4	4	3	2	5	1	16	3	1	1	0	2	11	11	3					
10	Число действительных бюллетеней	12698	990	1044	863	1309	951	710	274	630	747	732	418	81	450	131	291	85	80	269	133	666	100	167	89	108	91	254	510	525					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	382	25	25	25	25	25	25	7	25	25	28	10	7	10	7	7	7	7	10	7	10	7	7	7	7	7	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	157	15	15	16	22	16	7	0	6	10	15	2	0	2	2	0	0	1	10	0	0	5	3	0	1	0	3	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	129	9	5	8	11	6	1	0	7	13	1	8	2	1	1	4	12	2	0	2	4	1	8	2	1	1	3	7	9					
14	Число погашенных открепительных удостоверений	224	10	10	9	3	9	18	7	19	15	12	8	7	8	5	7	7	6	0	7	10	2	4	7	6	7	7	4	10					
15	Число открепительных удостоверений выданных ТИК	20	1	1	0	1	2	3	0	1	2	1	1	2	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	150	5	8	11	10	5	3	7	10	12	5	4	0	12	4	5	1	1	7	1	9	2	1	1	1	3	2	9	11					
		1.16%	0.49%	0.75%	1.24%	0.75%	0.52%	0.41%	2.52%	1.55%	1.57%	0.67%	0.94%	0.0%	2.63%	2.96%	1.69%	1.13%	1.21%	2.55%	0.74%	1.31%	1.94%	0.59%	1.11%	0.92%	3.22%	0.75%	1.72%	2.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	227	18	23	24	39	31	16	3	10	10	17	10	0	0	2	1	0	0	3	1	4	1	1	1	0	0	1	8	3					
		1.76%	1.79%	2.16%	2.71%	2.94%	3.24%	2.22%	1.08%	1.55%	1.31%	2.30%	2.36%	0.0%	0.0%	1.48%	0.33%	0.0%	0.0%	1.09%	0.74%	0.58%	0.97%	0.59%	1.11%	0.0%	0.0%	0.37%	1.53%	0.56%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	765	65	53	42	56	59	41	78	20	40	18	17	2	18	5	20	4	13	44	5	68	12	12	5	4	8	14	23	19					
		5.93%	6.47%	4.99%	4.75%	4.22%	6.17%	5.70%	28.15%	3.11%	5.25%	2.44%	4.02%	2.35%	3.95%	3.70%	6.77%	4.54%	15.85%	16.05%	3.73%	9.97%	11.65%	7.14%	5.55%	3.70%	8.60%	5.28%	4.41%	3.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	240	24	25	21	44	28	23	2	6	19	17	4	0	2	0	1	2	1	3	0	6	1	0	1	1	1	0	4	4					
		1.86%	2.39%	2.35%	2.37%	3.32%	2.92%	3.19%	0.72%	0.93%	2.49%	2.30%	0.94%	0.0%	0.43%	0.0%	0.33%	2.27%	1.21%	1.09%	0.0%	0.87%	0.97%	0.0%	1.11%	0.92%	1.07%	0.0%	0.76%	0.75%					
22	"5. ""За Русь Святую"""	66	7	4	6	8	7	0	0	2	7	1	2	0	1	0	5	2	0	0	0	6	1	0	1	0	0	0	4	2					
		0.51%	0.69%	0.37%	0.67%	0.60%	0.73%	0.0%	0.0%	0.31%	0.91%	0.13%	0.47%	0.0%	0.21%	0.0%	1.69%	2.27%	0.0%	0.0%	0.0%	0.87%	0.97%	0.0%	1.11%	0.0%	0.0%	0.0%	0.76%	0.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	2	2	1	1	4	2	1	6	2	1	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	2	3	1					
		0.26%	0.19%	0.18%	0.11%	0.07%	0.41%	0.27%	0.36%	0.93%	0.26%	0.13%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.72%	0.0%	0.29%	0.97%	0.0%	0.0%	0.0%	0.0%	0.75%	0.57%	0.18%					
