Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Хабезская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
1	"Число избирателей, внесенных в списки"	22024	1309	1574	1545	2243	2080	1475	1462	1882	1767	975	423	266	252	1251	423	2230	867					
2	"Число бюллетеней, полученных участковыми комиссиями"	21378	1273	1537	1497	2160	2006	1431	1419	1812	1709	941	420	280	255	1212	430	2145	851					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	19155	1165	1313	1424	1997	1952	1295	1288	1634	1465	787	215	227	214	1020	291	2045	823					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	885	45	61	53	40	14	78	107	20	97	89	22	17	32	92	33	63	22					
6	Число погашенных бюллетеней	1338	63	163	20	123	40	58	24	158	147	65	183	36	9	100	106	37	6					
7	Число бюллетеней в переносных ящиках для голосования	884	45	61	53	39	14	78	107	20	97	89	22	17	32	92	33	63	22					
8	Число бюллетеней в стационарных ящиках для голосования	19155	1165	1313	1424	1997	1952	1295	1288	1634	1465	787	215	227	214	1020	291	2045	823					
9	Число недействительных бюллетеней	128	47	0	0	6	7	0	0	0	0	10	0	0	1	0	12	45	0					
10	Число действительных бюллетеней	19911	1163	1374	1477	2030	1959	1373	1395	1654	1562	866	237	244	245	1112	312	2063	845					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	10	10	10	15	15	10	10	10	10	5	5	5	5	10	5	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	17	3	1	0	1	0	2	2	0	1	0	0	0	2	3	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	9	3	0	0	1	1	0	2	0	0	0	1	0	1	0	0	0	0					
14	Число погашенных открепительных удостоверений	133	7	9	10	14	15	8	8	10	9	5	5	5	3	7	5	9	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	"1. ""ЕДИНЕНИЕ"""	90	23	0	0	12	9	0	0	0	30	0	8	2	4	0	2	0	0					
		0.44%	1.90%	0.0%	0.0%	0.58%	0.45%	0.0%	0.0%	0.0%	1.92%	0.0%	3.37%	0.81%	1.62%	0.0%	0.61%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4375	210	351	490	741	419	246	0	591	320	101	4	3	57	203	6	428	205					
		21.83%	17.35%	25.54%	33.17%	36.39%	21.31%	17.91%	0.0%	35.73%	20.48%	11.52%	1.68%	1.22%	23.17%	18.25%	1.85%	20.30%	24.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	48	7	0	0	7	8	0	0	0	3	17	4	0	2	0	0	0	0					
		0.23%	0.57%	0.0%	0.0%	0.34%	0.40%	0.0%	0.0%	0.0%	0.19%	1.94%	1.68%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	71	8	0	0	5	46	0	0	0	8	0	2	1	0	0	1	0	0					
		0.35%	0.66%	0.0%	0.0%	0.24%	2.33%	0.0%	0.0%	0.0%	0.51%	0.0%	0.84%	0.40%	0.0%	0.0%	0.30%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	7	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.41%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	3	0	0	2	1	0	0	0	10	0	0	0	0	0	0	0	0					
		0.07%	0.24%	0.0%	0.0%	0.09%	0.05%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0					
