Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Краснокаменская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931									
1	"Число избирателей, включенных в список избирателей"	44844	2666	2071	1999	2340	1985	2041	1867	1824	1713	1498	1806	2107	1953	1952	1901	2247	2145	2088	2382	139	521	903	1284	797	554	229	460	391	613	267	101									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42540	2200	2000	1900	2200	1900	1700	1800	1800	1700	1400	1800	2000	1900	1900	1800	2000	2000	2000	2100	400	500	900	1300	800	550	200	450	400	600	240	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	24544	1494	1112	877	1381	1105	1019	1087	1066	1035	734	1068	1210	1161	1154	1038	1321	1235	1255	1269	100	212	362	561	393	251	108	243	180	320	156	37									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1156	35	30	23	41	32	265	32	29	31	10	18	31	25	11	15	28	43	39	42	39	33	83	52	68	27	10	12	18	23	9	2									
6	Число погашенных избирательных бюллетеней	16840	671	858	1000	778	763	416	681	705	634	656	714	759	714	735	747	651	722	706	789	261	255	455	687	339	272	82	195	202	257	75	61									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1156	35	30	23	41	32	265	32	29	31	10	18	31	25	11	15	28	43	39	42	39	33	83	52	68	27	10	12	18	23	9	2									
8	Число бюллетеней в стационарных ящиках для голосования	24540	1494	1112	877	1381	1105	1019	1086	1066	1035	734	1067	1210	1159	1154	1038	1321	1235	1255	1269	100	212	362	561	393	251	108	243	180	320	156	37									
9	Число недействительных избирательных бюллетеней	496	34	22	28	35	14	28	20	24	24	13	19	23	15	26	15	24	21	31	28	1	4	3	12	11	6	1	6	3	4	1	0									
10	Число действительных избирательных бюллетеней	25200	1495	1120	872	1387	1123	1256	1098	1071	1042	731	1066	1218	1169	1139	1038	1325	1257	1263	1283	138	241	442	601	450	272	117	249	195	339	164	39									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	120	3	10	3	8	4	11	5	5	5	6	7	4	3	5	2	6	4	10	5	1	1	3	4	1	1	0	2	1	0	0	0									
		0.47%	0.20%	0.88%	0.33%	0.56%	0.35%	0.86%	0.45%	0.46%	0.47%	0.81%	0.65%	0.32%	0.25%	0.43%	0.19%	0.44%	0.31%	0.77%	0.38%	0.72%	0.41%	0.67%	0.65%	0.22%	0.36%	0.00%	0.78%	0.51%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	4838	309	235	186	281	232	216	215	236	204	146	229	242	230	254	236	298	238	220	269	18	23	35	103	85	20	11	9	20	30	6	2									
		18.83%	20.21%	20.58%	20.67%	19.76%	20.40%	16.82%	19.23%	21.55%	19.14%	19.62%	21.11%	19.50%	19.43%	21.80%	22.41%	22.09%	18.62%	17.00%	20.52%	12.95%	9.39%	7.87%	16.80%	18.44%	7.19%	9.32%	3.53%	10.10%	8.75%	3.64%	5.13%									
15	Жириновский Владимир Вольфович	2659	152	130	118	132	119	203	116	116	124	62	106	89	113	121	113	130	117	126	149	20	39	22	71	60	27	8	23	20	27	5	1									
