Выборы Президента Российской Федерации																																											
Дата голосования: 04.03.2012																																											
																																											
Наименование Избирательной комиссии:    Краснокаменская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	32																																									
																																											
		Сумма	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464									
1	Число избирателей, включенных в список избирателей	49604	2386	2535	2248	2524	2197	2161	2078	1960	1952	1595	2304	2082	2138	2248	2184	2517	2281	2366	2487	204	290	571	1024	1413	903	591	245	489	444	717	307	163									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	44162	2000	2100	2000	2100	2362	1700	1800	1700	1700	1500	2000	1800	1800	2000	2000	2100	2000	2100	2100	300	300	570	1000	1300	900	590	240	490	460	700	300	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	28837	1394	1434	1081	1519	1258	1148	1272	1164	1204	918	1431	1288	1364	1373	1256	1531	1367	1522	1405	74	145	316	526	630	534	309	119	317	262	403	173	100									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1417	48	30	31	61	27	260	35	38	38	21	28	37	28	24	19	31	38	47	58	101	3	43	73	98	54	13	22	33	15	34	20	9									
6	Число погашенных избирательных бюллетеней	13908	558	636	888	520	1077	292	493	498	458	561	541	475	408	603	725	538	595	531	637	125	152	211	401	572	312	268	99	140	183	263	107	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1414	48	30	31	61	27	257	35	38	38	21	28	37	28	24	19	31	38	47	58	101	3	43	73	98	54	13	22	33	15	34	20	9									
8	Число бюллетеней в стационарных ящиках для голосования	28796	1387	1434	1079	1518	1257	1148	1272	1164	1204	917	1430	1288	1364	1373	1255	1529	1363	1511	1405	74	145	316	526	621	534	309	119	317	262	403	172	100									
9	Число недействительных избирательных бюллетеней	416	22	30	22	21	15	32	13	13	17	13	22	13	13	24	19	18	11	21	24	2	1	9	6	13	8	2	0	3	1	4	2	2									
10	Число действительных избирательных бюллетеней	29794	1413	1434	1088	1558	1269	1373	1294	1189	1225	925	1436	1312	1379	1373	1255	1542	1390	1537	1439	173	147	350	593	706	580	320	141	347	276	433	190	107									
11	Число полученных открепительных  удостоверений	730	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	10	15	35	15	25	25	10	25	25	35	25	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	463	19	19	9	17	21	8	7	17	11	9	19	18	20	17	9	19	20	14	14	0	1	6	35	11	21	13	3	13	17	31	17	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	302	13	7	10	8	15	19	13	13	20	12	10	5	12	8	6	15	6	18	14	10	3	2	7	3	13	4	2	9	1	9	8	7									
14	Число неиспользованных открепительных удостоверений	267	6	6	16	8	4	17	18	8	14	16	6	7	5	8	16	6	5	11	11	0	9	9	0	4	4	12	7	12	8	4	8	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	62	9	1	2	2	0	2	5	1	6	1	2	1	2	0	5	1	6	0	3	0	0	0	2	0	2	0	0	2	0	4	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
19	Жириновский Владимир Вольфович	3142	131	187	134	136	150	227	138	123	110	96	141	108	138	141	128	175	139	154	175	10	25	26	42	70	72	28	9	36	34	30	17	12									
		10.40%	9.13%	12.77%	12.07%	8.61%	11.68%	16.16%	10.56%	10.23%	8.86%	10.23%	9.67%	8.15%	9.91%	10.09%	10.05%	11.22%	9.92%	9.88%	11.96%	5.71%	16.89%	7.24%	7.01%	9.74%	12.24%	8.70%	6.38%	10.29%	12.27%	6.86%	8.85%	11.01%									
20	Зюганов Геннадий Андреевич	4293	187	187	135	241	168	168	193	199	180	135	241	172	177	213	171	204	208	225	201	27	22	49	86	120	76	51	30	50	59	106	7	5									
		14.21%	13.03%	12.77%	12.16%	15.26%	13.08%	11.96%	14.77%	16.56%	14.49%	14.39%	16.53%	12.98%	12.72%	15.25%	13.42%	13.08%	14.85%	14.44%	13.74%	15.43%	14.86%	13.65%	14.36%	16.69%	12.93%	15.84%	21.28%	14.29%	21.30%	24.26%	3.65%	4.59%									
21	Миронов Сергей Михайлович	1075	57	35	22	58	52	56	39	48	47	55	62	71	70	50	44	60	47	56	60	4	10	6	13	12	9	8	0	8	7	5	2	2									
		3.56%	3.97%	2.39%	1.98%	3.67%	4.05%	3.99%	2.98%	3.99%	3.78%	5.86%	4.25%	5.36%	5.03%	3.58%	3.45%	3.85%	3.35%	3.59%	4.10%	2.29%	6.76%	1.67%	2.17%	1.67%	1.53%	2.48%	0.00%	2.29%	2.53%	1.14%	1.04%	1.83%									
22	Прохоров Михаил Дмитриевич	1720	90	86	42	114	66	100	78	90	99	51	94	100	90	106	65	72	61	115	70	15	10	8	18	22	14	10	4	12	7	5	4	2									
		5.69%	6.27%	5.87%	3.78%	7.22%	5.14%	7.12%	5.97%	7.49%	7.97%	5.44%	6.45%	7.55%	6.47%	7.59%	5.10%	4.62%	4.35%	7.38%	4.78%	8.57%	6.76%	2.23%	3.01%	3.06%	2.38%	3.11%	2.84%	3.43%	2.53%	1.14%	2.08%	1.83%									
23	Путин Владимир Владимирович	19564	948	939	755	1009	833	822	846	729	789	588	898	861	904	863	847	1031	935	987	933	117	80	261	434	482	409	223	98	241	169	287	160	86									
		64.76%	66.06%	64.14%	68.02%	63.90%	64.88%	58.51%	64.73%	60.65%	63.53%	62.69%	61.59%	64.98%	64.94%	61.78%	66.48%	66.09%	66.74%	63.35%	63.77%	66.86%	54.05%	72.70%	72.45%	67.04%	69.56%	69.25%	69.50%	68.86%	61.01%	65.68%	83.33%	78.90%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
