Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
"Наименование Избирательной комиссии:    Орел, Заводская"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №794	УИК №819					
1	"Число избирателей, включенных в списки избирателей"	90069	1299	1030	1843	1911	2220	2186	1490	1161	937	902	2080	2216	2827	2192	2495	2298	1919	2694	1922	2580	2089	1209	2304	2190	1698	1921	1880	1160	1994	2934	1946	2553	2535	1771	2358	2483	2817	2085	857	1495	1479	1797	1739	2877	1604	2092					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	85200	1100	900	1750	1850	2150	2150	1400	1100	900	900	1900	1650	2500	2000	2150	2200	1800	2500	1800	2400	1900	1200	2200	2000	1600	1900	1850	1100	1950	2800	1900	2500	2500	1700	2300	2500	2700	2000	800	1450	1400	1700	1700	2850	1600	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	54471	794	526	1273	1061	1434	1441	923	713	488	506	1308	1561	2117	1371	1485	1671	1129	1520	975	1323	1040	616	1505	1304	1034	1157	1197	568	1233	1841	1207	1332	1532	1054	1567	1465	1647	1142	435	692	761	1120	1108	1914	963	1418					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2288	40	40	63	45	49	19	47	28	74	55	54	57	29	51	79	16	18	38	63	70	74	63	53	62	47	29	22	53	31	23	18	39	15	41	137	33	34	61	27	10	60	100	144	97	49	31					
6	Число погашенных избирательных бюллетеней	28441	266	334	414	744	667	690	430	359	338	339	538	32	354	578	586	513	653	942	762	1007	786	521	642	634	519	714	631	479	686	936	675	1129	953	605	596	1002	1019	797	338	748	579	480	448	839	588	551					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2288	40	40	63	45	49	19	47	28	74	55	54	57	29	51	79	16	18	38	63	70	74	63	53	62	47	29	22	53	31	23	18	39	15	41	137	33	34	61	27	10	60	100	144	97	49	31					
8	Число бюллетеней в стационарных ящиках для голосования	54414	794	524	1250	1061	1434	1441	923	713	488	506	1306	1558	2117	1371	1485	1671	1129	1519	975	1323	1040	616	1505	1302	1034	1157	1196	568	1233	1841	1207	1331	1531	1054	1559	1465	1644	1142	435	692	761	1120	1099	1914	962	1418					
9	Число недействительных избирательных бюллетеней	730	10	10	13	13	16	18	19	9	5	8	23	25	25	5	17	25	15	28	12	14	15	7	16	18	11	24	18	13	15	14	26	11	25	8	20	26	27	8	0	9	7	22	15	35	11	19					
10	Число действительных избирательных бюллетеней	55972	824	554	1300	1093	1467	1442	951	732	557	553	1337	1590	2121	1417	1547	1662	1132	1529	1026	1379	1099	672	1542	1346	1070	1162	1200	608	1249	1850	1199	1359	1521	1087	1676	1472	1651	1195	462	693	814	1198	1228	1976	1000	1430					
11	Число полученных открепительных  удостоверений	1762	35	30	40	35	45	60	40	25	30	20	40	40	35	45	60	50	40	50	30	40	35	25	35	30	30	55	45	20	40	55	50	40	55	30	50	65	50	40	20	25	30	35	20	41	25	26					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1364	32	18	20	19	45	53	26	19	15	17	35	30	27	40	44	41	38	43	20	35	25	20	28	21	26	40	39	16	17	47	43	35	48	27	49	51	39	29	9	17	21	15	11	40	20	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1369	30	17	23	19	23	26	25	36	21	15	38	26	57	48	102	32	19	21	19	19	54	12	24	46	22	29	20	26	24	28	20	26	29	18	53	18	24	26	19	19	17	35	15	38	20	91					
14	Число неиспользованных открепительных удостоверений	398	3	12	20	16	0	7	14	6	15	3	5	10	8	5	16	9	2	7	10	5	10	5	7	9	4	15	6	4	23	8	7	5	7	3	1	14	11	11	11	8	9	20	9	1	5	12					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	93	3	2	2	1	1	2	0	0	0	2	1	2	2	3	4	0	1	2	5	3	0	1	1	1	4	0	0	2	4	1	2	1	3	4	4	4	2	1	0	5	2	9	1	4	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	863	14	6	12	15	25	22	18	16	11	7	13	29	57	10	20	23	20	29	17	24	11	6	15	29	21	20	22	10	25	26	12	20	25	9	19	28	24	27	7	7	14	13	13	27	25	20					
		1.52%	1.68%	1.06%	0.91%	1.36%	1.69%	1.51%	1.86%	2.16%	1.96%	1.25%	0.96%	1.80%	2.66%	0.70%	1.28%	1.36%	1.74%	1.86%	1.64%	1.72%	0.99%	0.88%	0.96%	2.13%	1.94%	1.69%	1.81%	1.61%	1.98%	1.39%	0.98%	1.46%	1.62%	0.82%	1.12%	1.87%	1.43%	2.24%	1.52%	0.99%	1.71%	1.07%	1.05%	1.34%	2.47%	1.38%					
19	Жириновский Владимир Вольфович	5797	78	75	127	119	143	143	100	77	62	64	136	221	263	109	152	133	110	180	101	134	142	67	156	145	85	137	117	68	123	220	109	122	161	111	146	153	182	85	60	94	85	125	126	171	92	188					
