Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Кашинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438					
1	"Число избирателей, включенных в списки избирателей"	24038	506	1750	1674	1282	2075	2033	1376	1193	1420	1307	246	306	140	145	401	239	338	851	775	237	153	223	203	155	410	386	489	720	201	212	403	144	169	321	513	166	145	133	133	163	145	157					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21840	450	1500	1400	1050	1850	1900	1250	1100	1300	1200	250	270	130	130	370	220	320	780	700	220	140	200	200	140	400	370	480	680	190	200	390	130	160	310	500	150	130	120	130	150	130	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14130	303	887	869	790	1356	1433	859	713	940	776	147	106	88	92	215	116	204	512	488	147	93	136	59	66	224	200	207	298	137	130	280	88	87	183	341	76	107	68	72	92	74	71					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3692	61	179	233	150	123	171	45	88	65	113	59	125	32	37	130	81	91	152	128	45	37	64	93	44	79	100	196	246	45	54	77	37	64	69	64	47	23	39	40	45	54	67					
6	Число погашенных избирательных бюллетеней	4018	86	434	298	110	371	296	346	299	295	311	44	39	10	1	25	23	25	116	84	28	10	0	48	30	97	70	77	136	8	16	33	5	9	58	95	27	0	13	18	13	2	12					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3691	61	179	233	150	123	170	45	88	65	113	59	125	32	37	130	81	91	152	128	45	37	64	93	44	79	100	196	246	45	54	77	37	64	69	64	47	23	39	40	45	54	67					
8	Число бюллетеней в стационарных ящиках для голосования	14129	303	887	869	790	1356	1433	859	713	940	776	147	106	88	92	215	116	204	512	488	147	93	136	59	66	224	200	207	298	137	130	279	88	87	183	341	76	107	68	72	92	74	71					
9	Число недействительных избирательных бюллетеней	134	3	16	13	9	22	9	8	6	10	8	0	0	0	0	0	0	1	2	8	0	0	0	0	0	5	2	2	6	0	0	1	0	0	1	1	0	0	1	0	0	0	0					
10	Число действительных избирательных бюллетеней	17686	361	1050	1089	931	1457	1594	896	795	995	881	206	231	120	129	345	197	294	662	608	192	130	200	152	110	298	298	401	538	182	184	355	125	151	251	404	123	130	106	112	137	128	138					
11	Число полученных открепительных  удостоверений	740	10	31	29	20	35	32	24	19	31	17	45	10	18	10	25	12	24	42	24	15	8	5	17	5	11	5	15	8	5	8	89	6	5	12	16	3	3	5	8	10	10	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	728	8	29	29	20	35	32	24	18	31	15	45	10	18	10	25	12	24	42	24	15	8	5	17	5	11	2	15	8	5	8	89	6	5	12	16	3	3	5	8	10	8	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	319	11	10	12	62	18	39	12	4	15	9	3	4	4	2	4	0	7	14	7	6	5	3	1	1	6	2	3	14	1	3	2	4	2	2	3	4	5	3	4	3	2	3					
14	Число неиспользованных открепительных удостоверений	12	2	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	40	1	1	0	1	1	3	1	1	4	4	0	0	0	0	3	4	4	0	1	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	262	4	12	19	16	31	34	21	3	21	6	2	1	3	2	5	0	3	21	12	2	3	1	0	2	3	4	5	8	0	1	0	1	1	5	4	1	0	1	2	0	1	1					
		1.47%	1.10%	1.13%	1.72%	1.70%	2.10%	2.12%	2.32%	0.37%	2.09%	0.67%	0.97%	0.43%	2.50%	1.55%	1.45%	0.00%	1.02%	3.16%	1.95%	1.04%	2.31%	0.50%	0.00%	1.82%	0.99%	1.33%	1.24%	1.47%	0.00%	0.54%	0.00%	0.80%	0.66%	1.98%	0.99%	0.81%	0.00%	0.93%	1.79%	0.00%	0.78%	0.72%					
19	Жириновский Владимир Вольфович	1873	52	110	166	114	129	155	97	72	80	75	17	24	8	21	35	22	45	63	61	14	18	23	6	16	30	27	33	62	15	19	35	13	15	25	83	13	16	10	16	10	18	10					
		10.51%	14.29%	10.32%	15.06%	12.13%	8.72%	9.67%	10.73%	8.99%	7.96%	8.44%	8.25%	10.39%	6.67%	16.28%	10.14%	11.17%	15.25%	9.49%	9.90%	7.29%	13.85%	11.50%	3.95%	14.55%	9.90%	9.00%	8.19%	11.40%	8.24%	10.33%	9.83%	10.40%	9.93%	9.92%	20.49%	10.57%	12.31%	9.35%	14.29%	7.30%	14.06%	7.25%					
20	Зюганов Геннадий Андреевич	3277	73	208	240	124	348	333	187	170	232	211	21	23	9	15	56	19	54	157	121	40	19	17	32	6	57	46	41	47	35	18	22	23	53	30	61	15	6	13	28	23	33	11					
		18.39%	20.05%	19.51%	21.78%	13.19%	23.53%	20.77%	20.69%	21.22%	23.08%	23.73%	10.19%	9.96%	7.50%	11.63%	16.23%	9.64%	18.31%	23.64%	19.64%	20.83%	14.62%	8.50%	21.05%	5.45%	18.81%	15.33%	10.17%	8.64%	19.23%	9.78%	6.18%	18.40%	35.10%	11.90%	15.06%	12.20%	4.62%	12.15%	25.00%	16.79%	25.78%	7.97%					
21	Медведев Дмитрий Анатольевич	12274	232	720	664	677	949	1072	591	550	662	589	166	183	100	91	249	156	192	421	414	136	90	159	114	86	208	221	322	421	132	146	298	88	82	191	256	94	108	82	66	104	76	116					
