Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    район Бирюлево Западное																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648					
1	"Число избирателей, внесенных в списки избирателей"	51690	2244	2100	2181	2486	2326	2389	2502	2250	2396	1527	2593	2677	2399	2125	2382	2145	2313	2536	2283	2767	2629	2440					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	46600	2000	1800	1900	2200	2100	2200	2300	2000	2200	1300	2400	2400	2200	1900	2200	2000	2100	2300	2100	2500	2300	2200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	24406	1043	994	1198	1237	981	997	1189	1014	1040	705	1283	1240	1162	1038	1211	1038	1063	1215	1064	1315	1231	1148					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	652	31	22	26	46	34	30	51	14	35	42	22	32	20	30	31	27	15	22	40	24	29	29					
6	Число погашенных избирательных бюллетеней	21542	926	784	676	917	1085	1173	1060	972	1125	553	1095	1128	1018	832	958	935	1022	1063	996	1161	1040	1023					
7	Число избирательных бюллетеней в переносных ящиках для голосования	652	31	22	26	46	34	30	51	14	35	42	22	32	20	30	31	27	15	22	40	24	29	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24206	1008	987	1196	1183	977	997	1184	1011	1012	697	1279	1231	1162	1038	1178	1034	1060	1214	1064	1315	1231	1148					
9	Число недействительных избирательных бюллетеней	349	5	7	12	17	15	16	9	17	16	13	17	20	22	20	20	18	15	17	25	19	18	11					
10	Число действительных избирательных бюллетеней	24509	1034	1002	1210	1212	996	1011	1226	1008	1031	726	1284	1243	1160	1048	1189	1043	1060	1219	1079	1320	1242	1166					
