Выборы Президента Российской Федерации																																																	
Дата голосования: 18.03.2018																																																	
																																																	
Наименование Избирательной комиссии:    район Щукино																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																															
																																																	
		Сумма	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3780	УИК №3781	УИК №3782	УИК №3783	УИК №3784	УИК №3785	УИК №3786	УИК №3787	УИК №3788									
1	"Число избирателей, включенных в список избирателей"	65688	2423	2012	2110	2585	2684	2188	2430	2201	1450	1062	2175	2215	2160	2384	2641	2080	2442	2206	1972	1812	1872	2100	1900	1566	2421	1924	2474	2703	2485	440	860	386	343	137	429	202	49	165									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54926	1900	1700	1770	2200	2200	1800	2000	1706	1100	1000	1800	1700	1700	1900	2100	1700	2100	1700	1600	1400	1500	1700	1600	1300	1800	1500	2000	2200	2000	500	1200	550	600	250	600	250	100	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	37989	1427	1055	1107	1360	1482	1215	1381	1427	836	792	1214	1212	1229	1324	1490	1209	1408	1362	1113	1067	1066	1208	1080	881	1501	1173	1420	1506	1262	282	474	305	290	126	346	164	49	146									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1985	48	47	58	41	63	56	55	30	32	3	34	57	59	36	83	38	47	44	50	34	22	25	40	34	39	26	55	101	55	111	350	53	53	6	57	24	0	19									
6	Число погашенных избирательных бюллетеней	14952	425	598	605	799	655	529	564	249	232	205	552	431	412	540	527	453	645	294	437	299	412	467	480	385	260	301	525	593	683	107	376	192	257	118	197	62	51	35									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1983	48	47	58	41	63	56	55	30	32	3	34	57	59	36	83	38	45	44	50	34	22	25	40	34	39	26	55	101	55	111	350	53	53	6	57	24	0	19									
8	Число бюллетеней в стационарных ящиках для голосования	37940	1424	1055	1106	1355	1479	1215	1379	1427	835	792	1214	1211	1225	1323	1488	1209	1408	1356	1110	1064	1063	1208	1080	881	1500	1169	1419	1505	1259	282	474	305	290	125	346	164	49	146									
9	Число недействительных избирательных бюллетеней	491	21	8	19	10	21	13	20	25	11	11	22	24	12	11	23	23	24	14	17	12	15	12	9	8	12	15	15	21	14	5	11	1	2	2	5	1	2	0									
10	Число действительных избирательных бюллетеней	39432	1451	1094	1145	1386	1521	1258	1414	1432	856	784	1226	1244	1272	1348	1548	1224	1429	1386	1143	1086	1070	1221	1111	907	1527	1180	1459	1585	1300	388	813	357	341	129	398	187	47	165									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
13	Бабурин Сергей Николаевич	423	11	17	16	13	14	13	12	15	9	3	15	20	7	11	15	19	21	11	21	10	14	15	11	12	12	9	15	17	15	4	8	2	4	1	9	1	0	1									
		1.06%	0.75%	1.54%	1.37%	0.93%	0.91%	1.02%	0.84%	1.03%	1.04%	0.38%	1.20%	1.58%	0.55%	0.81%	0.95%	1.52%	1.45%	0.79%	1.81%	0.91%	1.29%	1.22%	0.98%	1.31%	0.78%	0.75%	1.02%	1.06%	1.14%	1.02%	0.97%	0.56%	1.17%	0.76%	2.23%	0.53%	0.00%	0.61%									
14	Грудинин Павел Николаевич	4814	176	136	124	180	204	150	170	160	132	107	163	134	155	164	201	132	164	165	145	129	129	139	147	129	160	159	169	203	154	65	92	35	36	20	46	27	2	11									
		12.06%	11.96%	12.34%	10.65%	12.89%	13.23%	11.80%	11.85%	10.98%	15.22%	13.46%	13.06%	10.57%	12.07%	12.07%	12.79%	10.59%	11.29%	11.79%	12.50%	11.75%	11.89%	11.27%	13.13%	14.10%	10.40%	13.31%	11.47%	12.64%	11.72%	16.54%	11.17%	9.78%	10.50%	15.27%	11.41%	14.36%	4.08%	6.67%									
15	Жириновский Владимир Вольфович	1694	39	40	67	74	54	44	60	58	28	29	64	47	49	59	70	64	66	64	40	53	38	53	44	37	68	50	60	81	35	21	43	10	19	13	15	17	11	10									
		4.24%	2.65%	3.63%	5.76%	5.30%	3.50%	3.46%	4.18%	3.98%	3.23%	3.65%	5.13%	3.71%	3.82%	4.34%	4.46%	5.13%	4.54%	4.57%	3.45%	4.83%	3.50%	4.30%	3.93%	4.04%	4.42%	4.18%	4.07%	5.04%	2.66%	5.34%	5.22%	2.79%	5.54%	9.92%	3.72%	9.04%	22.45%	6.06%									
16	Путин Владимир Владимирович	27418	999	770	783	971	1038	902	983	1015	584	560	822	808	908	916	1026	863	1005	974	776	697	747	861	735	604	1102	809	1035	1099	892	289	605	295	262	83	314	133	29	124									
		68.68%	67.87%	69.87%	67.27%	69.56%	67.32%	70.97%	68.55%	69.66%	67.36%	70.44%	65.87%	63.72%	70.72%	67.40%	65.31%	69.21%	69.17%	69.57%	66.90%	63.48%	68.85%	69.83%	65.63%	66.01%	71.60%	67.70%	70.22%	68.43%	67.88%	73.54%	73.42%	82.40%	76.38%	63.36%	77.92%	70.74%	59.18%	75.15%									
17	Собчак Ксения Анатольевна	2172	105	54	65	71	100	69	79	88	44	48	76	91	68	93	92	66	70	73	54	81	53	68	64	51	84	67	74	64	79	2	33	6	12	5	5	5	1	12									
		5.44%	7.13%	4.90%	5.58%	5.09%	6.49%	5.43%	5.51%	6.04%	5.07%	6.04%	6.09%	7.18%	5.30%	6.84%	5.86%	5.29%	4.82%	5.21%	4.66%	7.38%	4.88%	5.52%	5.71%	5.57%	5.46%	5.61%	5.02%	3.99%	6.01%	0.51%	4.00%	1.68%	3.50%	3.82%	1.24%	2.66%	2.04%	7.27%									
18	Сурайкин Максим Александрович	312	14	10	6	8	9	10	13	15	4	9	10	9	7	10	7	15	13	12	11	8	4	10	13	11	16	6	15	14	5	3	6	3	1	1	0	2	0	2									
		0.78%	0.95%	0.91%	0.52%	0.57%	0.58%	0.79%	0.91%	1.03%	0.46%	1.13%	0.80%	0.71%	0.55%	0.74%	0.45%	1.20%	0.89%	0.86%	0.95%	0.73%	0.37%	0.81%	1.16%	1.20%	1.04%	0.50%	1.02%	0.87%	0.38%	0.76%	0.73%	0.84%	0.29%	0.76%	0.00%	1.06%	0.00%	1.21%									
19	Титов Борис Юрьевич	726	32	22	21	19	27	14	29	25	17	11	26	36	24	26	47	22	21	30	18	23	21	19	21	14	24	20	26	27	41	0	6	3	2	1	4	0	4	3									
		1.82%	2.17%	1.99%	1.80%	1.36%	1.75%	1.10%	2.02%	1.72%	1.96%	1.38%	2.08%	2.84%	1.87%	1.91%	2.99%	1.76%	1.45%	2.14%	1.55%	2.09%	1.94%	1.54%	1.88%	1.53%	1.56%	1.67%	1.76%	1.68%	3.12%	0.00%	0.73%	0.84%	0.58%	0.76%	0.99%	0.00%	8.16%	1.82%									
20	Явлинский Григорий Алексеевич	1873	75	45	63	50	75	56	68	56	38	17	50	99	54	69	90	43	69	57	78	85	64	56	76	49	61	60	65	80	79	4	20	3	5	5	5	2	0	2									
		4.69%	5.10%	4.08%	5.41%	3.58%	4.86%	4.41%	4.74%	3.84%	4.38%	2.14%	4.01%	7.81%	4.21%	5.08%	5.73%	3.45%	4.75%	4.07%	6.72%	7.74%	5.90%	4.54%	6.79%	5.36%	3.96%	5.02%	4.41%	4.98%	6.01%	1.02%	2.43%	0.84%	1.46%	3.82%	1.24%	1.06%	0.00%	1.21%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
