Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    район Коньково																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №3350									
1	Число избирателей, включенных в список избирателей	102773	3178	2334	2663	2522	2295	2160	2140	2083	2260	2134	2361	2211	2288	2193	2342	2304	2057	2134	2148	2556	2282	1756	2229	2231	2612	2505	2444	2554	2331	2265	2441	2399	2539	2186	2468	2733	2554	2708	2730	2621	2704	2505	2445	168									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93800	2700	2100	2500	2400	2100	2000	2000	1900	2100	1900	2200	2000	2100	2000	2200	2000	1900	1900	2000	2300	2100	1600	2100	2000	2400	2300	2300	2400	2000	2000	2300	2200	2300	2000	2100	2500	2400	2500	2500	2400	2400	2300	2200	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	58616	2025	1347	1504	1431	1286	1211	1179	1205	1258	1199	1330	1186	1255	1277	1345	1504	1139	1093	1005	1524	1280	980	1248	1327	1343	1415	1288	1425	1391	1424	1383	1394	1572	1289	1437	1666	1455	1443	1589	1442	1573	1447	1404	98									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2133	0	90	72	73	46	34	56	54	44	47	45	47	86	60	62	35	61	30	64	32	60	58	62	39	56	25	40	93	55	25	34	35	27	26	16	57	48	30	62	56	43	57	49	42									
6	Число погашенных избирательных бюллетеней	33051	675	663	924	896	768	755	765	641	798	654	825	767	759	663	793	461	700	777	931	744	760	562	790	634	1001	860	972	882	554	551	883	771	701	685	647	777	897	1027	849	902	784	796	747	60									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2133	0	90	72	73	46	34	56	54	44	47	45	47	86	60	62	35	61	30	64	32	60	58	62	39	56	25	40	93	55	25	34	35	27	26	16	57	48	30	62	56	43	57	49	42									
8	Число бюллетеней в стационарных ящиках для голосования	58325	2021	1347	1486	1427	1280	1211	1179	1205	1230	1199	1307	1186	1252	1273	1330	1500	1110	1089	997	1524	1280	980	1240	1322	1338	1410	1284	1425	1385	1420	1369	1387	1567	1289	1432	1636	1447	1437	1583	1429	1564	1447	1403	98									
9	Число недействительных избирательных бюллетеней	1313	53	23	39	42	36	45	20	20	31	25	32	21	26	22	31	34	19	17	14	36	30	12	26	24	30	31	33	29	23	40	22	37	37	25	27	35	28	45	38	37	23	41	50	4									
10	Число действительных избирательных бюллетеней	59145	1968	1414	1519	1458	1290	1200	1215	1239	1243	1221	1320	1212	1312	1311	1361	1501	1152	1102	1047	1520	1310	1026	1276	1337	1364	1404	1291	1489	1417	1405	1381	1385	1557	1290	1421	1658	1467	1422	1607	1448	1584	1463	1402	136									
