Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №27																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1127	УИК №1128									
1	Число избирателей, включенных в список избирателей	90319	1822	1884	2058	1931	2049	2132	1597	1824	1102	2175	2691	2605	2410	1864	1273	2413	1846	1445	2126	1153	2678	2128	1941	1989	2382	2572	2391	2038	1613	1076	1269	1769	2019	2130	2527	2138	2239	1909	1702	2378	1939	1932	692	1422	935	990	1224	1485	412									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	65850	1300	1300	1500	1300	1400	1500	1000	1200	700	1400	1900	1900	1700	1300	1000	1800	1200	900	1600	900	1900	1500	1300	1400	1700	2000	1700	1400	1100	900	1100	1300	1600	1550	1800	1650	1600	1550	1200	1600	1300	1300	400	900	1100	1350	1350	1000	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54167	1075	1115	1216	1140	1224	1250	902	1082	657	1197	1541	1520	1428	1118	823	1477	987	834	1312	651	1564	1255	1069	1180	1426	1196	1412	1205	948	685	743	1041	1302	1249	1626	1264	1326	1128	997	1321	1144	1008	330	806	912	990	1188	891	412									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1342	20	16	20	19	25	30	17	14	7	36	22	30	18	24	19	20	12	9	19	14	20	23	18	16	21	470	24	18	21	8	21	22	22	31	17	20	31	19	25	30	21	27	22	4	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	10341	205	169	264	141	151	220	81	104	36	167	337	350	254	158	158	303	201	57	269	235	316	222	213	204	253	334	264	177	131	207	336	237	276	270	157	366	243	403	178	249	135	265	48	90	188	360	162	109	88									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1342	20	16	20	19	25	30	17	14	7	36	22	30	18	24	19	20	12	9	19	14	20	23	18	16	21	470	24	18	21	8	21	22	22	31	17	20	31	19	25	30	21	27	22	4	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	54131	1075	1115	1216	1140	1224	1250	902	1082	657	1197	1538	1520	1413	1118	823	1477	987	834	1312	651	1561	1255	1068	1180	1426	1196	1412	1205	948	685	743	1041	1299	1249	1623	1264	1318	1128	997	1321	1144	1008	330	806	912	990	1188	891	412									
9	Число недействительных избирательных бюллетеней	566	2	1	2	1	21	1	20	2	3	22	24	23	16	17	15	24	19	12	32	12	23	2	15	3	19	25	2	1	2	15	3	2	25	2	20	2	17	2	1	15	2	10	2	14	26	17	28	0	2									
10	Число действительных избирательных бюллетеней	54907	1093	1130	1234	1158	1228	1279	899	1094	661	1211	1536	1527	1415	1125	827	1473	980	831	1299	653	1558	1276	1071	1193	1428	1641	1434	1222	967	678	761	1061	1296	1278	1620	1282	1332	1145	1021	1336	1163	1025	350	796	886	973	1160	891	410									
11	Число полученных открепительных  удостоверений	1699	35	50	40	25	35	46	35	30	20	34	40	55	41	33	20	39	35	25	20	20	40	35	33	30	45	35	35	35	20	35	25	53	38	27	35	30	20	36	32	40	21	30	20	25	82	77	77	10	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1580	33	50	40	24	35	40	28	25	20	31	39	50	36	33	19	39	35	17	20	20	39	26	31	27	41	30	33	32	20	25	24	46	36	25	31	30	20	35	30	40	21	26	17	25	82	77	77	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1644	20	23	23	22	19	23	16	30	28	31	20	34	20	10	37	10	31	2	35	23	19	29	18	27	21	61	27	24	26	17	21	24	24	30	45	26	16	26	27	57	23	41	21	16	105	88	74	20	234									
14	Число неиспользованных открепительных удостоверений	119	2	0	0	1	0	6	7	5	0	3	1	5	5	0	1	0	0	8	0	0	1	9	2	3	4	5	2	3	0	10	1	7	2	2	4	0	0	1	2	0	0	4	3	0	0	0	0	10	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	90	2	5	0	1	3	2	5	3	0	2	2	4	2	3	2	3	0	3	1	2	3	3	1	1	0	5	3	0	1	2	3	3	4	1	2	3	1	1	2	3	1	2	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
