Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Цимлянская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434									
1	"Число избирателей, включенных в список избирателей"	27983	1499	1811	992	953	1732	1600	1396	1470	480	1011	902	567	339	2556	1301	529	401	1428	468	157	743	173	240	620	649	296	159	1301	644	1176	390									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23678	1250	1450	800	750	1450	1350	1200	1100	400	850	800	500	300	2100	1100	450	350	1200	400	159	650	186	200	550	650	300	183	1100	550	1000	350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14707	854	1060	551	557	914	830	799	729	297	517	447	272	187	1306	666	297	242	729	219	74	340	58	120	320	435	221	119	513	232	602	200									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1554	137	58	22	25	89	50	16	50	4	41	120	38	26	89	71	20	15	59	30	21	48	37	9	85	66	22	7	191	22	51	35									
6	Число погашенных избирательных бюллетеней	7417	259	332	227	168	447	470	385	321	99	292	233	190	87	705	363	133	93	412	151	64	262	91	71	145	149	57	57	396	296	347	115									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1554	137	58	22	25	89	50	16	50	4	41	120	38	26	89	71	20	15	59	30	21	48	37	9	85	66	22	7	191	22	51	35									
8	Число бюллетеней в стационарных ящиках для голосования	14707	854	1060	551	557	914	830	799	729	297	517	447	272	187	1306	666	297	242	729	219	74	340	58	120	320	435	221	119	513	232	602	200									
9	Число недействительных избирательных бюллетеней	192	4	11	4	8	8	11	16	12	2	3	6	6	3	17	4	2	2	11	5	0	7	0	3	6	8	3	3	12	5	9	1									
10	Число действительных избирательных бюллетеней	16069	987	1107	569	574	995	869	799	767	299	555	561	304	210	1378	733	315	255	777	244	95	381	95	126	399	493	240	123	692	249	644	234									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	84	8	4	3	2	3	3	7	5	3	1	3	1	1	6	2	1	1	5	0	1	4	0	1	3	2	2	2	3	1	4	2									
		0.52%	0.81%	0.36%	0.52%	0.34%	0.30%	0.34%	0.86%	0.64%	0.99%	0.18%	0.53%	0.32%	0.47%	0.43%	0.27%	0.32%	0.39%	0.63%	0.00%	1.05%	1.03%	0.00%	0.78%	0.74%	0.40%	0.82%	1.59%	0.43%	0.39%	0.61%	0.85%									
14	Грудинин Павел Николаевич	2002	121	170	62	79	157	132	123	113	53	64	60	20	16	183	86	21	26	77	33	3	26	14	16	29	70	28	11	74	23	90	22									
		12.31%	12.21%	15.21%	10.82%	13.57%	15.65%	15.00%	15.09%	14.51%	17.61%	11.47%	10.58%	6.45%	7.51%	13.12%	11.67%	6.62%	10.12%	9.77%	13.25%	3.16%	6.70%	14.74%	12.40%	7.16%	13.97%	11.52%	8.73%	10.51%	9.06%	13.78%	9.36%									
15	Жириновский Владимир Вольфович	1131	47	59	46	40	71	50	60	54	27	44	54	26	14	111	64	19	20	54	17	10	29	2	9	17	40	9	13	47	14	44	20									
