Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Жуковская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
1	"Число избирателей, внесенных в списки"	80301	2945	2955	2994	2808	2600	2197	2265	2178	2406	2855	2278	2256	2762	2279	2742	2784	2324	2399	2481	2545	2152	2900	2371	2398	2571	2448	1975	2360	2547	1904	2676	2627	319					
2	"Число бюллетеней, полученных участковыми комиссиями"	72220	2610	2640	2690	2520	2370	1960	2000	1950	2170	2540	2000	2000	2360	2050	2470	2500	2110	2160	2230	2290	1950	2590	2140	2170	2330	2210	1780	2130	2300	1720	2450	2330	500					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	44125	1479	1591	1736	1367	1484	1258	1256	1314	1432	1635	1211	1310	1788	1206	1288	1374	1238	1272	1393	1356	1230	1608	1445	1255	1433	1364	873	1310	1424	1072	1518	1330	275					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	655	17	22	31	41	33	14	28	20	29	32	19	22	18	9	16	24	16	29	6	15	15	27	21	11	31	20	19	15	12	15	14	14	0					
6	Число погашенных бюллетеней	27434	1114	1026	923	1112	853	688	716	614	709	873	770	668	554	835	1166	1102	856	859	831	916	705	955	674	904	866	826	888	805	864	633	918	986	225					
7	Число бюллетеней в переносных ящиках для голосования	654	17	22	31	41	32	14	28	20	29	32	19	22	18	9	16	24	16	29	6	15	15	27	21	11	31	20	19	15	12	15	14	14	0					
8	Число бюллетеней в стационарных ящиках для голосования	43996	1479	1587	1728	1353	1481	1258	1256	1314	1429	1635	1209	1292	1765	1206	1288	1374	1228	1272	1393	1353	1230	1608	1434	1244	1433	1364	866	1310	1424	1070	1515	1328	270					
9	Число недействительных бюллетеней	502	7	18	14	11	9	6	12	5	18	28	8	9	78	17	17	24	12	18	17	5	23	22	23	15	18	8	9	10	16	6	10	5	4					
10	Число действительных бюллетеней	44148	1489	1591	1745	1383	1504	1266	1272	1329	1440	1639	1220	1305	1705	1198	1287	1374	1232	1283	1382	1363	1222	1613	1432	1240	1446	1376	876	1315	1420	1079	1519	1337	266					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1650	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	761	34	24	25	29	41	15	35	31	29	38	21	24	32	19	19	19	26	21	24	20	18	30	7	22	22	25	10	10	21	18	33	19	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	587	20	11	15	16	11	16	16	15	6	12	9	48	29	12	10	5	17	11	10	10	10	18	7	11	6	16	8	3	4	8	27	11	159					
14	Число погашенных открепительных удостоверений	889	16	26	25	21	9	35	15	19	21	12	29	26	18	31	31	31	24	29	26	30	32	20	43	28	28	25	40	40	29	32	17	31	50					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	6	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	267	17	5	7	7	9	3	9	4	5	11	9	3	21	4	6	12	5	5	12	12	5	7	8	1	8	6	9	7	11	13	13	11	2					
		0.59%	1.13%	0.31%	0.39%	0.50%	0.59%	0.23%	0.70%	0.29%	0.34%	0.65%	0.73%	0.22%	1.17%	0.32%	0.46%	0.85%	0.40%	0.38%	0.85%	0.87%	0.40%	0.42%	0.54%	0.07%	0.54%	0.43%	1.01%	0.52%	0.76%	1.19%	0.85%	0.81%	0.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3121	135	98	135	83	100	140	133	155	100	131	70	114	152	83	51	77	80	68	114	113	72	111	121	74	70	113	38	63	76	47	109	85	10					
