Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ребрихинская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309					
1	"Число избирателей, внесенных в списки"	22122	2892	2898	642	695	2165	1374	883	607	944	914	358	666	424	1090	588	786	1016	161	444	222	72	862	374	940	105					
2	"Число бюллетеней, полученных участковыми комиссиями"	21147	2800	2700	520	600	2100	1350	850	600	900	900	350	650	400	1050	550	750	1000	154	440	210	74	850	350	900	99					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12567	1600	1447	303	358	1154	733	510	461	505	504	227	434	287	669	371	408	556	125	345	160	44	464	227	580	95					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	853	75	104	74	15	77	31	31	11	64	30	14	23	22	32	15	27	52	14	28	13	0	24	28	49	0					
6	Число погашенных бюллетеней	7727	1125	1149	143	227	869	586	309	128	331	366	109	193	91	349	164	315	392	15	67	37	30	362	95	271	4					
7	Число бюллетеней в переносных ящиках для голосования	852	75	104	74	15	77	31	31	11	63	30	14	23	22	32	15	27	52	14	28	13	0	24	28	49	0					
8	Число бюллетеней в стационарных ящиках для голосования	12563	1600	1447	303	358	1154	733	510	461	505	504	227	434	287	669	371	408	556	125	345	160	44	460	227	580	95					
9	Число недействительных бюллетеней	191	14	15	7	5	9	5	7	19	11	14	4	11	6	9	11	4	8	4	5	2	1	6	3	8	3					
10	Число действительных бюллетеней	13224	1661	1536	370	368	1222	759	534	453	557	520	237	446	303	692	375	431	600	135	368	171	43	478	252	621	92					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	170	15	15	5	5	15	10	5	5	5	5	5	5	5	10	5	5	10	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	12	7	1	2	8	2	2	0	4	1	0	0	0	0	1	0	2	0	4	1	0	2	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	9	3	0	0	4	3	1	0	0	0	4	1	1	2	0	2	5	0	2	3	0	1	1	3	1					
14	Число погашенных открепительных удостоверений	119	3	8	4	3	7	8	3	5	1	4	5	5	5	10	4	5	8	5	1	4	5	3	5	3	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	150	17	16	4	8	11	5	7	5	7	6	3	1	5	9	4	3	10	1	8	0	0	6	1	13	0					
		1.11%	1.01%	1.03%	1.06%	2.14%	0.89%	0.65%	1.29%	1.05%	1.23%	1.12%	1.24%	0.21%	1.61%	1.28%	1.03%	0.68%	1.64%	0.71%	2.14%	0.0%	0.0%	1.23%	0.39%	2.06%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	270	55	37	8	15	10	9	11	25	8	10	10	3	1	13	7	6	6	1	10	3	1	3	5	11	2					
