Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
Наименование Избирательной комиссии:    Артёмовская городская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №380	УИК №381									
1	"Число избирателей, включенных в список избирателей"	85729	2925	1153	2581	2544	1058	1561	1462	1172	1220	1860	2046	1119	1415	1568	1838	1234	1804	1650	1155	1943	2116	1247	1715	1354	1158	1140	995	2003	1484	1954	2762	801	1737	1604	2073	1538	1957	505	1447	1217	1373	1625	1370	917	1507	2435	2071	1160	1170	679	753	303	1402	2053	802	1514	304	176									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	83100	2500	1000	2500	2500	1000	1400	1400	1100	1100	1800	2000	1000	1400	1500	1700	1200	1800	1500	1100	1900	2100	1100	1500	1200	1100	1100	900	1900	1400	1800	2700	700	1700	1500	2000	1500	1900	500	1400	1200	1300	1600	1400	900	1500	2400	2000	1100	1100	600	750	250	1400	2000	700	1500	1000	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55684	1773	687	1386	1298	831	720	802	567	754	1134	1549	777	827	917	1497	1019	846	991	807	1690	1845	692	1009	828	740	927	484	1437	874	1087	1522	655	1294	1161	1463	900	1658	341	710	722	833	907	1160	693	1205	1287	1075	826	835	538	716	209	1024	1390	504	794	303	164									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1728	11	16	39	93	15	27	28	50	15	23	31	41	21	19	30	22	21	49	19	20	17	36	118	16	71	36	10	33	22	48	57	12	20	20	31	11	5	20	28	32	27	120	43	23	8	35	23	15	14	12	20	29	38	49	19	20	0	0									
6	Число погашенных избирательных бюллетеней	25688	716	297	1075	1109	154	653	570	483	331	643	420	182	552	564	173	159	933	460	274	190	238	372	373	356	289	137	406	430	504	665	1121	33	386	319	506	589	237	139	662	446	440	573	197	184	287	1078	902	259	251	50	14	12	338	561	177	686	697	836									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1728	11	16	39	93	15	27	28	50	15	23	31	41	21	19	30	22	21	49	19	20	17	36	118	16	71	36	10	33	22	48	57	12	20	20	31	11	5	20	28	32	27	120	43	23	8	35	23	15	14	12	20	29	38	49	19	20	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	55398	1772	687	1386	1298	831	720	802	567	754	1133	1549	777	827	917	1497	1019	846	991	747	1690	1845	692	991	828	740	805	484	1437	874	1087	1522	655	1294	1161	1415	900	1658	341	710	722	833	907	1144	693	1185	1287	1075	826	835	538	716	209	1024	1390	504	794	303	164									
9	Число недействительных избирательных бюллетеней	1437	35	8	17	0	10	13	4	11	5	25	23	8	17	15	18	18	20	7	14	20	13	10	16	16	14	758	14	10	11	12	21	13	5	15	21	15	9	0	0	10	16	9	4	6	0	13	15	13	14	12	6	8	4	26	4	12	3	1									
10	Число действительных избирательных бюллетеней	55689	1748	695	1408	1391	836	734	826	606	764	1131	1557	810	831	921	1509	1023	847	1033	752	1690	1849	718	1093	828	797	83	480	1460	885	1123	1558	654	1309	1166	1425	896	1654	361	738	744	844	1018	1183	710	1193	1309	1083	828	835	538	730	230	1058	1413	519	802	300	163									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
13	Бабурин Сергей Николаевич	296	6	2	11	7	1	6	7	2	1	9	12	7	3	2	8	12	6	5	3	2	7	5	2	6	7	1	2	6	4	8	17	1	2	2	1	14	7	0	9	5	3	4	4	2	5	6	6	6	5	4	3	0	7	9	2	9	2	1									
