Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Лобненская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341									
1	"Число избирателей, включенных в список избирателей"	68312	2214	1397	1321	2050	2256	876	1432	1883	1868	1727	2261	2473	2054	1728	2162	2219	1916	3405	3362	2180	1941	1887	1752	2035	2004	2415	1570	2430	2262	2266	2386	1957	2090	533									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	53350	1700	1000	1000	1500	1700	700	1200	1900	1500	1300	1600	1800	1500	1200	1500	1700	1500	3200	3000	1600	1300	1800	1400	1500	1500	2000	1100	1800	1600	1600	1900	1500	1800	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	43984	1483	833	876	1302	1466	596	983	1520	1213	1042	1389	1622	1364	1092	1350	1357	1249	2237	2543	1389	1078	1199	1079	1326	1211	1429	920	1472	1262	1440	1548	1179	1554	381									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1463	26	30	12	27	54	15	21	142	6	37	32	23	25	20	30	33	19	26	10	50	202	53	31	73	29	34	30	43	124	31	42	14	102	17									
6	Число погашенных избирательных бюллетеней	7903	191	137	112	171	180	89	196	238	281	221	179	155	111	88	120	310	232	937	447	161	20	548	290	101	260	537	150	285	214	129	310	307	144	52									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1463	26	30	12	27	54	15	21	142	6	37	32	23	25	20	30	33	19	26	10	50	202	53	31	73	29	34	30	43	124	31	42	14	102	17									
