Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Белинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
1	"Число избирателей, внесенных в списки избирателей"	24992	2489	2272	2281	495	405	190	69	640	954	475	376	428	412	343	554	126	447	206	261	319	155	857	918	104	275	860	2309	575	182	78	1560	592	579	103	572	179	46	86	479	86	71	362	130	92					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24260	2270	2060	2080	500	400	190	70	650	950	480	380	430	420	350	560	130	460	210	260	320	160	850	940	110	270	870	2190	590	180	80	1440	600	600	100	560	180	50	90	480	90	70	370	130	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16523	1571	1345	1394	369	333	142	59	488	551	308	270	275	305	276	369	63	263	98	173	205	91	737	639	71	205	403	1298	472	158	65	1059	414	390	91	431	121	43	80	371	57	45	298	85	42					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2806	52	156	179	61	38	38	9	110	148	46	46	73	83	34	89	29	66	68	43	63	36	34	107	18	31	199	211	24	22	0	225	79	127	9	56	27	0	0	42	26	20	28	16	38					
6	Число погашенных избирательных бюллетеней	4931	647	559	507	70	29	10	2	52	251	126	64	82	32	40	102	38	131	44	44	52	33	79	194	21	34	268	681	94	0	15	156	107	83	0	73	32	7	10	67	7	5	44	29	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2806	52	156	179	61	38	38	9	110	148	46	46	73	83	34	89	29	66	68	43	63	36	34	107	18	31	199	211	24	22	0	225	79	127	9	56	27	0	0	42	26	20	28	16	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16508	1571	1341	1394	369	333	142	59	488	551	308	270	275	305	276	369	63	263	98	173	205	91	737	639	71	205	403	1295	472	158	65	1059	414	382	91	431	121	43	80	371	57	45	298	85	42					
9	Число недействительных избирательных бюллетеней	107	14	13	7	6	0	0	1	0	11	3	0	0	0	0	2	1	3	0	2	0	1	9	7	0	0	0	7	0	0	0	6	3	2	0	2	1	0	0	1	0	0	5	0	0					
10	Число действительных избирательных бюллетеней	19207	1609	1484	1566	424	371	180	67	598	688	351	316	348	388	310	456	91	326	166	214	268	126	762	739	89	236	602	1499	496	180	65	1278	490	507	100	485	147	43	80	412	83	65	321	101	80					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	693	112	95	93	10	3	0	0	10	15	7	5	5	10	10	10	3	9	3	5	5	3	18	24	1	1	15	113	10	2	0	45	13	10	2	10	2	1	2	7	1	1	0	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	693	112	95	93	10	3	0	0	10	15	7	5	5	10	10	10	3	9	3	5	5	3	18	24	1	1	15	113	10	2	0	45	13	10	2	10	2	1	2	7	1	1	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	62	9	12	2	0	1	1	0	0	1	5	0	1	0	1	0	0	0	0	0	2	0	1	3	0	0	1	9	0	0	0	4	2	0	0	4	0	0	0	2	0	0	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	238	19	20	18	3	9	3	2	10	10	3	7	4	10	6	6	0	7	0	5	2	0	4	10	0	4	11	26	4	2	0	14	7	0	2	1	0	0	1	5	0	0	3	0	0					
