Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Ачинская городская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №2146	УИК №2151	УИК №2152	УИК №2153	УИК №2155	УИК №2156	УИК №2157	УИК №2158									
1	Число избирателей, включенных в список избирателей	86873	2492	1846	2536	2395	2529	972	2322	1928	1538	1016	1930	2163	2392	2702	2403	2555	2542	2224	1534	1138	1237	2045	2497	1028	1035	2482	2431	2585	2516	2737	2488	1942	2273	2042	2579	2136	2761	1120	1082	1464	1113	252	1834	1662	57	52	21	98	147									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	85302	2400	1800	2500	2390	2500	900	2300	1800	1500	900	1800	2100	2400	2730	2400	2500	2500	2200	1530	1140	1200	2060	2500	1000	1000	2490	2400	2600	2540	2700	2470	1900	2290	2000	2500	2100	2700	1000	1000	1400	1070	262	1800	1600	67	53	21	140	149									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	49394	1395	1036	1414	1500	1448	391	1276	928	743	478	944	1246	1423	1731	1622	1649	1566	1358	956	701	806	1221	1409	553	598	1426	1476	1484	1450	1502	1012	1008	1303	1168	1485	1288	1477	520	605	639	694	252	1020	992	8	30	13	3	147									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1384	25	28	32	15	62	20	42	16	18	19	17	37	30	27	39	33	22	38	18	16	24	24	70	17	15	27	39	45	16	39	24	7	21	33	49	24	32	22	15	7	15	0	27	64	49	22	8	95	0									
6	Число погашенных избирательных бюллетеней	34524	980	736	1054	875	990	489	982	856	739	403	839	817	947	972	739	818	912	804	556	423	370	815	1021	430	387	1037	885	1071	1074	1159	1434	885	966	799	966	788	1191	458	380	754	361	10	753	544	10	1	0	42	2									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1384	25	28	32	15	62	20	42	16	18	19	17	37	30	27	39	33	22	38	18	16	24	24	70	17	15	27	39	45	16	39	24	7	21	33	49	24	32	22	15	7	15	0	27	64	49	22	8	95	0									
8	Число бюллетеней в стационарных ящиках для голосования	49379	1393	1036	1414	1500	1448	391	1276	928	742	478	944	1246	1422	1730	1619	1649	1566	1358	956	701	804	1221	1409	553	598	1426	1476	1484	1450	1502	1012	1008	1303	1168	1480	1288	1477	520	605	639	694	252	1020	992	8	30	13	3	147									
9	Число недействительных избирательных бюллетеней	681	55	23	21	9	21	2	15	5	7	5	17	25	14	34	28	18	19	15	5	11	7	15	18	7	7	11	9	17	12	23	13	16	17	14	24	14	21	18	14	15	7	1	15	15	0	0	0	1	1									
10	Число действительных избирательных бюллетеней	50082	1363	1041	1425	1506	1489	409	1303	939	753	492	944	1258	1438	1723	1630	1664	1569	1381	969	706	821	1230	1461	563	606	1442	1506	1512	1454	1518	1023	999	1307	1187	1505	1298	1488	524	606	631	702	251	1032	1041	57	52	21	97	146									
11	Число полученных открепительных  удостоверений	726	24	15	15	32	17	5	22	18	7	4	11	19	26	34	23	20	25	25	18	12	11	10	17	6	6	19	23	16	30	22	10	10	15	25	20	21	17	5	10	11	15	0	20	15	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	691	22	14	15	32	17	5	22	18	5	4	11	16	23	34	23	19	24	22	16	12	11	9	16	6	5	17	23	14	30	21	10	7	14	24	20	21	17	4	9	11	15	0	18	15	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	374	6	2	0	11	19	3	12	10	2	7	4	4	11	15	7	11	13	15	6	5	6	7	3	8	7	8	6	6	3	8	6	8	10	9	15	6	13	8	4	3	6	42	8	1	1	3	2	4	0									
14	Число неиспользованных открепительных удостоверений	35	2	1	0	0	0	0	0	0	2	0	0	3	3	0	0	1	1	3	2	0	0	1	1	0	1	2	0	2	0	1	0	3	1	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	19	2	0	0	1	0	0	0	0	0	0	2	4	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
