Выборы Президента Российской Федерации																																																																																														
Дата голосования: 04.03.2012																																																																																														
																																																																																														
Наименование Избирательной комиссии:    Сыктывкарская городская																																																																																														
																																																																																														
Сводная таблица итогов голосования																																																																																														
																																																																																														
	Число участковых избирательных комиссий	83																																																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	83																																																																																												
																																																																																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №666									
1	Число избирателей, включенных в список избирателей	153385	1510	1665	526	1579	340	1593	1854	1698	1495	1630	1513	1434	1867	2816	1574	1802	859	2576	1452	1094	1972	2271	2902	2875	2206	2224	2050	2143	2227	2729	2233	2002	1695	1982	2681	2066	1463	2383	1301	1784	1922	1131	980	1077	1419	1431	2639	2000	1754	1575	1531	1620	1869	1879	2029	3301	2472	2714	2772	2507	1836	2335	1903	2839	987	545	1042	1268	2434	1965	2387	2260	2159	2187	1958	2822	2910	1923	1949	1787	189	527	485									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	122825	1021	1126	347	1400	300	1300	1304	1057	1025	1300	1024	988	1500	2300	957	1180	800	2300	1200	900	1600	1900	2300	2300	1800	1800	1700	1700	1900	2300	1800	1700	1262	1600	2400	1900	1019	1800	931	1180	1600	1400	700	804	1006	1043	2400	2100	1300	1131	978	1300	1500	1600	1700	2400	2000	2200	2200	2100	1500	1900	1600	2300	655	318	712	857	2000	1600	1900	1800	1800	1800	1500	2200	2400	1800	1600	1500	200	600	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	103251	991	1093	340	1080	210	983	1280	1024	1000	932	991	971	1119	1695	925	1145	358	1799	1010	750	1381	1556	1845	1852	1650	1520	1483	1528	1534	1892	1352	1554	1223	1393	1715	1475	998	1508	909	1155	1122	1115	678	796	975	1009	1866	1421	1250	1085	961	960	1358	1381	1410	2036	1743	1925	1947	1825	1316	1294	1270	2048	648	307	693	836	1713	1388	1655	1598	1544	1527	1367	1859	1777	1406	1357	932	107	303	224									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3388	30	33	7	38	11	15	24	33	25	26	33	17	23	91	32	35	7	34	14	18	31	26	40	69	27	33	26	23	13	14	31	40	39	36	42	29	21	11	22	25	36	16	22	8	31	34	37	15	50	46	17	35	29	23	21	67	42	44	45	33	13	20	43	34	7	11	19	21	49	30	33	31	17	47	21	212	21	324	16	130	72	161	261									
6	Число погашенных избирательных бюллетеней	16185	0	0	0	282	79	302	0	0	0	342	0	0	358	514	0	0	435	467	176	133	188	318	415	379	123	247	191	149	353	394	417	104	0	171	643	396	0	281	0	0	442	269	0	0	0	0	497	664	0	0	0	305	113	196	269	297	215	231	208	242	171	586	287	218	0	0	0	0	238	182	212	171	239	226	112	129	602	70	227	438	21	136	115									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3386	30	33	5	38	11	15	24	33	25	26	33	17	23	91	32	35	7	34	14	18	31	26	40	69	27	33	26	23	13	14	31	40	39	36	42	29	21	11	22	25	36	16	22	8	31	34	37	15	50	46	17	35	29	23	21	67	42	44	45	33	13	20	43	34	7	11	19	21	49	30	33	31	17	47	21	212	21	324	16	130	72	161	261									
8	Число бюллетеней в стационарных ящиках для голосования	103126	989	1089	340	1080	210	983	1278	1024	998	931	988	970	1119	1689	925	1141	358	1789	1009	749	1381	1554	1838	1852	1645	1519	1481	1528	1533	1891	1351	1552	1219	1393	1715	1474	994	1508	909	1149	1122	1115	678	794	973	1006	1864	1421	1245	1082	959	960	1358	1380	1410	2036	1741	1921	1945	1825	1315	1294	1270	2045	646	307	693	834	1713	1388	1655	1598	1544	1527	1365	1846	1777	1406	1357	932	107	303	224									
9	Число недействительных избирательных бюллетеней	1692	18	24	8	9	2	11	19	10	17	14	27	14	16	45	17	14	5	30	22	13	28	28	34	31	23	20	21	21	23	28	22	25	28	25	35	28	19	20	18	40	16	23	8	9	11	13	21	31	19	26	11	19	17	20	26	31	29	27	34	30	17	23	20	30	11	6	12	8	17	23	22	28	17	24	21	25	38	32	17	19	3	2	4									
10	Число действительных избирательных бюллетеней	104820	1001	1098	337	1109	219	987	1283	1047	1006	943	994	973	1126	1735	940	1162	360	1793	1001	754	1384	1552	1844	1890	1649	1532	1486	1530	1523	1877	1360	1567	1230	1404	1722	1475	996	1499	913	1134	1142	1108	692	793	993	1027	1880	1405	1276	1102	965	976	1370	1383	1405	2072	1754	1938	1956	1828	1311	1291	1293	2049	642	312	700	847	1745	1395	1666	1601	1544	1550	1365	2033	1760	1698	1356	1043	176	462	481									
11	Число полученных открепительных  удостоверений	3267	30	30	15	20	10	20	30	20	20	15	30	30	20	25	30	40	25	60	60	20	42	38	60	75	65	60	30	30	60	60	67	45	38	30	45	40	40	40	30	50	25	50	20	20	50	50	69	50	25	50	20	50	50	60	50	30	60	60	45	60	50	50	30	53	20	20	20	20	60	60	60	50	50	50	50	60	60	15	50	50	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2481	30	30	15	20	7	20	19	13	20	15	15	15	17	25	24	28	17	47	56	20	37	34	50	75	65	48	17	29	58	53	65	36	36	22	44	27	30	31	27	22	25	50	14	20	25	25	69	50	22	31	17	16	23	24	22	30	42	47	45	47	37	37	26	52	5	6	16	19	25	28	39	45	29	39	27	32	58	15	23	20	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3737	26	32	9	12	5	23	31	14	23	17	41	35	29	33	39	56	13	52	103	52	62	50	49	70	105	43	45	50	47	79	40	47	66	36	26	52	22	95	36	77	64	38	24	50	21	51	68	175	91	40	44	19	25	59	39	70	55	101	57	53	54	26	23	59	21	27	23	25	62	32	20	52	46	43	49	68	20	33	29	12	32	58	37									
14	Число неиспользованных открепительных удостоверений	786	0	0	0	0	3	0	11	7	0	0	15	15	3	0	6	12	8	13	4	0	5	4	10	0	0	12	13	1	2	7	2	9	2	8	1	13	10	9	3	28	0	0	6	0	25	25	0	0	3	19	3	34	27	36	28	0	18	13	0	13	13	13	4	1	15	14	4	1	35	32	21	5	21	11	23	28	2	0	27	30	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	433	4	0	0	4	0	1	1	2	2	1	2	2	5	7	5	8	4	4	4	3	6	4	5	9	6	8	4	6	7	14	13	2	1	1	20	10	4	8	3	4	10	10	1	4	6	3	6	1	14	10	7	4	4	7	5	8	10	8	16	8	7	7	9	6	3	1	3	3	1	6	3	10	1	5	2	10	7	5	4	4	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																														
19	Жириновский Владимир Вольфович	7554	87	85	32	73	27	91	88	58	72	79	90	82	120	141	79	93	32	110	78	64	84	94	121	126	130	103	104	95	109	126	121	96	63	83	101	154	81	133	64	79	105	98	45	59	74	56	132	122	80	70	81	95	70	88	121	139	112	114	107	96	84	100	85	119	50	21	43	52	124	99	96	107	97	100	81	136	133	210	119	92	17	30	47									
		7.09%	8.54%	7.58%	9.28%	6.53%	12.22%	9.12%	6.76%	5.49%	7.04%	8.25%	8.81%	8.31%	10.51%	7.92%	8.25%	7.91%	8.77%	6.03%	7.62%	8.34%	5.95%	5.95%	6.44%	6.56%	7.78%	6.64%	6.90%	6.13%	7.05%	6.61%	8.76%	6.03%	5.01%	5.81%	5.75%	10.25%	7.98%	8.76%	6.87%	6.73%	9.07%	8.66%	6.43%	7.36%	7.37%	5.38%	6.94%	8.50%	6.18%	6.21%	8.30%	9.55%	5.05%	6.27%	8.46%	6.61%	6.28%	5.80%	5.38%	5.17%	6.33%	7.61%	6.47%	5.72%	7.66%	6.60%	6.04%	6.08%	7.04%	6.98%	5.69%	6.57%	6.21%	6.35%	5.84%	6.61%	7.40%	12.14%	8.67%	8.66%	9.50%	6.47%	9.69%									
20	Зюганов Геннадий Андреевич	15812	144	119	27	75	25	128	183	135	120	116	117	118	116	218	129	128	38	303	141	137	203	211	308	263	249	272	231	270	241	277	221	243	223	218	276	166	157	200	155	164	136	120	133	113	156	190	301	189	211	195	99	123	251	232	209	303	288	327	357	335	163	216	211	360	67	39	135	153	300	253	312	269	279	218	218	338	298	178	181	115	33	57	86									
		14.85%	14.13%	10.61%	7.83%	6.71%	11.31%	12.83%	14.06%	12.77%	11.73%	12.12%	11.46%	11.96%	10.16%	12.25%	13.48%	10.88%	10.41%	16.62%	13.78%	17.86%	14.38%	13.35%	16.40%	13.69%	14.89%	17.53%	15.33%	17.41%	15.59%	14.54%	15.99%	15.26%	17.73%	15.26%	15.71%	11.04%	15.47%	13.17%	16.65%	13.97%	11.74%	10.61%	19.00%	14.09%	15.54%	18.27%	15.83%	13.16%	16.29%	17.29%	10.14%	12.36%	18.10%	16.54%	14.61%	14.41%	16.15%	16.64%	17.94%	18.03%	12.27%	16.44%	16.07%	17.32%	10.26%	12.26%	18.96%	17.89%	17.03%	17.84%	18.48%	16.51%	17.87%	13.85%	15.73%	16.42%	16.57%	10.29%	13.18%	10.83%	18.44%	12.28%	17.73%									
21	Миронов Сергей Михайлович	4887	33	42	8	36	8	47	48	34	47	56	40	32	60	73	39	53	22	96	55	36	86	70	86	82	53	65	73	76	72	85	54	67	69	80	83	57	38	71	45	57	61	61	31	34	56	51	85	74	73	47	48	50	74	59	70	108	94	88	89	104	58	64	44	104	28	24	36	43	87	72	76	75	69	75	65	84	87	56	54	45	7	22	21									
		4.59%	3.24%	3.74%	2.32%	3.22%	3.62%	4.71%	3.69%	3.22%	4.59%	5.85%	3.92%	3.24%	5.25%	4.10%	4.08%	4.51%	6.03%	5.27%	5.38%	4.69%	6.09%	4.43%	4.58%	4.27%	3.17%	4.19%	4.84%	4.90%	4.66%	4.46%	3.91%	4.21%	5.48%	5.60%	4.72%	3.79%	3.74%	4.67%	4.83%	4.86%	5.27%	5.39%	4.43%	4.24%	5.58%	4.90%	4.47%	5.15%	5.64%	4.17%	4.92%	5.03%	5.34%	4.21%	4.89%	5.14%	5.27%	4.48%	4.47%	5.60%	4.37%	4.87%	3.35%	5.00%	4.29%	7.55%	5.06%	5.03%	4.94%	5.08%	4.50%	4.60%	4.42%	4.76%	4.69%	4.08%	4.84%	3.24%	3.93%	4.24%	3.91%	4.74%	4.33%									
22	Прохоров Михаил Дмитриевич	14575	107	100	33	61	16	147	137	125	109	114	103	139	106	216	87	193	35	275	173	87	187	231	310	250	243	212	220	194	217	336	186	211	174	175	296	167	120	190	131	148	146	123	117	156	134	118	250	226	168	139	134	109	175	218	173	383	318	342	381	347	227	213	217	348	86	30	97	107	236	149	235	260	176	218	217	280	225	220	148	82	13	38	35									
		13.68%	10.50%	8.91%	9.57%	5.46%	7.24%	14.73%	10.52%	11.83%	10.65%	11.91%	10.09%	14.08%	9.28%	12.13%	9.09%	16.41%	9.59%	15.09%	16.91%	11.34%	13.24%	14.62%	16.51%	13.01%	14.53%	13.66%	14.60%	12.51%	14.04%	17.64%	13.46%	13.25%	13.83%	12.25%	16.85%	11.11%	11.82%	12.51%	14.07%	12.61%	12.61%	10.88%	16.71%	19.45%	13.35%	11.35%	13.15%	15.74%	12.97%	12.32%	13.73%	10.95%	12.62%	15.54%	12.09%	18.21%	17.84%	17.40%	19.15%	18.68%	17.09%	16.21%	16.53%	16.74%	13.17%	9.43%	13.62%	12.51%	13.39%	10.51%	13.92%	15.96%	11.27%	13.85%	15.66%	13.61%	12.51%	12.72%	10.78%	7.72%	7.26%	8.19%	7.22%									
23	Путин Владимир Владимирович	61992	630	752	237	864	143	574	827	695	658	578	644	602	724	1087	606	695	233	1009	554	430	824	946	1019	1169	974	880	858	895	884	1053	778	950	701	848	966	931	600	905	518	686	694	706	366	431	573	612	1112	794	744	651	603	599	800	786	832	1139	942	1067	1022	946	779	698	736	1118	411	198	389	492	998	822	947	890	923	939	784	1195	1017	1034	854	709	106	315	292									
