Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Тобольская городская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640									
1	Число избирателей, включенных в список избирателей	83925	152	1788	918	268	1367	1825	1335	2857	1544	1966	2307	1734	1715	1853	1785	1850	1594	2087	1800	1811	1537	1295	2830	2900	1171	1258	1481	2892	2017	2876	2095	2930	1421	545	1414	1128	1394	1042	2057	1174	1111	1417	1161	729	585	1129	1867	1777	1802	1164	1561	1609									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	76220	120	1700	800	300	1250	1650	1150	2700	1400	1800	2050	1550	1550	1600	1650	1750	1400	1900	1550	1550	1350	1150	2600	2600	1050	1150	1350	2650	1850	2650	1850	2650	1300	500	1450	1000	1200	900	1850	1050	950	1250	1050	700	550	1150	1900	1600	1600	1050	1400	1450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	62693	113	1408	713	107	1098	1448	907	2363	1125	1463	1612	1339	1324	1361	1356	1342	1126	1506	1249	1361	1158	821	2080	2136	942	986	1165	2115	1464	2139	1588	2201	1113	351	1246	818	1047	814	1471	869	840	973	863	458	440	933	1575	1312	1392	816	1122	1124									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	951	5	5	8	146	32	13	2	26	17	6	9	12	15	49	14	10	12	5	8	13	18	1	21	19	3	10	10	17	9	14	10	15	14	7	17	7	16	12	31	38	13	13	1	26	26	53	41	30	18	10	17	7									
6	Число погашенных избирательных бюллетеней	12576	2	287	79	47	120	189	241	311	258	331	429	199	211	190	280	398	262	389	293	176	174	328	499	445	105	154	175	518	377	497	252	434	173	142	187	175	137	74	348	143	97	264	186	216	84	164	284	258	190	224	261	319									
7	Число избирательных бюллетеней в переносных ящиках для голосования	951	5	5	8	146	32	13	2	26	17	6	9	12	15	49	14	10	12	5	8	13	18	1	21	19	3	10	10	17	9	14	10	15	14	7	17	7	16	12	31	38	13	13	1	26	26	53	41	30	18	10	17	7									
8	Число бюллетеней в стационарных ящиках для голосования	62665	113	1408	713	107	1098	1448	907	2357	1125	1463	1612	1339	1324	1360	1356	1342	1126	1506	1244	1361	1158	821	2080	2136	942	986	1165	2101	1464	2139	1588	2201	1113	351	1246	818	1047	814	1471	869	840	973	862	458	440	933	1575	1311	1392	816	1122	1124									
9	Число недействительных избирательных бюллетеней	702	0	13	5	1	2	35	9	27	15	11	15	24	9	15	7	16	22	10	23	27	13	23	20	30	10	8	0	10	18	37	18	36	12	4	4	14	10	8	7	11	10	17	10	3	6	7	8	11	16	5	12	18									
10	Число действительных избирательных бюллетеней	62914	118	1400	716	252	1128	1426	900	2356	1127	1458	1606	1327	1330	1394	1363	1336	1116	1501	1229	1347	1163	799	2081	2125	935	988	1175	2108	1455	2116	1580	2180	1115	354	1259	811	1053	818	1495	896	843	969	853	481	460	979	1608	1330	1394	821	1127	1113									
11	Число полученных открепительных  удостоверений	1922	20	40	25	0	20	40	40	60	35	50	43	35	35	35	35	40	30	50	35	35	30	30	60	60	30	30	30	60	50	60	50	57	37	15	20	20	25	20	40	20	20	35	30	25	25	60	110	35	35	30	35	35									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1457	3	35	14	0	17	34	33	55	33	46	43	35	35	23	25	40	29	38	28	25	22	11	47	56	23	24	28	38	33	45	26	57	37	6	16	10	18	16	31	15	9	18	18	11	15	51	100	18	13	25	16	13									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1643	23	29	9	19	30	43	52	28	39	34	100	22	29	50	31	26	32	37	20	49	60	35	19	49	30	23	22	40	37	64	49	45	38	11	129	11	67	12	23	20	9	14	10	6	5	7	6	25	30	20	14	11									
14	Число неиспользованных открепительных удостоверений	465	17	5	11	0	3	6	7	5	2	4	0	0	0	12	10	0	1	12	7	10	8	19	13	4	7	6	2	22	17	15	24	0	0	9	4	10	7	4	9	5	11	17	12	14	10	9	10	17	22	5	19	22									
15	Число открепительных удостоверений, выданных избирателям ТИК	74	0	3	1	0	1	0	1	2	1	1	2	0	3	2	3	3	1	1	2	1	0	0	2	2	2	0	4	4	3	9	1	2	2	0	1	0	0	0	2	1	0	1	0	0	1	2	4	0	1	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	5506	16	156	71	10	29	127	76	227	92	114	153	134	86	153	55	138	125	120	110	111	72	98	118	221	39	75	98	230	172	239	80	137	82	39	121	104	94	80	110	86	77	130	74	60	64	32	33	109	162	102	124	141									
		8.66%	13.56%	11.04%	9.85%	3.95%	2.57%	8.69%	8.36%	9.53%	8.06%	7.76%	9.44%	9.92%	6.42%	10.86%	4.01%	10.21%	10.98%	7.94%	8.79%	8.08%	6.12%	11.92%	5.62%	10.26%	4.13%	7.53%	8.34%	10.86%	11.68%	11.10%	5.01%	6.18%	7.28%	10.89%	9.58%	12.61%	8.84%	9.69%	7.32%	9.48%	9.03%	13.18%	8.57%	12.40%	13.73%	3.25%	2.04%	8.13%	11.49%	12.35%	10.89%	12.47%									
20	Зюганов Геннадий Андреевич	8851	17	193	90	25	112	237	130	351	104	189	196	198	168	226	195	226	193	278	164	193	206	107	241	334	155	98	125	357	227	328	253	305	130	34	161	85	148	116	193	110	105	124	130	68	58	141	193	205	191	137	149	152									
		13.91%	14.41%	13.66%	12.48%	9.88%	9.91%	16.22%	14.30%	14.73%	9.11%	12.87%	12.09%	14.66%	12.55%	16.04%	14.23%	16.72%	16.96%	18.40%	13.10%	14.05%	17.52%	13.02%	11.47%	15.50%	16.40%	9.84%	10.64%	16.86%	15.41%	15.23%	15.83%	13.76%	11.54%	9.50%	12.75%	10.30%	13.92%	14.04%	12.85%	12.13%	12.31%	12.58%	15.06%	14.05%	12.45%	14.30%	11.94%	15.29%	13.55%	16.59%	13.08%	13.44%									
21	Миронов Сергей Михайлович	2065	4	51	24	7	7	66	42	77	36	68	58	51	47	42	46	66	36	34	37	62	38	42	83	84	12	25	37	66	64	101	37	76	32	10	33	17	26	17	24	23	17	28	16	13	8	15	36	72	52	24	33	43									
		3.25%	3.39%	3.61%	3.33%	2.77%	0.62%	4.52%	4.62%	3.23%	3.15%	4.63%	3.58%	3.77%	3.51%	2.98%	3.36%	4.88%	3.16%	2.25%	2.96%	4.51%	3.23%	5.11%	3.95%	3.90%	1.27%	2.51%	3.15%	3.12%	4.34%	4.69%	2.32%	3.43%	2.84%	2.79%	2.61%	2.06%	2.45%	2.06%	1.60%	2.54%	1.99%	2.84%	1.85%	2.69%	1.72%	1.52%	2.23%	5.37%	3.69%	2.91%	2.90%	3.80%									
22	Прохоров Михаил Дмитриевич	3688	7	127	107	12	50	95	58	146	68	92	137	97	65	87	36	117	86	70	41	90	23	48	152	131	68	52	79	184	126	184	71	89	41	21	58	34	48	32	38	31	41	66	28	22	22	22	23	92	100	60	82	32									
		5.80%	5.93%	8.99%	14.84%	4.74%	4.42%	6.50%	6.38%	6.13%	5.95%	6.26%	8.45%	7.18%	4.85%	6.17%	2.63%	8.65%	7.56%	4.63%	3.27%	6.55%	1.96%	5.84%	7.23%	6.08%	7.20%	5.22%	6.72%	8.69%	8.55%	8.55%	4.44%	4.02%	3.64%	5.87%	4.59%	4.12%	4.52%	3.87%	2.53%	3.42%	4.81%	6.69%	3.24%	4.55%	4.72%	2.23%	1.42%	6.86%	7.09%	7.26%	7.20%	2.83%									
23	Путин Владимир Владимирович	42804	74	873	424	198	930	901	594	1555	827	995	1062	847	964	886	1031	789	676	999	877	891	824	504	1487	1355	661	738	836	1271	866	1264	1139	1573	830	250	886	571	737	573	1130	646	603	621	605	318	308	769	1323	852	889	498	739	745									
		67.28%	62.71%	61.78%	58.81%	78.26%	82.30%	61.67%	65.35%	65.25%	72.42%	67.73%	65.52%	62.69%	71.99%	62.88%	75.26%	58.36%	59.40%	66.12%	70.05%	64.85%	70.07%	61.31%	70.78%	62.88%	69.95%	74.10%	71.15%	60.01%	58.79%	58.71%	71.28%	70.98%	73.65%	69.83%	70.15%	69.21%	69.33%	69.37%	75.23%	71.22%	70.69%	62.98%	70.10%	65.70%	66.09%	77.99%	81.87%	63.53%	63.05%	60.29%	64.88%	65.87%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
