Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Тобольская городская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676					
1	"Число избирателей, включенных в списки избирателей"	82481	1521	2246	1787	2250	1611	1739	1980	1794	1650	1481	1481	2477	2124	2679	1603	1941	1550	1309	2090	2044	1304	2305	2936	3134	2710	3013	1612	2064	2031	926	1084	1160	1377	1072	1324	1490	1015	1459	263	697	573	1131	1877	1741	1623	1055	1505	1494	161	81	711	196					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76272	1350	2100	1500	2100	1450	1600	1850	1700	1500	1300	1300	2200	1950	2450	1450	1750	1400	1200	1900	1900	1200	2100	2700	2800	2500	2800	1500	1900	1900	900	1000	1050	1300	1000	1400	1400	1000	1300	250	700	550	1100	1800	1600	1550	1100	1400	1400	131	79	700	212					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	61475	1127	1633	1182	1710	1194	1348	1557	1370	1401	1100	1126	1692	1493	1898	1222	1557	1128	914	1444	1510	911	1582	2104	2234	1871	2179	1378	1474	1540	626	898	803	976	770	1046	1064	778	1071	216	507	483	942	1592	1343	1271	810	1220	1216	112	78	578	196					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1183	25	54	9	44	22	37	9	10	19	60	33	20	14	11	8	20	34	0	11	14	10	10	9	85	27	13	7	22	13	6	22	11	7	30	19	52	59	13	14	36	17	41	59	39	36	18	11	22	8	1	12	0					
6	Число погашенных избирательных бюллетеней	13614	198	413	309	346	234	215	284	320	80	140	141	488	443	541	220	173	238	286	445	376	279	508	587	481	602	608	115	404	347	268	80	236	317	200	335	284	163	216	20	157	50	117	149	218	243	272	169	162	11	0	110	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1183	25	54	9	44	22	37	9	10	19	60	33	20	14	11	8	20	34	0	11	14	10	10	9	85	27	13	7	22	13	6	22	11	7	30	19	52	59	13	14	36	17	41	59	39	36	18	11	22	8	1	12	0					
8	Число бюллетеней в стационарных ящиках для голосования	61473	1127	1633	1182	1710	1194	1348	1557	1370	1401	1100	1126	1691	1493	1898	1222	1557	1128	914	1443	1510	911	1582	2104	2234	1871	2179	1378	1474	1540	626	898	803	976	770	1046	1064	778	1071	216	507	483	942	1592	1343	1271	810	1220	1216	112	78	578	196					
9	Число недействительных избирательных бюллетеней	718	36	17	18	23	11	6	13	10	11	14	9	27	18	35	15	0	14	21	11	22	12	18	32	33	29	26	17	19	13	5	8	11	9	12	0	9	4	13	3	15	7	2	10	14	19	15	8	14	2	1	7	0					
10	Число действительных избирательных бюллетеней	61938	1116	1670	1173	1731	1205	1379	1553	1370	1409	1146	1150	1684	1489	1874	1215	1577	1148	893	1443	1502	909	1574	2081	2286	1869	2166	1368	1477	1540	627	912	803	974	788	1065	1107	833	1071	227	528	493	981	1641	1368	1288	813	1223	1224	118	78	583	196					
11	Число полученных открепительных  удостоверений	2435	50	40	50	60	50	60	70	70	60	60	60	70	70	70	50	60	50	50	60	60	50	70	70	70	70	70	50	60	60	30	30	30	30	30	30	30	30	30	20	30	30	50	70	40	40	30	35	30	20	10	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	950	6	27	22	25	16	20	22	16	19	18	15	32	32	21	16	16	11	14	14	22	14	15	17	37	34	26	15	28	19	4	6	8	10	9	8	8	7	23	1	9	8	47	64	25	24	21	35	29	0	4	11	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1184	34	25	33	28	42	27	84	15	22	16	31	27	24	10	25	18	54	24	13	31	22	22	26	41	46	42	18	27	17	7	10	13	21	17	26	15	10	18	4	6	5	11	13	19	8	8	41	21	37	6	4	20					
14	Число неиспользованных открепительных удостоверений	1485	44	13	28	35	34	40	48	54	41	42	45	38	38	49	34	44	39	36	46	38	36	55	53	33	36	44	35	32	41	26	24	22	20	21	22	22	23	7	19	21	22	3	6	15	16	9	0	1	20	6	9	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	39	0	1	3	1	1	0	2	3	0	0	0	1	0	0	2	1	0	0	1	1	2	2	2	1	2	2	2	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	914	19	25	21	27	23	14	32	17	13	12	5	38	21	28	19	2	21	20	26	22	22	36	31	33	36	46	21	28	24	8	9	12	19	11	10	14	10	10	3	5	6	14	19	16	14	11	11	13	1	1	13	2					
		1.46%	1.65%	1.48%	1.76%	1.54%	1.89%	1.01%	2.04%	1.23%	0.92%	1.03%	0.43%	2.22%	1.39%	1.47%	1.54%	0.13%	1.81%	2.19%	1.79%	1.44%	2.39%	2.26%	1.47%	1.42%	1.90%	2.10%	1.52%	1.87%	1.55%	1.27%	0.98%	1.47%	1.93%	1.38%	0.94%	1.25%	1.19%	0.92%	1.30%	0.92%	1.20%	1.42%	1.15%	1.16%	1.07%	1.33%	0.89%	1.05%	0.83%	1.27%	2.20%	1.02%					
19	Жириновский Владимир Вольфович	7799	144	86	166	148	170	126	174	98	84	193	66	279	273	270	210	147	176	164	212	213	129	127	317	347	296	322	51	112	133	59	125	147	127	117	87	97	101	190	44	94	81	119	211	257	220	125	120	90	26	12	86	31					
		12.45%	12.50%	5.10%	13.94%	8.44%	13.98%	9.10%	11.11%	7.10%	5.92%	16.64%	5.69%	16.31%	18.12%	14.14%	17.07%	9.32%	15.15%	17.94%	14.58%	13.98%	14.01%	7.98%	15.00%	14.96%	15.60%	14.69%	3.68%	7.49%	8.56%	9.34%	13.59%	18.06%	12.92%	14.63%	8.17%	8.69%	12.07%	17.53%	19.13%	17.31%	16.20%	12.11%	12.78%	18.60%	16.83%	15.10%	9.75%	7.27%	21.67%	15.19%	14.58%	15.82%					
20	Зюганов Геннадий Андреевич	11745	193	358	227	380	259	241	235	211	247	222	196	364	325	420	231	320	248	133	343	312	183	296	404	463	379	415	302	356	209	93	148	125	186	160	95	182	110	192	22	106	74	216	339	248	231	187	200	192	30	9	98	30					
		18.75%	16.75%	21.22%	19.06%	21.66%	21.30%	17.40%	15.01%	15.29%	17.39%	19.14%	16.91%	21.27%	21.57%	22.00%	18.78%	20.29%	21.34%	14.55%	23.59%	20.47%	19.87%	18.59%	19.12%	19.97%	19.97%	18.93%	21.81%	23.80%	13.46%	14.72%	16.09%	15.36%	18.92%	20.00%	8.92%	16.31%	13.14%	17.71%	9.57%	19.52%	14.80%	21.97%	20.53%	17.95%	17.67%	22.58%	16.25%	15.51%	25.00%	11.39%	16.61%	15.31%					
21	Медведев Дмитрий Анатольевич	41480	760	1201	759	1176	753	998	1112	1044	1065	719	883	1003	870	1156	755	1108	703	576	862	955	575	1115	1329	1443	1158	1383	994	981	1174	467	630	519	642	500	873	814	612	679	158	323	332	632	1072	847	823	490	892	929	61	56	386	133					
		66.20%	65.97%	71.19%	63.73%	67.05%	61.92%	72.06%	71.01%	75.65%	75.00%	61.98%	76.19%	58.62%	57.73%	60.56%	61.38%	70.26%	60.50%	63.02%	59.28%	62.66%	62.43%	70.04%	62.90%	62.23%	61.01%	63.09%	71.77%	65.57%	75.60%	73.89%	68.48%	63.76%	65.31%	62.50%	81.97%	72.94%	73.12%	62.64%	68.70%	59.48%	66.40%	64.29%	64.93%	61.29%	62.97%	59.18%	72.46%	75.04%	50.83%	70.89%	65.42%	67.86%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
