Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
"Наименование Избирательной комиссии:    Владикавказ, Левобережная"																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358					
1	"Число избирателей, включенных в списки избирателей"	123512	659	832	914	2078	1355	1703	2728	2913	2521	1250	2261	2407	2764	2109	1651	30	632	100	2658	106	1830	2678	2346	1463	2354	2471	302	1803	1533	2068	2337	1682	1796	1779	1564	1832	2251	1467	1810	2414	2747	2634	2416	2424	1679	2856	2151	1990	2144	2327	2790	2287	1556	2543	1745	2600	2726	2494	2417	2108	1982	1349	2581	1515					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	111377	690	860	930	2336	1140	1600	2370	2650	2000	1340	2250	2340	2320	1860	1440	30	800	300	2371	106	1660	2299	2230	1230	2180	2220	305	1620	1330	2304	2220	1500	1590	1550	1360	1599	1997	1300	1600	2100	2420	2300	2130	2120	1449	2480	1873	1730	1900	2040	2450	2169	1300	2200	1520	2332	2380	2180	2140	1800	1737	1180	2240	1380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	88899	546	623	864	1720	873	1280	1706	2482	1581	1055	2015	2039	1989	1665	1353	30	606	0	1935	106	1318	1781	1688	934	1789	1750	302	1239	1029	1968	2008	1112	1262	1147	1035	1300	1472	1132	1242	1466	1903	1905	1690	1655	1100	1972	1523	1380	1454	1698	1876	1161	1078	1560	1168	1715	2176	1744	1786	1755	1366	958	1754	1080					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4540	35	60	50	73	38	84	22	168	79	45	136	151	12	42	82	0	0	100	306	0	194	42	110	16	126	120	0	31	31	100	32	65	36	116	44	37	148	25	61	266	74	94	51	66	108	27	25	53	46	36	21	145	56	190	18	27	141	51	94	5	51	42	26	10					
6	Число погашенных избирательных бюллетеней	17897	68	177	16	543	229	236	642	0	340	240	99	150	319	153	5	0	194	200	130	0	148	476	432	280	265	350	3	350	270	236	180	323	292	287	281	262	377	143	297	368	443	301	389	399	241	481	325	297	400	306	553	863	166	450	334	590	63	385	260	40	320	180	460	290					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4581	76	60	50	73	38	84	22	168	79	45	136	151	12	42	82	0	0	100	306	0	194	42	110	16	126	120	0	31	31	100	32	65	36	116	44	37	148	25	61	266	74	94	51	66	108	27	25	53	46	36	21	145	56	190	18	27	141	51	94	5	51	42	26	10					
8	Число бюллетеней в стационарных ящиках для голосования	88830	546	623	864	1720	873	1280	1706	2482	1581	1055	2015	2039	1989	1665	1353	30	606	0	1935	106	1318	1781	1688	934	1789	1750	302	1239	1029	1968	2008	1112	1262	1147	1035	1300	1472	1132	1242	1460	1903	1905	1637	1655	1100	1972	1523	1380	1454	1698	1876	1161	1078	1560	1168	1715	2176	1744	1786	1755	1366	958	1754	1070					
9	Число недействительных избирательных бюллетеней	2036	12	6	11	32	7	21	2	37	20	18	11	17	5	12	7	2	19	0	28	0	18	13	19	10	3	20	8	5	7	57	0	80	48	43	77	27	30	57	56	110	32	37	17	48	53	61	53	141	75	8	53	18	22	22	43	42	45	50	22	17	95	16	53	58					
10	Число действительных избирательных бюллетеней	91375	610	677	903	1761	904	1343	1726	2613	1640	1082	2140	2173	1996	1695	1428	28	587	100	2213	106	1494	1810	1779	940	1912	1850	294	1265	1053	2011	2040	1097	1250	1220	1002	1310	1590	1100	1247	1616	1945	1962	1671	1673	1155	1938	1495	1292	1425	1726	1844	1288	1112	1728	1143	1700	2272	1745	1858	1743	1322	984	1727	1022					
11	Число полученных открепительных  удостоверений	4726	80	80	80	80	50	80	80	80	80	80	80	80	80	80	80	0	0	0	80	0	80	80	80	80	80	80	0	80	80	80	80	80	80	80	80	80	80	80	95	80	80	80	80	80	80	80	81	80	80	100	80	80	80	80	80	80	80	80	80	80	80	80	80	80					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3776	80	48	42	80	50	47	57	80	80	76	80	80	80	48	80	0	0	0	80	0	80	72	75	13	80	71	0	11	60	80	54	30	25	80	80	80	80	45	85	42	79	80	80	29	40	80	80	77	80	76	60	80	44	43	14	51	78	68	45	53	80	68	80	80					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1217	4	10	5	32	9	7	14	1	92	5	11	10	10	12	36	3	23	0	11	78	18	4	11	4	27	11	232	9	10	12	11	11	20	8	12	17	18	15	14	18	15	9	8	6	35	0	3	6	14	39	24	43	11	6	9	29	8	18	32	11	6	4	15	11					
14	Число неиспользованных открепительных удостоверений	950	0	32	38	0	0	33	23	0	0	4	0	0	0	32	0	0	0	0	0	0	0	8	5	67	0	9	0	69	20	0	26	50	55	0	0	0	0	35	10	38	1	0	0	51	40	0	1	3	0	24	20	0	36	37	66	29	2	12	35	27	0	12	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	273	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	245	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	4	0	0	0	1	0	0	0	2	0	1	1	0	0	1	2	2	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	506	1	1	3	15	6	13	5	5	8	2	11	3	0	6	5	0	2	2	3	0	2	6	9	3	7	24	16	6	8	7	0	3	9	6	10	3	1	4	4	15	20	7	5	17	2	4	30	13	14	8	19	15	8	9	12	3	45	3	8	3	16	5	2	4					
		0.54%	0.16%	0.15%	0.33%	0.84%	0.66%	0.95%	0.29%	0.19%	0.48%	0.18%	0.51%	0.14%	0.00%	0.35%	0.35%	0.00%	0.33%	2.00%	0.13%	0.00%	0.13%	0.33%	0.50%	0.32%	0.37%	1.28%	5.30%	0.47%	0.75%	0.34%	0.00%	0.25%	0.69%	0.48%	0.93%	0.22%	0.06%	0.35%	0.31%	0.87%	1.01%	0.35%	0.30%	0.99%	0.17%	0.20%	1.94%	0.91%	0.93%	0.46%	1.00%	1.15%	0.71%	0.51%	1.01%	0.17%	1.94%	0.17%	0.43%	0.17%	1.13%	0.50%	0.11%	0.37%					
19	Жириновский Владимир Вольфович	4385	4	4	77	232	84	77	50	56	166	30	107	106	45	89	37	1	7	3	24	2	40	56	60	142	73	45	69	41	81	63	105	42	52	49	60	76	63	45	71	52	58	57	40	151	45	152	150	78	128	89	92	60	20	60	57	65	136	119	67	74	103	13	67	18					
		4.69%	0.64%	0.59%	8.42%	12.94%	9.22%	5.65%	2.89%	2.11%	10.00%	2.73%	4.97%	4.84%	2.25%	5.21%	2.58%	3.33%	1.16%	3.00%	1.07%	1.89%	2.65%	3.07%	3.34%	14.95%	3.81%	2.41%	22.85%	3.23%	7.64%	3.05%	5.15%	3.57%	4.01%	3.88%	5.56%	5.68%	3.89%	3.89%	5.45%	3.01%	2.93%	2.85%	2.37%	8.77%	3.73%	7.60%	9.69%	5.44%	8.53%	5.13%	4.85%	4.59%	1.76%	3.43%	4.81%	3.73%	5.87%	6.63%	3.56%	4.20%	7.27%	1.30%	3.76%	1.67%					
20	Зюганов Геннадий Андреевич	17196	7	84	98	222	181	143	604	2268	250	122	301	132	238	228	147	6	10	11	581	4	150	320	344	93	383	372	11	182	169	308	335	260	203	256	180	275	318	220	261	184	389	364	191	217	219	310	194	258	214	308	350	350	228	278	240	323	477	314	215	385	238	160	363	150					
		18.41%	1.13%	12.30%	10.72%	12.38%	19.87%	10.48%	34.95%	85.58%	15.06%	11.09%	13.99%	6.03%	11.89%	13.36%	10.24%	20.00%	1.65%	11.00%	25.93%	3.77%	9.92%	17.55%	19.13%	9.79%	20.00%	19.89%	3.64%	14.33%	15.94%	14.89%	16.42%	22.09%	15.64%	20.27%	16.68%	20.57%	19.63%	19.01%	20.03%	10.66%	19.68%	18.21%	11.32%	12.61%	18.13%	15.51%	12.53%	18.00%	14.27%	17.76%	18.45%	26.80%	20.11%	15.89%	20.24%	18.54%	20.59%	17.49%	11.44%	21.88%	16.80%	16.00%	20.39%	13.89%					
21	Медведев Дмитрий Анатольевич	69288	598	588	725	1292	633	1110	1067	284	1216	928	1721	1932	1713	1372	1239	21	568	84	1605	100	1302	1428	1366	702	1449	1409	198	1036	795	1633	1600	792	986	909	752	956	1208	831	911	1365	1478	1534	1435	1288	889	1472	1121	943	1069	1321	1383	863	856	1381	834	1309	1614	1309	1568	1281	965	806	1295	850					
		74.18%	96.14%	86.09%	79.32%	72.06%	69.48%	81.38%	61.75%	10.72%	73.25%	84.36%	80.01%	88.22%	85.61%	80.37%	86.34%	70.00%	93.73%	84.00%	71.62%	94.34%	86.11%	78.33%	75.97%	73.89%	75.67%	75.35%	65.56%	81.57%	75.00%	78.97%	78.43%	67.29%	75.96%	71.97%	69.69%	71.50%	74.57%	71.82%	69.92%	79.08%	74.76%	76.74%	85.01%	74.84%	73.59%	73.64%	72.42%	65.81%	71.27%	76.18%	72.90%	66.08%	75.49%	78.91%	70.32%	75.14%	69.66%	72.92%	83.40%	72.78%	68.10%	80.60%	72.75%	78.70%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
