Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Каргасокская																																									
																																									
Сводная таблица предварительных итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487									
1	"Число избирателей, включенных в список избирателей"	18041	236	354	185	571	1131	1437	1014	762	927	1445	1439	575	608	212	97	157	198	196	177	151	352	393	269	124	204	1130	2838	261	449	149									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16450	237	387	185	581	1000	1100	900	700	850	1100	1100	500	600	213	104	169	195	195	182	148	342	402	250	127	189	1240	2600	272	438	144									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	1272	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	20	1044	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8928	145	204	123	192	598	714	499	407	515	752	659	261	303	169	51	105	174	142	114	94	188	237	133	65	128	539	786	185	341	105									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	786	25	11	9	29	72	71	59	23	30	50	49	24	16	17	13	19	5	10	8	9	41	24	26	3	10	34	56	11	26	6									
6	Число погашенных избирательных бюллетеней	5464	67	172	53	190	330	315	342	270	305	298	392	215	281	27	40	45	16	43	60	45	113	141	53	59	51	647	714	76	71	33									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2054	25	11	9	199	72	71	59	23	30	50	49	24	16	17	13	19	5	10	8	9	41	24	64	3	10	54	1096	11	26	6									
8	Число бюллетеней в стационарных ящиках для голосования	8926	145	204	123	192	598	714	499	407	515	752	657	261	303	169	51	105	174	142	114	94	188	237	133	65	128	539	786	185	341	105									
9	Число недействительных избирательных бюллетеней	157	4	1	1	10	7	7	4	2	5	11	9	6	2	2	0	0	0	2	2	1	3	7	14	1	2	6	40	2	6	0									
10	Число действительных избирательных бюллетеней	10823	166	214	131	381	663	778	554	428	540	791	697	279	317	184	64	124	179	150	120	102	226	254	183	67	136	587	1842	194	361	111									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	85	1	2	0	4	6	3	2	3	2	10	10	1	6	0	1	0	4	0	1	0	3	0	1	2	1	1	20	0	1	0									
		0.77%	0.59%	0.93%	0.00%	1.02%	0.90%	0.38%	0.36%	0.70%	0.37%	1.25%	1.42%	0.35%	1.88%	0.00%	1.56%	0.00%	2.23%	0.00%	0.82%	0.00%	1.31%	0.00%	0.51%	2.94%	0.72%	0.17%	1.06%	0.00%	0.27%	0.00%									
14	Грудинин Павел Николаевич	1663	3	4	12	60	107	140	107	62	91	125	131	48	38	15	5	18	25	8	10	13	26	26	33	1	1	53	440	13	46	2									
		15.15%	1.76%	1.86%	9.09%	15.35%	15.97%	17.83%	19.18%	14.42%	16.70%	15.59%	18.56%	16.84%	11.91%	8.06%	7.81%	14.52%	13.97%	5.26%	8.20%	12.62%	11.35%	9.96%	16.75%	1.47%	0.72%	8.94%	23.38%	6.63%	12.53%	1.80%									
15	Жириновский Владимир Вольфович	1006	14	19	18	39	49	68	40	43	36	74	48	26	24	14	14	29	19	17	8	3	18	29	13	8	10	58	191	8	60	9									
		9.16%	8.24%	8.84%	13.64%	9.97%	7.31%	8.66%	7.17%	10.00%	6.61%	9.23%	6.80%	9.12%	7.52%	7.53%	21.88%	23.39%	10.61%	11.18%	6.56%	2.91%	7.86%	11.11%	6.60%	11.76%	7.25%	9.78%	10.15%	4.08%	16.35%	8.11%									
16	Путин Владимир Владимирович	7777	147	188	97	265	479	548	397	306	392	562	488	202	246	154	43	75	123	122	101	83	176	192	133	53	121	461	1119	168	241	95									
		70.83%	86.47%	87.44%	73.48%	67.77%	71.49%	69.81%	71.15%	71.16%	71.93%	70.07%	69.12%	70.88%	77.12%	82.80%	67.19%	60.48%	68.72%	80.26%	82.79%	80.58%	76.86%	73.56%	67.51%	77.94%	87.68%	77.74%	59.46%	85.71%	65.67%	85.59%									
17	Собчак Ксения Анатольевна	103	0	1	1	7	8	9	1	4	4	2	3	1	2	0	1	1	4	2	0	0	2	2	1	0	0	2	30	3	8	4									
		0.94%	0.00%	0.47%	0.76%	1.79%	1.19%	1.15%	0.18%	0.93%	0.73%	0.25%	0.42%	0.35%	0.63%	0.00%	1.56%	0.81%	2.23%	1.32%	0.00%	0.00%	0.87%	0.77%	0.51%	0.00%	0.00%	0.34%	1.59%	1.53%	2.18%	3.60%									
18	Сурайкин Максим Александрович	67	0	0	2	0	1	4	2	4	6	7	4	1	1	0	0	0	2	0	0	2	0	0	0	1	1	6	20	0	3	0									
