Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Дубовская районная																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №2435	УИК №2436					
1	"Число избирателей, внесенных в списки избирателей"	16832	1463	1724	542	349	521	649	716	919	269	1246	398	286	622	687	791	395	940	616	495	1457	1747					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15380	1308	1517	489	304	477	593	658	831	252	1147	346	268	697	614	716	362	886	567	480	1326	1542					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10636	1004	1105	381	162	373	327	373	667	179	867	248	115	527	348	351	165	501	447	352	984	1160					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1896	66	46	21	137	42	50	185	95	42	48	51	81	95	182	161	111	270	61	38	39	75					
6	Число погашенных избирательных бюллетеней	2848	238	366	87	5	62	216	100	69	31	232	47	72	75	84	204	86	115	59	90	303	307					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1896	66	46	21	137	42	50	185	95	42	48	51	81	95	182	161	111	270	61	38	39	75					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10636	1004	1105	381	162	373	327	373	667	179	867	248	115	527	348	351	165	501	447	352	984	1160					
9	Число недействительных избирательных бюллетеней	47	6	5	3	1	3	3	0	2	0	3	2	0	2	0	0	2	1	3	2	0	9					
10	Число действительных избирательных бюллетеней	12485	1064	1146	399	298	412	374	558	760	221	912	297	196	620	530	512	274	770	505	388	1023	1226					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	496	40	46	15	10	14	20	20	25	10	34	10	10	21	20	22	14	43	17	15	40	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	234	8	6	5	0	6	3	14	7	6	20	10	10	21	6	14	12	35	17	7	17	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	72	8	7	1	0	3	0	2	2	3	8	6	2	13	0	1	1	3	2	2	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	262	32	40	10	10	8	17	6	18	4	14	0	0	0	14	8	2	8	0	8	23	40					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	284	5	20	1	17	10	5	7	15	6	32	16	2	13	16	26	9	23	19	10	19	13					
		2.27%	0.47%	1.74%	0.25%	5.69%	2.41%	1.33%	1.25%	1.97%	2.71%	3.50%	5.35%	1.02%	2.09%	3.02%	5.08%	3.26%	2.98%	3.74%	2.56%	1.86%	1.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	1	0	0	3	0	0	0	3	0	3	0	0	3	1	2	1	3	3	1	1	3					
		0.22%	0.09%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.33%	0.00%	0.00%	0.48%	0.19%	0.39%	0.36%	0.39%	0.59%	0.26%	0.10%	0.24%					
20	3.Политическая партия «Демократическая партия России»	7	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1					
		0.06%	0.09%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.13%	0.00%	0.11%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1115	102	105	41	9	17	35	38	59	25	120	34	14	50	35	43	19	77	64	31	96	101					
		8.90%	9.53%	9.12%	10.20%	3.01%	4.10%	9.28%	6.81%	7.74%	11.31%	13.11%	11.37%	7.14%	8.04%	6.60%	8.40%	6.88%	9.99%	12.60%	7.95%	9.38%	8.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	1	1	1	1	0	0	0	1	6	0	0	1	0	2	0	6	0	3	2	0					
		0.20%	0.00%	0.09%	0.25%	0.33%	0.24%	0.00%	0.00%	0.00%	0.45%	0.66%	0.00%	0.00%	0.16%	0.00%	0.39%	0.00%	0.78%	0.00%	0.77%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	5	1	1	0	0	0	0	1	0	2	0	1	4	0	1	0	1	0	0	0	0					
		0.14%	0.47%	0.09%	0.25%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.22%	0.00%	0.51%	0.64%	0.00%	0.20%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	539	30	37	3	8	38	34	17	34	11	62	19	12	29	18	22	19	16	11	30	45	44					
		4.30%	2.80%	3.21%	0.75%	2.68%	9.16%	9.02%	3.05%	4.46%	4.98%	6.78%	6.35%	6.12%	4.66%	3.40%	4.30%	6.88%	2.08%	2.17%	7.69%	4.40%	3.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	485	34	47	12	7	13	5	12	24	7	60	8	9	26	3	44	6	28	12	19	53	56					
		3.87%	3.18%	4.08%	2.99%	2.34%	3.13%	1.33%	2.15%	3.15%	3.17%	6.56%	2.68%	4.59%	4.18%	0.57%	8.59%	2.17%	3.63%	2.36%	4.87%	5.18%	4.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	3	6	0	1	2	3	0	3	0	11	2	0	7	2	5	1	2	2	2	1	6					
		0.47%	0.28%	0.52%	0.00%	0.33%	0.48%	0.80%	0.00%	0.39%	0.00%	1.20%	0.67%	0.00%	1.13%	0.38%	0.98%	0.36%	0.26%	0.39%	0.51%	0.10%	0.49%					
