Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Черемисиновская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118					
1	"Число избирателей, внесенных в список избирателей"	8676	1736	1709	430	241	167	169	115	224	343	266	322	165	320	286	317	99	373	160	236	326	141	247	143	141					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8230	1600	1600	400	220	160	160	100	220	330	250	300	160	290	270	310	90	390	170	250	300	130	230	160	140					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4050	825	802	175	130	37	72	32	80	183	155	114	83	151	176	146	42	245	80	108	112	40	121	91	50					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1414	61	52	106	27	59	38	42	50	46	69	69	43	85	53	79	33	96	39	52	117	66	56	27	49					
6	Число погашенных избирательных бюллетеней	2766	714	746	119	63	64	50	26	90	101	26	117	34	54	41	85	15	49	51	90	71	24	53	42	41					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1414	61	52	106	27	59	38	42	50	46	69	69	43	85	53	79	33	96	39	52	117	66	56	27	49					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4048	824	802	175	130	37	72	32	80	183	155	114	83	151	175	146	42	245	80	108	112	40	121	91	50					
9	Число недействительных избирательных бюллетеней	63	16	16	1	2	0	1	1	0	8	2	1	1	1	0	0	0	1	0	2	2	2	1	3	2					
10	Число действительных избирательных бюллетеней	5399	869	838	280	155	96	109	73	130	221	222	182	125	235	228	225	75	340	119	158	227	104	176	115	97					
