Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    район Люблино																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №3217	УИК №3218	УИК №3219	УИК №3220					
1	"Число избирателей, включенных в списки избирателей"	106510	2736	1603	1785	1742	1803	1898	2076	1115	1096	1607	1611	1690	2180	2385	2145	1735	2391	2244	2628	2614	2310	2192	2552	2310	2580	2594	2780	1114	1679	1896	2455	2806	2139	2665	1897	2616	2188	1843	2100	1523	2100	2002	1611	1375	1437	1646	2334	2321	1798	2133	2196	393	817	544	480					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	89900	2200	1300	1600	1500	1500	1600	1750	950	900	1450	1450	1400	1800	2000	1750	1500	2000	1850	2200	2350	1900	1800	2100	1900	2100	2100	2300	950	1350	1600	2050	2300	1900	2200	1600	2150	1800	1500	1750	1450	1700	1650	1550	1150	1200	1300	1900	1900	1600	1750	1750	500	900	700	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	82720	2179	1249	1523	1211	1318	1274	1594	856	833	1403	1384	1301	1733	1739	1582	1371	1755	1802	2136	2270	1812	1753	1982	1732	1993	2059	2273	918	1226	1470	1792	2233	1826	2145	1340	2087	1385	1466	1565	1181	1673	1558	1317	1103	1051	1263	1637	1755	1126	1677	1721	247	817	544	480					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1926	21	20	26	27	40	33	18	33	37	30	27	19	36	52	40	33	43	32	32	34	29	29	20	15	23	15	6	14	25	10	28	23	35	19	13	18	31	19	55	12	10	13	12	11	80	37	27	32	411	46	29	146	0	0	0					
6	Число погашенных избирательных бюллетеней	5254	0	31	51	262	142	293	138	61	30	17	39	80	31	209	128	96	202	16	32	46	59	18	98	153	84	26	21	18	99	120	230	44	39	36	247	45	384	15	130	257	17	79	221	36	69	0	236	113	63	27	0	107	83	156	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1925	21	20	26	27	40	33	18	33	37	30	27	19	36	52	40	33	42	32	32	34	29	29	20	15	23	15	6	14	25	10	28	23	35	19	13	18	31	19	55	12	10	13	12	11	80	37	27	32	411	46	29	146	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	82547	2179	1249	1523	1211	1318	1274	1594	856	833	1401	1380	1301	1733	1739	1574	1330	1735	1802	2136	2270	1812	1753	1982	1732	1935	2044	2273	918	1226	1460	1792	2233	1826	2145	1340	2087	1385	1466	1565	1181	1673	1554	1317	1103	1051	1263	1637	1755	1124	1675	1714	247	817	544	480					
9	Число недействительных избирательных бюллетеней	1472	40	1	19	19	27	26	119	7	19	26	74	26	18	37	30	20	86	97	31	33	59	25	15	17	25	22	36	6	6	27	22	29	37	29	21	24	65	2	29	10	21	26	16	15	16	23	16	0	22	36	2	7	0	9	2					
10	Число действительных избирательных бюллетеней	83000	2160	1268	1530	1219	1331	1281	1493	882	851	1405	1333	1294	1751	1754	1584	1343	1691	1737	2137	2271	1782	1757	1987	1730	1933	2037	2243	926	1245	1443	1798	2227	1824	2135	1332	2081	1351	1483	1591	1183	1662	1541	1313	1099	1115	1277	1648	1787	1513	1685	1741	386	817	535	478					
11	Число полученных открепительных  удостоверений	2909	63	47	40	50	50	70	70	50	50	50	30	60	56	50	60	60	60	63	80	62	60	50	55	65	55	55	65	32	50	48	69	85	74	60	50	75	46	55	30	54	50	60	30	50	41	84	57	63	90	50	80	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2909	63	47	40	50	50	70	70	50	50	50	30	60	56	50	60	60	60	63	80	62	60	50	55	65	55	55	65	32	50	48	69	85	74	60	50	75	46	55	30	54	50	60	30	50	41	84	57	63	90	50	80	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1495	49	34	16	10	15	10	10	5	21	21	30	27	26	8	22	35	7	15	14	33	0	14	26	10	24	39	58	15	48	0	42	29	16	19	10	21	47	26	12	36	46	34	18	39	23	30	39	33	50	22	17	84	105	23	32					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	41	2	3	0	1	0	1	1	0	1	2	1	0	0	1	1	1	1	1	0	1	1	2	3	0	0	0	1	0	0	0	0	2	0	0	1	2	1	1	0	0	0	1	0	2	0	0	2	2	1	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
