Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    район Люблино																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №3310	УИК №3311	УИК №3312	УИК №3313									
1	Число избирателей, включенных в список избирателей	110325	2763	1808	1450	1608	1812	1913	2138	1179	1127	1656	1586	1759	2264	1293	2698	1918	2440	2655	2667	2284	2287	2206	2729	2363	2911	2704	1945	1510	1446	2124	1683	2394	2115	2769	1964	2632	2338	2117	1839	1603	2938	2426	2357	1860	1700	1655	2098	2582	2625	2875	2872	403	391	477	369									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	80790	2000	1400	1100	1200	1300	1400	1500	1000	800	1200	1200	1300	1600	1800	1900	1400	1800	1900	1900	1600	1700	1600	2000	1700	2000	1900	1400	1100	1000	1500	1200	1800	1500	2000	1500	1900	1500	1500	1300	1200	2100	1700	1700	1300	1200	1200	1500	1800	1800	2000	2000	500	500	500	390									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	61718	1662	1136	729	1004	935	1015	1207	667	604	915	892	949	1208	1247	1492	962	1365	1384	1462	1280	1342	1307	1385	1185	1547	1478	1106	791	758	1200	912	1370	1199	1505	1001	1501	1287	1202	998	905	1576	1333	1310	1008	1080	799	1152	1283	1249	1548	1822	237	391	477	359									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1882	26	25	30	13	47	23	29	29	16	29	35	24	33	46	53	34	48	44	36	24	30	24	20	22	9	14	14	8	20	21	23	30	42	32	24	29	42	32	27	18	26	7	50	6	9	11	14	26	34	358	50	166	0	0	0									
6	Число погашенных избирательных бюллетеней	17190	312	239	341	183	318	362	264	304	180	256	273	327	359	507	355	404	387	472	402	296	328	269	595	493	444	408	280	301	222	279	265	400	259	463	475	370	171	266	275	277	498	360	340	286	111	390	334	491	517	94	128	97	109	23	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1882	26	25	30	13	47	23	29	29	16	29	35	24	33	46	53	34	48	44	36	24	30	24	20	22	9	14	14	8	20	21	23	30	42	32	24	29	42	32	27	18	26	7	50	6	9	11	14	26	34	358	50	166	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	61602	1635	1133	729	998	930	1014	1207	666	600	914	887	943	1208	1247	1492	961	1365	1381	1462	1280	1338	1307	1385	1185	1546	1470	1103	791	756	1200	912	1370	1197	1505	995	1501	1284	1202	998	902	1567	1331	1310	1008	1080	799	1152	1283	1249	1547	1813	237	391	477	359									
9	Число недействительных избирательных бюллетеней	1271	43	26	18	21	11	27	35	15	8	30	12	13	22	30	31	28	35	44	40	30	32	18	40	20	44	32	20	19	16	19	22	26	23	24	19	22	39	18	24	12	33	18	0	16	19	11	18	20	31	35	28	3	8	13	10									
10	Число действительных избирательных бюллетеней	62213	1618	1132	741	990	966	1010	1201	680	608	913	910	954	1219	1263	1514	967	1378	1381	1458	1274	1336	1313	1365	1187	1511	1452	1097	780	760	1202	913	1374	1216	1513	1000	1508	1287	1216	1001	908	1560	1320	1360	998	1070	799	1148	1289	1252	1870	1835	400	383	464	349									
11	Число полученных открепительных  удостоверений	2870	50	60	30	50	60	30	40	30	40	40	30	40	51	49	60	50	60	70	70	40	60	40	60	50	69	80	38	42	30	70	40	60	60	60	60	80	70	50	30	40	65	70	70	60	50	45	60	60	80	151	120	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2870	50	60	30	50	60	30	40	30	40	40	30	40	51	49	60	50	60	70	70	40	60	40	60	50	69	80	38	42	30	70	40	60	60	60	60	80	70	50	30	40	65	70	70	60	50	45	60	60	80	151	120	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1557	50	72	20	46	11	14	15	27	30	18	16	12	24	8	41	59	30	22	25	25	27	37	28	23	27	24	45	18	41	31	29	36	27	34	13	52	27	46	11	23	43	24	35	8	51	19	38	41	11	38	24	10	47	0	4									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	25	0	0	0	1	1	0	2	0	0	1	2	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	2	0	2	1	1	0	0	0	1	0	1	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	4963	103	93	48	67	76	74	94	60	47	72	76	67	97	78	88	94	92	114	90	110	101	102	147	102	154	121	84	56	51	92	78	95	85	113	88	96	150	95	97	78	132	98	138	70	63	66	109	126	139	129	135	11	39	43	40									
