Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Исаклинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212					
1	"Число избирателей, внесенных в список избирателей"	11069	1728	1856	307	146	347	140	347	246	143	239	118	188	182	111	839	502	481	697	191	342	237	312	303	366	701					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11754	1975	1892	331	156	370	153	350	266	145	242	117	197	190	114	880	530	510	740	206	356	242	336	321	405	730					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7243	1091	1145	207	91	219	105	208	220	120	194	91	130	123	66	518	317	371	427	150	240	138	219	217	180	456					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	986	107	106	23	5	31	17	35	23	8	32	16	19	30	18	44	20	50	50	13	44	37	31	29	83	115					
6	Число погашенных избирательных бюллетеней	3525	777	641	101	60	120	31	107	23	17	16	10	48	37	30	318	193	89	263	43	72	67	86	75	142	159					
7	Число избирательных бюллетеней в переносных ящиках для голосования	986	107	106	23	5	31	17	35	23	8	32	16	19	30	18	44	20	50	50	13	44	37	31	29	83	115					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7243	1091	1145	207	91	219	105	208	220	120	194	91	130	123	66	518	317	371	427	150	240	138	219	217	180	456					
9	Число недействительных избирательных бюллетеней	123	20	25	2	5	8	4	4	0	0	0	0	2	3	2	9	3	3	8	0	11	5	2	2	5	0					
10	Число действительных избирательных бюллетеней	8106	1178	1226	228	91	242	118	239	243	128	226	107	147	150	82	553	334	418	469	163	273	170	248	244	258	571					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	495	90	76	18	5	15	13	15	15	10	0	0	10	10	0	30	22	35	30	10	7	4	15	15	30	20					
