Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Сафоновская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503					
1	"Число избирателей, включенных в списки избирателей"	49075	2731	1215	2636	2400	641	2136	1337	828	237	559	2249	1191	1167	1073	1712	1347	1561	1826	2233	2760	1036	1963	1973	1938	1606	835	346	317	200	328	723	281	287	771	420	474	227	317	341	480	452	537	363	636	385					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	48866	2720	1206	2639	2291	632	2105	1345	800	222	543	2229	1190	1220	1090	1667	1306	1542	1848	2249	2810	1054	1955	2000	1953	1619	847	341	316	190	328	710	279	286	773	400	470	220	315	337	475	455	507	372	635	375					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	33064	1900	804	1715	1697	461	1446	904	548	133	392	1529	820	678	561	1206	996	1048	1278	1488	1868	577	1287	1352	1228	958	683	247	265	135	200	572	198	234	498	250	293	155	226	200	368	297	386	216	546	221					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4339	171	83	164	223	30	105	94	82	43	25	87	95	70	110	73	43	134	66	81	84	109	105	84	175	256	108	67	26	13	106	36	57	29	200	141	134	51	59	109	88	105	110	122	46	140					
6	Число погашенных избирательных бюллетеней	11463	649	319	760	371	141	554	347	170	46	126	613	275	472	419	388	267	360	504	680	858	368	563	564	550	405	56	27	25	42	22	102	24	23	75	9	43	14	30	28	19	53	11	34	43	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4339	171	83	164	223	30	105	94	82	43	25	87	95	70	110	73	43	134	66	81	84	109	105	84	175	256	108	67	26	13	106	36	57	29	200	141	134	51	59	109	88	105	110	122	46	140					
8	Число бюллетеней в стационарных ящиках для голосования	33062	1900	804	1715	1697	461	1446	904	548	133	392	1529	820	678	561	1206	996	1048	1276	1488	1868	577	1287	1352	1228	958	683	247	265	135	200	572	198	234	498	250	293	155	226	200	368	297	386	216	546	221					
9	Число недействительных избирательных бюллетеней	544	39	16	17	25	6	22	15	11	3	11	37	14	7	5	37	28	11	25	16	34	11	21	18	14	17	8	3	3	3	2	8	0	2	5	5	5	0	0	0	12	0	4	0	22	2					
10	Число действительных избирательных бюллетеней	36857	2032	871	1862	1895	485	1529	983	619	173	406	1579	901	741	666	1242	1011	1171	1317	1553	1918	675	1371	1418	1389	1197	783	311	288	145	304	600	255	261	693	386	422	206	285	309	444	402	492	338	570	359					
11	Число полученных открепительных  удостоверений	1467	81	33	57	66	15	62	43	24	3	30	35	25	39	28	36	46	29	47	30	56	35	42	32	27	44	35	9	18	13	40	27	20	22	37	18	34	18	25	10	58	20	18	50	11	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1417	81	33	54	66	15	58	38	23	1	25	35	24	39	25	36	45	28	45	30	52	35	40	32	25	44	35	9	12	11	40	27	20	22	37	16	34	18	25	10	58	20	18	50	10	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	850	37	26	27	51	18	33	22	87	12	17	29	18	17	12	39	26	28	15	39	18	13	17	17	27	22	6	5	6	11	8	28	7	5	12	20	11	7	6	8	6	6	9	9	4	9					
14	Число неиспользованных открепительных удостоверений	50	0	0	3	0	0	4	5	1	2	5	0	1	0	3	0	1	1	2	0	4	0	2	0	2	0	0	0	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	64	1	0	6	2	1	4	1	1	0	2	2	0	1	0	5	5	1	2	3	4	0	2	1	3	0	2	3	0	0	0	2	2	0	1	0	0	0	0	0	1	3	1	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
