Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Сафоновская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487									
1	Число избирателей, включенных в список избирателей	47140	2658	1128	2356	614	1352	2660	1949	2098	1082	2115	2604	1071	1776	1531	1199	1493	1034	979	696	224	796	1892	1827	1792	1482	915	349	288	199	336	730	294	253	766	438	469	226	299	324	517	466	532	375	609	347									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	47624	2685	1120	2339	622	1344	2615	1958	2108	1092	2131	2645	1076	1815	1562	1192	1517	1048	979	701	220	810	1917	1846	1810	1557	927	354	307	200	329	711	302	283	795	396	483	228	322	321	541	461	545	404	644	362									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27039	1613	619	1391	379	788	1484	1092	1285	642	1251	1560	540	979	952	774	916	475	441	350	109	443	1064	1097	1035	866	521	187	190	112	191	433	152	164	376	218	229	121	143	148	287	272	340	192	448	170									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2498	67	28	71	19	27	48	41	32	26	32	33	34	5	11	20	29	44	53	25	36	26	14	20	43	145	98	95	35	22	70	28	51	29	173	134	113	43	44	78	92	60	116	95	67	126									
6	Число погашенных избирательных бюллетеней	18087	1005	473	877	224	529	1083	825	791	424	848	1052	502	831	599	398	572	529	485	326	75	341	839	729	732	546	308	72	82	66	68	250	99	90	246	44	141	64	135	95	162	129	89	117	129	66									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2498	67	28	71	19	27	48	41	32	26	32	33	34	5	11	20	29	44	53	25	36	26	14	20	43	145	98	95	35	22	70	28	51	29	173	134	113	43	44	78	92	60	116	95	67	126									
8	Число бюллетеней в стационарных ящиках для голосования	27038	1613	619	1391	378	788	1484	1092	1285	642	1251	1560	540	979	952	774	916	475	441	350	109	443	1064	1097	1035	866	521	187	190	112	191	433	152	164	376	218	229	121	143	148	287	272	340	192	448	170									
9	Число недействительных избирательных бюллетеней	318	21	11	20	2	8	23	22	15	11	10	18	4	17	14	12	12	4	4	4	1	4	9	10	5	15	2	0	3	3	1	3	1	2	4	3	1	0	4	1	1	5	1	3	3	1									
10	Число действительных избирательных бюллетеней	29218	1659	636	1442	395	807	1509	1111	1302	657	1273	1575	570	967	949	782	933	515	490	371	144	465	1069	1107	1073	996	617	282	222	131	260	458	202	191	545	349	341	164	183	225	378	327	455	284	512	295									
11	Число полученных открепительных  удостоверений	1368	52	20	35	10	30	40	40	30	25	40	47	18	40	50	25	25	20	12	10	5	16	40	40	20	105	20	25	25	5	35	20	20	40	35	15	40	22	40	15	45	15	35	56	40	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1255	50	17	35	9	25	39	30	27	16	37	43	14	31	42	24	21	17	10	8	0	13	30	38	16	105	20	25	25	5	31	20	20	40	35	11	40	19	40	13	45	13	35	56	40	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	635	35	17	19	5	22	14	28	14	12	44	17	11	7	16	15	11	13	6	9	5	9	5	33	19	25	11	8	8	11	12	40	5	6	10	21	6	8	9	12	11	13	11	11	4	7									
14	Число неиспользованных открепительных удостоверений	113	2	3	0	1	5	1	10	3	9	3	4	4	9	8	1	4	3	2	2	5	3	10	2	4	0	0	0	0	0	4	0	0	0	0	4	0	3	0	2	0	2	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	45	3	1	2	2	0	4	3	2	1	2	5	0	3	1	0	1	0	1	0	0	3	1	1	4	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
