Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Старомайнская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
1	"Число избирателей, внесенных в списки"	15413	1799	1879	1877	973	92	69	62	396	84	402	119	294	320	418	223	384	683	281	231	491	378	358	617	378	256	892	251	315	891					
2	"Число бюллетеней, полученных участковыми комиссиями"	14579	1700	1772	1767	920	84	65	57	381	81	381	110	281	302	399	215	366	647	269	219	468	365	340	586	355	241	845	227	300	836					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8135	880	937	796	499	54	51	49	239	51	207	72	180	191	247	118	271	370	188	164	267	198	183	433	206	114	444	136	162	428					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	394	34	17	30	25	2	0	0	8	6	18	3	0	0	31	24	15	28	0	0	10	22	17	16	16	26	13	6	16	11					
6	Число погашенных бюллетеней	6050	786	818	941	396	28	14	8	134	24	156	35	101	111	121	73	80	249	81	55	191	145	140	137	133	101	388	85	122	397					
7	Число бюллетеней в переносных ящиках для голосования	394	34	17	30	25	2	0	0	8	6	18	3	0	0	31	24	15	28	0	0	10	22	17	16	16	26	13	6	16	11					
8	Число бюллетеней в стационарных ящиках для голосования	8133	880	935	796	499	54	51	49	239	51	207	72	180	191	247	118	271	370	188	164	267	198	183	433	206	114	444	136	162	428					
9	Число недействительных бюллетеней	294	25	25	17	35	0	0	4	10	3	8	0	1	3	8	5	18	15	6	3	7	4	9	37	8	3	9	1	10	20					
10	Число действительных бюллетеней	8233	889	927	809	489	56	51	45	237	54	217	75	179	188	270	137	268	383	182	161	270	216	191	412	214	137	448	141	168	419					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	378	45	45	45	22	2	2	2	12	2	12	2	7	8	13	5	10	15	7	6	10	9	9	15	9	6	22	6	8	22					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	5	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	39	2	6	3	1	0	0	2	0	0	0	1	0	1	1	0	1	3	0	1	1	1	0	3	4	0	2	2	1	3					
14	Число погашенных открепительных удостоверений	359	40	44	40	21	2	2	2	12	2	12	2	7	8	13	5	10	15	7	6	8	9	9	14	8	6	20	6	7	22					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	102	5	13	10	5	0	0	0	6	0	4	1	3	3	4	3	0	2	0	3	2	3	2	6	6	0	5	0	9	7					
		1.19%	0.54%	1.36%	1.21%	0.95%	0.0%	0.0%	0.0%	2.42%	0.0%	1.77%	1.33%	1.66%	1.57%	1.43%	2.11%	0.0%	0.50%	0.0%	1.82%	0.72%	1.36%	1.0%	1.33%	2.70%	0.0%	1.09%	0.0%	5.05%	1.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	75	7	3	6	5	0	1	0	2	0	6	1	2	2	2	0	1	2	0	0	2	3	2	2	4	2	6	3	0	11					
		0.87%	0.76%	0.31%	0.72%	0.95%	0.0%	1.96%	0.0%	0.80%	0.0%	2.66%	1.33%	1.11%	1.04%	0.71%	0.0%	0.34%	0.50%	0.0%	0.0%	0.72%	1.36%	1.0%	0.44%	1.80%	1.42%	1.31%	2.11%	0.0%	2.50%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	259	27	36	45	12	1	1	0	7	0	6	2	0	10	3	7	0	12	9	3	5	4	5	8	1	6	17	2	5	25					
		3.03%	2.95%	3.78%	5.44%	2.29%	1.78%	1.96%	0.0%	2.83%	0.0%	2.66%	2.66%	0.0%	5.23%	1.07%	4.92%	0.0%	3.01%	4.78%	1.82%	1.80%	1.81%	2.5%	1.78%	0.45%	4.28%	3.71%	1.40%	2.80%	5.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	96	18	9	10	5	1	1	0	3	0	3	3	1	2	1	1	3	5	0	5	2	1	1	6	4	2	4	0	1	4					
		1.12%	1.96%	0.94%	1.21%	0.95%	1.78%	1.96%	0.0%	1.21%	0.0%	1.33%	4.0%	0.55%	1.04%	0.35%	0.70%	1.04%	1.25%	0.0%	3.04%	0.72%	0.45%	0.5%	1.33%	1.80%	1.42%	0.87%	0.0%	0.56%	0.91%					
22	"5. ""За Русь Святую"""	33	5	5	2	5	2	0	0	1	0	1	0	0	0	2	0	1	1	0	0	1	1	2	0	0	0	2	0	0	2					
		0.38%	0.54%	0.52%	0.24%	0.95%	3.57%	0.0%	0.0%	0.40%	0.0%	0.44%	0.0%	0.0%	0.0%	0.71%	0.0%	0.34%	0.25%	0.0%	0.0%	0.36%	0.45%	1.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	5	2	4	0	0	0	1	0	0	1	0	0	0	0	1	1	4	2	0	0	0	0	1	2	0	0	1	0	2					
		0.31%	0.54%	0.21%	0.48%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.70%	0.34%	1.00%	1.06%	0.0%	0.0%	0.0%	0.0%	0.22%	0.90%	0.0%	0.0%	0.70%	0.0%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	3	6	6	3	0	0	0	1	0	4	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	2	0	0	1					
		0.38%	0.32%	0.63%	0.72%	0.57%	0.0%	0.0%	0.0%	0.40%	0.0%	1.77%	1.33%	0.55%	0.0%	0.0%	0.70%	0.0%	0.25%	0.0%	0.60%	0.0%	0.45%	0.0%	0.0%	0.45%	0.0%	0.43%	0.0%	0.0%	0.22%					
