Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Мучкапская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
1	"Число избирателей, внесенных в списки избирателей"	13143	2120	2084	1976	110	367	252	732	138	538	264	663	110	259	391	174	309	268	821	250	675	558	51	33					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13043	2111	2081	1917	112	360	260	757	138	536	262	657	108	253	399	169	297	271	811	251	660	539	59	35					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6526	975	915	935	69	147	132	387	87	260	151	305	72	155	234	95	189	142	418	141	377	273	36	31					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2334	260	284	340	30	134	71	149	29	126	55	206	25	47	77	37	36	33	112	56	108	112	7	0					
6	Число погашенных избирательных бюллетеней	4183	876	882	642	13	79	57	221	22	150	56	146	11	51	88	37	72	96	281	54	175	154	16	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2334	260	284	340	30	134	71	149	29	126	55	206	25	47	77	37	36	33	112	56	108	112	7	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6523	973	915	934	69	147	132	387	87	260	151	305	72	155	234	95	189	142	418	141	377	273	36	31					
9	Число недействительных избирательных бюллетеней	71	12	9	7	0	2	1	8	3	2	0	2	0	4	4	2	4	0	3	3	1	2	1	1					
10	Число действительных избирательных бюллетеней	8786	1221	1190	1267	99	279	202	528	113	384	206	509	97	198	307	130	221	175	527	194	484	383	42	30					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	201	35	42	25	1	4	16	19	1	4	2	7	1	2	12	2	2	2	14	1	4	3	1	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	145	21	36	23	0	2	16	17	1	1	0	4	0	1	10	0	1	0	7	1	1	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	4	3	7	2	2	1	2	1	1	1	0	2	5	1	1	5	2	2	1	3	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	56	14	6	2	1	2	0	2	0	3	2	3	1	1	2	2	1	2	7	0	3	0	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	259	39	22	28	4	17	5	7	3	14	11	35	0	2	10	4	10	5	6	6	18	11	1	1					
		2.92%	3.16%	1.83%	2.20%	4.04%	6.05%	2.46%	1.31%	2.59%	3.63%	5.34%	6.85%	0.00%	0.99%	3.22%	3.03%	4.44%	2.86%	1.13%	3.05%	3.71%	2.86%	2.33%	3.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	6	1	5	0	1	0	0	0	1	1	0	0	1	0	0	0	2	1	1	1	0	0	0					
		0.24%	0.49%	0.08%	0.39%	0.00%	0.36%	0.00%	0.00%	0.00%	0.26%	0.49%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	1.14%	0.19%	0.51%	0.21%	0.00%	0.00%	0.00%					
