Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Усть-Абаканская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391									
1	"Число избирателей, включенных в список избирателей"	31402	612	1421	1521	1436	1627	1667	1016	1360	475	401	268	1119	1447	1235	2266	679	1524	1064	722	1490	876	242	715	129	952	127	1337	120	899	117	1016	781	506	235									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28641	572	1287	1407	1295	1499	1379	910	1202	490	419	265	980	1297	1099	2004	623	1302	960	637	1375	825	259	669	128	891	128	1219	120	873	118	914	752	506	237									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18157	360	768	917	748	888	1029	645	748	292	240	182	756	845	789	1369	417	949	634	364	822	500	119	331	78	474	48	829	67	490	75	503	427	303	151									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1099	21	29	37	28	41	135	26	24	7	5	10	29	36	43	36	21	31	26	19	55	60	35	34	4	47	26	76	4	50	21	49	25	9	0									
6	Число погашенных избирательных бюллетеней	9385	191	490	453	519	570	215	239	430	191	174	73	195	416	267	599	185	322	300	254	498	265	105	304	46	370	54	314	49	333	22	362	300	194	86									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1099	21	29	37	28	41	135	26	24	7	5	10	29	36	43	36	21	31	26	19	55	60	35	34	4	47	26	76	4	50	21	49	25	9	0									
8	Число бюллетеней в стационарных ящиках для голосования	18152	360	768	917	748	888	1029	644	748	292	240	182	756	843	789	1367	417	949	634	364	822	500	119	331	78	474	48	829	67	490	75	503	427	303	151									
9	Число недействительных избирательных бюллетеней	201	2	8	6	13	10	15	1	4	4	3	1	9	12	5	17	5	8	7	3	9	13	1	2	0	3	2	21	1	3	0	9	1	2	1									
