Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
Наименование Избирательной комиссии:    Красногвардейская N 4																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	65																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763					
1	"Число избирателей, включенных в списки избирателей"	108729	1537	1495	2379	2375	1369	1605	1556	1662	1696	1610	1685	1634	1365	2116	1964	1898	1894	1974	1934	1879	2045	1748	1782	1578	1962	636	1890	1775	1842	1801	1682	1915	2127	2472	1904	2021	2053	1365	1823	1951	1589	1543	1564	2027	1719	1414	1802	1970	1897	1629	1737	1485	1605	1634	1493	2315	1812	1473	1654	1573	1744	257	128	666					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	106450	1400	1500	2400	2350	1400	1650	1400	1600	1650	1550	1700	1550	1400	2000	1950	1800	1800	1850	1900	1850	1850	1750	1750	1550	1750	600	1950	1700	1800	1700	1700	1850	2150	2550	1900	2000	2050	1350	1850	1950	1550	1450	1450	1950	1600	1350	1700	1900	1850	1550	1700	1450	1500	1500	1350	2150	1750	1400	1600	1550	1500	500	1000	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	79903	1289	1187	1745	1758	968	1359	1226	1331	1290	1310	1009	1187	1219	1632	1453	1404	1184	1077	1478	1378	1629	1376	1585	1424	1581	441	1693	1358	1587	1009	1132	1585	1721	2094	1578	1689	1882	1099	1513	1792	1008	806	1116	1047	970	958	949	1508	1157	1064	1159	847	1059	1070	944	1514	1264	947	1055	1034	1323	60	128	664					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2067	26	47	87	35	35	46	22	36	37	40	23	32	43	57	26	44	47	46	39	30	18	55	12	15	27	5	38	13	20	31	22	36	43	33	28	39	24	18	35	25	34	18	34	24	10	18	8	23	32	22	37	20	13	6	21	22	34	81	17	62	5	191	0	0					
6	Число погашенных избирательных бюллетеней	24480	85	266	568	557	397	245	152	233	323	200	668	331	138	311	471	352	569	727	383	442	203	319	153	111	142	154	219	329	193	660	546	229	386	423	294	272	144	233	302	133	508	626	300	879	620	374	743	369	661	464	504	583	428	424	385	614	452	372	528	454	172	249	872	36					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2059	26	47	87	35	35	46	22	36	37	40	23	32	43	57	26	44	47	46	39	30	18	55	12	15	27	5	38	13	20	31	22	36	43	33	20	39	24	18	35	25	34	18	34	24	10	18	8	23	32	22	37	20	13	6	21	22	34	81	17	62	5	191	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	79803	1289	1187	1745	1758	968	1359	1226	1331	1284	1306	1009	1184	1219	1632	1453	1404	1182	1075	1470	1378	1623	1371	1585	1424	1581	441	1683	1358	1587	1001	1130	1585	1721	2094	1577	1687	1882	1097	1500	1792	1008	802	1116	1042	965	957	945	1508	1157	1064	1159	847	1059	1064	943	1514	1264	947	1055	1034	1323	60	128	664					
