Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Нижнеингашская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747									
1	Число избирателей, включенных в список избирателей	22925	314	2491	1187	305	475	142	181	2098	2269	1143	1156	164	855	530	493	618	350	98	118	207	70	608	259	121	1042	211	815	157	224	178	190	56	98	392	365	125	84	69	331	70	98	524	1100	93	451									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22924	323	2499	1215	317	459	147	187	2011	2224	1112	1153	164	857	532	504	628	342	96	123	210	72	611	276	122	1042	214	818	156	233	175	189	58	100	400	371	126	85	63	336	71	97	534	1137	99	436									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12138	198	1231	578	159	408	77	78	1008	1153	518	458	100	506	285	287	343	211	20	61	134	46	304	136	75	625	111	417	110	152	72	118	38	63	185	241	72	53	48	195	34	72	206	596	53	303									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1328	5	93	31	9	1	10	30	60	56	43	70	18	45	43	31	34	29	13	10	14	2	92	72	2	69	19	30	9	20	44	4	0	5	84	19	10	4	1	56	5	8	71	28	1	28									
6	Число погашенных избирательных бюллетеней	9455	120	1175	606	149	50	60	79	943	1015	551	625	46	306	204	186	251	102	60	52	62	24	215	68	45	348	84	371	37	61	59	67	20	32	131	111	44	28	14	85	32	17	257	513	45	105									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1331	5	93	31	9	1	10	30	60	56	43	70	18	45	43	31	34	29	16	10	14	2	92	72	2	69	19	30	9	20	44	4	0	5	84	19	10	4	1	56	5	8	71	28	1	28									
8	Число бюллетеней в стационарных ящиках для голосования	12137	198	1231	578	159	408	77	78	1007	1153	518	458	100	506	285	287	343	211	20	61	134	46	304	136	75	625	111	417	110	152	72	118	38	63	185	241	72	53	48	195	34	72	206	596	53	303									
9	Число недействительных избирательных бюллетеней	163	2	14	9	5	5	2	4	16	18	4	4	0	2	3	5	3	4	0	0	1	0	9	5	0	10	1	4	1	6	0	1	0	0	0	3	3	0	0	1	0	0	4	11	0	3									
10	Число действительных избирательных бюллетеней	13305	201	1310	600	163	404	85	104	1051	1191	557	524	118	549	325	313	374	236	36	71	147	48	387	203	77	684	129	443	118	166	116	121	38	68	269	257	79	57	49	250	39	80	273	613	54	328									
11	Число полученных открепительных  удостоверений	329	5	40	16	10	20	3	3	20	20	5	5	10	5	5	5	5	10	12	2	6	1	9	3	4	15	9	15	2	4	2	2	2	2	2	5	2	2	2	5	2	3	10	15	2	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	278	4	38	16	7	14	3	3	20	20	5	4	7	5	4	5	2	3	12	2	6	1	7	3	2	15	9	14	0	4	0	2	2	2	2	5	0	0	0	5	0	0	10	15	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	170	2	15	4	3	6	2	1	20	6	5	4	3	5	2	1	8	10	0	0	2	1	1	1	1	12	8	5	1	2	2	1	2	2	2	3	0	0	1	2	1	1	4	2	2	14									
14	Число неиспользованных открепительных удостоверений	51	1	2	0	3	6	0	0	0	0	0	1	3	0	1	0	3	7	0	0	0	0	2	0	2	0	0	1	2	0	2	0	0	0	0	0	2	2	2	0	2	3	0	0	2	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	18	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
