Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Нижнеингашская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747					
1	"Число избирателей, включенных в списки избирателей"	22263	297	2210	1079	298	506	133	170	2032	2210	1057	1205	177	821	503	557	617	372	162	147	199	74	553	282	119	1064	223	609	152	243	193	198	66	124	379	401	109	92	68	310	40	69	99	493	1035	88	428					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22975	324	2455	1152	331	519	141	171	2046	2151	1094	1213	198	803	517	505	619	374	172	142	248	86	561	304	115	1081	229	765	151	261	176	203	67	121	393	417	123	100	77	303	41	76	104	482	1026	99	439					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13066	246	1295	616	208	463	87	90	1000	1177	572	471	139	464	305	256	343	249	64	90	149	66	311	134	76	594	104	396	129	153	161	169	55	85	198	262	75	78	49	207	34	64	76	241	661	73	331					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2256	9	100	90	33	6	24	47	134	74	86	153	8	113	79	139	136	55	54	30	32	0	114	91	6	90	26	33	12	49	3	12	0	13	92	49	21	7	3	34	4	5	17	96	44	6	27					
6	Число погашенных избирательных бюллетеней	7653	69	1060	446	90	50	30	34	912	900	436	589	51	226	133	110	140	70	54	22	67	20	136	79	33	397	99	336	10	59	12	22	12	23	103	106	27	15	25	62	3	7	11	145	321	20	81					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2256	9	100	90	33	6	24	47	134	74	86	153	8	113	79	139	136	55	54	30	32	0	114	91	6	90	26	33	12	49	3	12	0	13	92	49	21	7	3	34	4	5	17	96	44	6	27					
8	Число бюллетеней в стационарных ящиках для голосования	13066	246	1295	616	208	463	87	90	1000	1177	572	471	139	464	305	256	343	249	64	90	149	66	311	134	76	594	104	396	129	153	161	169	55	85	198	262	75	78	49	207	34	64	76	241	661	73	331					
9	Число недействительных избирательных бюллетеней	130	1	20	6	3	3	1	1	3	11	6	5	0	4	2	2	3	2	1	1	3	1	5	2	1	8	1	3	3	1	0	1	0	0	3	3	1	0	0	2	0	1	2	3	10	0	1					
10	Число действительных избирательных бюллетеней	15192	254	1375	700	238	466	110	136	1131	1240	652	619	147	573	382	393	476	302	117	119	178	65	420	223	81	676	129	426	138	201	164	180	55	98	287	308	95	85	52	239	38	68	91	334	695	79	357					
11	Число полученных открепительных  удостоверений	383	3	36	15	5	15	2	2	27	27	25	20	5	15	10	15	5	5	5	4	5	2	10	5	2	20	5	10	2	5	2	2	2	2	8	5	3	1	2	10	2	2	2	5	20	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	370	3	36	15	5	15	2	2	27	27	25	20	5	15	10	15	5	5	5	4	5	2	10	5	2	20	5	10	0	5	0	2	1	1	8	5	3	1	2	6	2	2	2	4	20	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	156	2	15	3	3	4	2	1	12	11	8	2	5	6	5	1	4	2	3	4	2	2	3	2	1	4	3	3	0	2	2	0	2	2	1	2	1	2	3	2	2	2	3	3	6	2	6					
14	Число неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	0	0	0	0	0	4	0	0	0	1	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	2	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	149	3	18	7	1	2	2	1	9	8	4	4	0	7	4	2	5	3	2	1	4	2	3	4	1	12	0	6	0	4	3	0	0	2	3	4	0	0	0	1	0	1	1	4	4	0	7					
		0.97%	1.18%	1.29%	0.99%	0.41%	0.43%	1.80%	0.73%	0.79%	0.64%	0.61%	0.64%	0.00%	1.21%	1.04%	0.51%	1.04%	0.99%	1.69%	0.83%	2.21%	3.03%	0.71%	1.78%	1.22%	1.75%	0.00%	1.40%	0.00%	1.98%	1.83%	0.00%	0.00%	2.04%	1.03%	1.29%	0.00%	0.00%	0.00%	0.41%	0.00%	1.45%	1.08%	1.19%	0.57%	0.00%	1.96%					
19	Жириновский Владимир Вольфович	2091	21	200	99	45	105	13	18	140	137	54	58	27	80	46	76	47	30	24	16	20	5	68	31	10	99	32	78	22	30	18	23	7	11	41	48	9	11	9	27	9	19	12	39	123	17	37					
		13.65%	8.24%	14.34%	14.02%	18.67%	22.39%	11.71%	13.14%	12.35%	10.95%	8.21%	9.29%	18.37%	13.86%	11.98%	19.24%	9.81%	9.87%	20.34%	13.33%	11.05%	7.58%	16.00%	13.78%	12.20%	14.47%	24.62%	18.18%	15.60%	14.85%	10.98%	12.71%	12.73%	11.22%	14.14%	15.43%	9.38%	12.94%	17.31%	11.20%	23.68%	27.54%	12.90%	11.57%	17.45%	21.52%	10.34%					
