Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Корочанская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657					
1	"Число избирателей, включенных в списки избирателей"	31385	1802	1660	1656	537	1790	351	824	345	612	292	335	1698	1503	422	852	354	337	669	517	505	846	349	1385	698	766	627	225	236	138	203	356	1760	579	1240	321	748	286	554	276	599	257	194	1458	223					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29466	1500	1500	1250	500	1400	330	780	320	600	250	300	1500	1350	400	850	350	330	680	500	500	850	350	1350	680	760	620	220	230	130	200	370	1800	600	1200	320	740	290	560	280	600	260	190	1450	226					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22441	1129	1236	1035	309	1045	288	572	242	464	195	225	1312	1203	308	569	293	297	485	395	353	684	258	907	453	715	485	161	181	71	133	278	1301	362	941	255	593	161	387	182	487	194	136	1020	141					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4500	174	138	73	118	169	33	193	74	81	51	48	151	135	61	267	39	30	147	105	107	105	71	289	49	0	120	52	43	39	67	71	110	83	209	57	133	76	102	83	91	61	54	267	74					
6	Число погашенных избирательных бюллетеней	2525	197	126	142	73	186	9	15	4	55	4	27	37	12	31	14	18	3	48	0	40	61	21	154	178	45	15	7	6	20	0	21	389	155	50	8	14	53	71	15	22	5	0	163	11					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4500	174	138	73	118	169	33	193	74	81	51	48	151	135	61	267	39	30	147	105	107	105	71	289	49	0	120	52	43	39	67	71	110	83	209	57	133	76	102	83	91	61	54	267	74					
8	Число бюллетеней в стационарных ящиках для голосования	22437	1129	1234	1035	309	1045	288	572	242	464	195	225	1312	1203	308	569	293	297	485	395	353	684	258	906	453	715	485	161	180	71	133	278	1301	362	941	255	593	161	387	182	487	194	136	1020	141					
9	Число недействительных избирательных бюллетеней	337	21	11	14	7	17	2	16	0	23	1	3	22	19	3	22	11	9	21	7	2	4	4	15	4	9	4	2	5	3	1	1	16	4	5	0	3	2	3	5	9	0	0	5	2					
10	Число действительных избирательных бюллетеней	26600	1282	1361	1094	420	1197	319	749	316	522	245	270	1441	1319	366	814	321	318	611	493	458	785	325	1180	498	706	601	211	218	107	199	348	1395	441	1145	312	723	235	486	260	569	255	190	1282	213					
11	Число полученных открепительных  удостоверений	389	25	23	20	5	18	8	5	5	5	5	5	10	10	5	10	5	5	10	5	5	10	5	17	5	5	5	5	5	5	5	10	33	10	25	5	5	5	5	5	5	5	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	269	23	21	17	3	18	7	2	3	5	1	5	9	9	5	4	2	1	7	1	0	8	2	15	2	1	2	1	1	1	2	7	33	10	22	0	2	4	3	4	0	0	0	4	2					
