Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Бурзянская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686					
1	"Число избирателей, внесенных в список избирателей"	10877	331	274	228	858	194	242	283	228	421	42	257	184	104	319	221	395	312	317	35	195	371	1379	540	381	556	268	250	282	306	65	174	318	262	215	70					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11762	362	313	257	966	202	248	291	239	475	45	268	198	110	368	237	433	338	347	38	205	391	1441	558	405	618	306	276	281	349	69	195	358	276	228	71					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9715	291	242	217	789	172	221	243	215	384	36	236	149	96	280	189	314	256	295	35	190	305	1154	525	349	515	242	243	264	284	56	153	283	227	199	66					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	465	18	16	0	45	8	16	5	10	21	2	9	13	0	26	13	19	19	22	0	5	20	39	4	0	25	26	7	0	20	9	5	24	15	2	2					
6	Число погашенных избирательных бюллетеней	1582	53	55	40	132	22	11	43	14	70	7	23	36	14	62	35	100	63	30	3	10	66	248	29	56	78	38	26	17	45	4	37	51	34	27	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	465	18	16	0	45	8	16	5	10	21	2	9	13	0	26	13	19	19	22	0	5	20	39	4	0	25	26	7	0	20	9	5	24	15	2	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9715	291	242	217	789	172	221	243	215	384	36	236	149	96	280	189	314	256	295	35	190	305	1154	525	349	515	242	243	264	284	56	153	283	227	199	66					
9	Число недействительных избирательных бюллетеней	291	9	0	4	90	0	2	6	1	9	0	2	4	0	5	4	5	1	0	1	2	5	10	9	5	71	3	6	8	21	1	2	3	0	2	0					
10	Число действительных избирательных бюллетеней	9889	300	258	213	744	180	235	242	224	396	38	243	158	96	301	198	328	274	317	34	193	320	1183	520	344	469	265	244	256	283	64	156	304	242	199	68					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	352	10	15	5	40	2	3	5	5	23	0	2	8	3	13	10	15	10	3	0	3	10	48	11	10	17	15	10	5	13	0	11	15	7	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	352	10	15	5	40	2	3	5	5	23	0	2	8	3	13	10	15	10	3	0	3	10	48	11	10	17	15	10	5	13	0	11	15	7	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	94	8	0	1	6	4	1	2	1	1	0	1	2	0	2	0	0	5	1	1	2	2	22	5	3	8	0	3	0	3	0	0	2	6	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	48	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	5	2	0	0	9	0	5	14	5	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	818	24	17	12	51	16	12	25	13	16	4	8	6	9	32	9	74	19	8	1	11	28	134	66	37	44	19	10	15	8	5	5	34	25	16	5					
		8.04%	7.77%	6.59%	5.53%	6.12%	8.89%	5.06%	10.08%	5.78%	3.95%	10.53%	3.27%	3.70%	9.38%	10.46%	4.46%	22.22%	6.91%	2.52%	2.86%	5.64%	8.62%	11.23%	12.48%	10.60%	8.15%	7.09%	4.00%	5.68%	2.63%	7.69%	3.16%	11.07%	10.33%	7.96%	7.35%					
