Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Дербентская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471					
1	"Число избирателей, включенных в списки избирателей"	51267	1251	2358	1400	656	409	830	968	127	925	973	1220	1715	1539	1582	1452	1674	1580	334	2555	739	336	591	2217	437	1359	873	1646	2479	382	1086	1424	545	1301	1398	1200	1500	1320	1300	1000	2253	1196	1137					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	48240	1185	2240	1330	620	380	780	910	115	875	920	1160	1620	1460	1500	1370	1590	1500	315	2420	700	310	560	2100	410	1290	820	1560	2350	360	1030	1350	510	1230	1320	1070	1400	1190	1190	900	2140	1130	1030					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	47962	1180	2230	1324	618	374	777	905	114	870	920	1155	1610	1449	1480	1359	1577	1487	314	2400	695	310	558	2090	410	1280	816	1555	2340	360	1028	1345	510	1220	1310	1065	1390	1187	1180	900	2130	1120	1020					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	278	5	10	6	2	6	3	5	1	5	0	5	10	11	20	11	13	13	1	20	5	0	2	10	0	10	4	5	10	0	2	5	0	10	10	5	10	3	10	0	10	10	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	47962	1180	2230	1324	618	374	777	905	114	870	920	1155	1610	1449	1480	1359	1577	1487	314	2400	695	310	558	2090	410	1280	816	1555	2340	360	1028	1345	510	1220	1310	1065	1390	1187	1180	900	2130	1120	1020					
9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	47962	1180	2230	1324	618	374	777	905	114	870	920	1155	1610	1449	1480	1359	1577	1487	314	2400	695	310	558	2090	410	1280	816	1555	2340	360	1028	1345	510	1220	1310	1065	1390	1187	1180	900	2130	1120	1020					
11	Число полученных открепительных  удостоверений	208	5	6	5	3	3	4	4	2	3	3	4	6	6	6	6	6	6	3	7	3	3	3	7	5	6	6	6	8	4	4	6	3	5	5	6	6	6	6	6	6	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	72	0	1	0	1	0	0	1	0	0	2	0	1	6	6	6	6	0	0	2	1	0	0	3	0	3	0	3	0	0	0	6	1	1	5	6	0	0	6	0	2	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	136	5	5	5	2	3	4	3	2	3	1	4	5	0	0	0	0	6	3	5	2	3	3	4	5	3	6	3	8	4	4	0	2	4	0	0	6	6	0	6	4	2	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	6	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.07%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%					
20	Зюганов Геннадий Андреевич	3604	81	240	75	36	18	35	52	4	47	70	32	63	72	107	74	71	101	12	238	57	18	36	234	24	85	47	80	252	23	69	84	45	90	97	93	138	129	104	77	239	85	70					
		7.51%	6.86%	10.76%	5.66%	5.83%	4.81%	4.50%	5.75%	3.51%	5.40%	7.61%	2.77%	3.91%	4.97%	7.23%	5.45%	4.50%	6.79%	3.82%	9.92%	8.20%	5.81%	6.45%	11.20%	5.85%	6.64%	5.76%	5.14%	10.77%	6.39%	6.71%	6.25%	8.82%	7.38%	7.40%	8.73%	9.93%	10.87%	8.81%	8.56%	11.22%	7.59%	6.86%					
21	Медведев Дмитрий Анатольевич	44343	1099	1990	1249	582	356	742	853	110	823	850	1123	1547	1377	1373	1285	1506	1386	297	2162	638	292	522	1856	386	1195	769	1475	2088	337	959	1261	465	1130	1213	970	1250	1058	1070	823	1891	1035	950					
