Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Котельниковская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240									
1	Число избирателей, включенных в список избирателей	26906	1830	893	923	2035	1036	690	1027	723	2335	1170	2118	754	90	131	58	510	381	107	594	280	169	305	530	710	659	438	217	511	633	350	123	217	840	950	233	442	95	828	222	749									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	27267	1950	850	950	1900	1080	750	1090	700	2400	1150	2100	750	90	120	50	500	400	100	600	300	170	300	550	750	700	440	220	520	650	370	120	220	850	980	240	470	97	850	220	720									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15545	959	543	540	1049	567	361	537	375	1182	542	1131	412	54	61	28	260	230	74	404	192	105	221	361	522	356	290	141	354	440	195	87	123	471	565	144	297	74	489	136	673									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3179	119	46	53	87	54	40	82	40	105	135	95	229	19	26	14	119	129	21	75	59	35	64	106	130	143	94	51	63	146	104	30	54	146	133	47	73	19	148	45	1									
6	Число погашенных избирательных бюллетеней	8543	872	261	357	764	459	349	471	285	1113	473	874	109	17	33	8	121	41	5	121	49	30	15	83	98	201	56	28	103	64	71	3	43	233	282	49	100	4	213	39	46									
