Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Урванская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286					
1	"Число избирателей, внесенных в списки"	41369	2916	2390	2165	1674	2097	1519	2422	2510	2261	2468	1586	798	775	2567	1495	1040	912	1861	2645	1351	2386	1531					
2	"Число бюллетеней, полученных участковыми комиссиями"	41030	2930	2240	2150	1680	2120	1530	2380	2480	2140	2480	1590	800	800	2580	1500	1040	920	1870	2660	1360	2320	1460					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	38038	2512	2118	2015	1662	2080	1398	2320	2333	2004	2138	1462	705	683	2347	1450	868	840	1661	2514	1341	2306	1281					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	566	178	17	10	7	17	0	13	29	31	82	0	43	53	0	0	43	10	31	0	0	2	0					
6	Число погашенных бюллетеней	2426	240	105	125	11	23	132	47	118	105	260	128	52	64	233	50	129	70	178	146	19	12	179					
7	Число бюллетеней в переносных ящиках для голосования	566	178	17	10	7	17	0	13	29	31	82	0	43	53	0	0	43	10	31	0	0	2	0					
8	Число бюллетеней в стационарных ящиках для голосования	37968	2512	2118	2015	1595	2080	1398	2320	2333	2004	2138	1462	705	680	2347	1450	868	840	1661	2514	1341	2306	1281					
9	Число недействительных бюллетеней	135	0	0	0	6	5	0	0	10	13	0	0	0	8	9	0	66	0	0	13	0	2	3					
10	Число действительных бюллетеней	38399	2690	2135	2025	1596	2092	1398	2333	2352	2022	2220	1462	748	725	2338	1450	845	850	1692	2501	1341	2306	1278					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	74	7	10	6	4	4	0	0	6	0	3	2	0	0	9	3	0	1	5	9	4	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	22	0	6	1	0	0	0	2	2	7	1	0	0	0	0	0	3	0	0	0	0	0	0					
