Выборы Президента Российской Федерации																																								
Дата голосования: 02.03.2008																																								
																																								
"Наименование Избирательной комиссии:    Курск, Железнодорожная"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
	Число участковых избирательных комиссий	33																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																						
																																								
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №1207					
1	"Число избирателей, включенных в списки избирателей"	58159	2032	2145	1499	2721	1419	1569	2724	1248	1680	1993	2092	1879	1855	2272	2003	2045	2294	2106	2637	2270	1508	1661	2496	2266	2228	1105	835	1449	2278	85	1598	62	105					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	52685	1836	1958	1278	2407	1255	1292	2386	1066	1557	1825	1924	1751	1682	2057	1946	1889	2066	1931	2378	2064	1336	1518	2261	2052	2011	1004	700	1238	2022	85	1445	65	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29819	995	1160	707	1489	715	806	1417	739	847	963	1027	891	1056	1195	1078	1106	1283	1217	1178	1108	713	588	1251	1076	912	503	522	836	1255	72	969	40	105					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1642	35	58	37	72	47	38	26	9	21	135	86	46	26	29	75	54	28	27	125	9	36	149	68	76	148	80	27	9	17	13	14	22	0					
6	Число погашенных избирательных бюллетеней	21224	806	740	534	846	493	448	943	318	689	727	811	814	600	833	793	729	755	687	1075	947	587	781	942	900	951	421	151	393	750	0	462	3	295					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1642	35	58	37	72	47	38	26	9	21	135	86	46	26	29	75	54	28	27	125	9	36	149	68	76	148	80	27	9	17	13	14	22	0					
8	Число бюллетеней в стационарных ящиках для голосования	29814	995	1160	707	1489	715	806	1417	739	847	963	1027	891	1056	1195	1078	1106	1283	1217	1176	1107	712	588	1251	1076	912	503	522	835	1255	72	969	40	105					
9	Число недействительных избирательных бюллетеней	454	18	18	13	23	8	15	18	16	11	16	12	15	16	15	9	14	28	23	19	17	13	2	27	13	8	15	5	17	19	0	11	0	0					
10	Число действительных избирательных бюллетеней	31002	1012	1200	731	1538	754	829	1425	732	857	1082	1101	922	1066	1209	1144	1146	1283	1221	1282	1099	735	735	1292	1139	1052	568	544	827	1253	85	972	62	105					
11	Число полученных открепительных  удостоверений	720	30	30	15	30	15	20	30	20	20	30	30	20	23	30	40	30	30	30	30	32	20	20	20	20	20	10	20	20	20	0	15	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	470	18	24	14	29	11	12	23	11	15	12	10	14	21	25	19	11	13	18	13	31	8	10	19	15	13	6	4	18	20	0	13	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	622	19	16	73	49	33	55	20	51	21	5	8	11	15	20	20	6	13	10	3	6	9	8	14	13	18	17	7	17	3	1	8	0	53					
14	Число неиспользованных открепительных удостоверений	250	12	6	1	1	4	8	7	9	5	18	20	6	2	5	21	19	17	12	17	1	12	10	1	5	7	4	16	2	0	0	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	76	2	6	0	3	0	2	2	0	1	0	1	2	1	2	5	3	3	2	1	2	0	3	3	2	4	0	23	0	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
