Выборы Президента Российской Федерации																																							
																																							
"Наименование Избирательной комиссии:    Курск, Железнодорожная"																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
1	"Число избирателей, внесенных в список"	57381	2034	2131	1418	2542	1279	1445	2492	1104	1839	2054	2099	1860	1908	2291	2149	2128	2342	2248	1473	2093	2437	1590	2398	2234	2168	1090	809	1412	2437	51	1658	168					
2	Число полученных избирательных бюллетеней	51791	1842	1932	1272	2291	1157	1302	2234	986	1642	1850	1868	1683	1717	2066	1935	1912	2110	2039	1331	1888	2185	1469	2167	2010	1956	997	768	1264	2197	55	1493	173					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	28032	989	1081	665	1355	555	631	1166	618	908	1000	968	824	1053	1164	1109	1026	1310	1312	639	922	1020	645	1130	992	853	485	512	735	1297	46	961	61					
5	"Число избирательных бюллетеней, выданных вне помещения"	1337	26	40	45	34	20	25	25	17	19	48	60	61	30	33	42	31	36	31	5	20	113	123	65	70	76	41	28	17	21	5	23	107					
6	Число погашенных избирательных бюллетеней	22422	827	811	562	902	582	646	1043	351	715	802	840	798	634	869	784	855	764	696	687	946	1052	701	972	948	1027	471	228	512	879	4	509	5					
7	Число избирательных бюллетеней в переносных ящиках	1337	26	40	45	34	20	25	25	17	19	48	60	61	30	33	42	31	36	31	5	20	113	123	65	70	76	41	28	17	21	5	23	107					
8	Число бюллетеней в стационарных ящиках для голосования	28030	989	1081	665	1355	555	631	1166	618	908	1000	968	824	1053	1163	1109	1026	1310	1312	639	922	1019	645	1130	992	853	485	512	735	1297	46	961	61					
9	Число недействительных избирательных бюллетеней	185	14	6	4	12	4	4	6	5	7	9	6	5	5	6	12	10	2	4	4	5	6	3	6	5	7	7	3	6	3	1	7	1					
10	Число действительных избирательных бюллетеней	29182	1001	1115	706	1377	571	652	1185	630	920	1039	1022	880	1078	1190	1139	1047	1344	1339	640	937	1126	765	1189	1057	922	519	537	746	1315	50	977	167					
11	Число полученных открепительных  удостоверений	495	20	20	10	20	10	10	20	10	15	15	10	10	20	20	20	20	20	20	15	20	10	10	10	10	10	10	65	15	15	0	15	0					
