Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кытмановская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
1	"Число избирателей, внесенных в списки избирателей"	12437	884	90	371	1895	1572	320	192	223	126	618	658	281	112	497	1026	252	711	462	464	180	493	193	107	157	62	491					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12050	789	96	397	1690	1511	322	176	223	123	602	651	290	113	520	1023	250	724	421	473	182	508	181	99	149	61	476					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7587	506	63	270	1070	884	200	109	151	101	397	394	164	69	336	581	175	382	316	315	124	303	142	75	118	42	300					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	714	39	4	22	52	79	20	9	0	8	54	68	51	15	17	38	13	55	31	16	14	45	3	8	5	8	40					
6	Число погашенных избирательных бюллетеней	3749	244	29	105	568	548	102	58	72	14	151	189	75	29	167	404	62	287	74	142	44	160	36	16	26	11	136					
7	Число избирательных бюллетеней в переносных ящиках для голосования	714	39	4	22	52	79	20	9	0	8	54	68	51	15	17	38	13	55	31	16	14	45	3	8	5	8	40					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7587	506	63	270	1070	884	200	109	151	101	397	394	164	69	336	581	175	382	316	315	124	303	142	75	118	42	300					
9	Число недействительных избирательных бюллетеней	72	0	0	1	11	7	0	0	4	3	9	3	2	0	2	10	0	4	3	2	2	2	1	2	4	0	0					
10	Число действительных избирательных бюллетеней	8229	545	67	291	1111	956	220	118	147	106	442	459	213	84	351	609	188	433	344	329	136	346	144	81	119	50	340					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	100	3	0	2	25	25	0	0	2	0	3	3	2	0	3	3	3	3	2	2	0	16	1	0	0	0	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	72	0	0	2	21	15	0	0	1	0	3	2	2	0	3	3	3	3	0	2	0	9	1	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	50	1	1	2	8	7	1	1	2	1	1	2	1	1	3	0	3	0	3	3	0	0	2	1	2	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	28	3	0	0	4	10	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	502	23	1	21	48	42	11	11	14	2	35	9	13	7	40	41	19	34	28	26	9	30	10	2	3	1	22					
		6.05%	4.22%	1.49%	7.19%	4.28%	4.36%	5.00%	9.32%	9.27%	1.83%	7.76%	1.95%	6.05%	8.33%	11.33%	6.62%	10.11%	7.78%	8.07%	7.85%	6.52%	8.62%	6.90%	2.41%	2.44%	2.00%	6.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	3	0	0	3	2	0	0	0	0	4	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0					
		0.20%	0.55%	0.00%	0.00%	0.27%	0.21%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.23%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1513	90	7	31	216	249	26	21	20	47	108	27	27	18	72	65	32	94	85	40	23	84	13	7	18	7	86					
		18.23%	16.51%	10.45%	10.62%	19.25%	25.86%	11.82%	17.80%	13.25%	43.12%	23.95%	5.84%	12.56%	21.43%	20.40%	10.50%	17.02%	21.51%	24.50%	12.08%	16.67%	24.14%	8.97%	8.43%	14.63%	14.00%	25.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	1	0	0	9	5	0	0	0	0	0	2	0	0	1	3	1	4	4	0	0	3	2	0	0	0	2					
		0.45%	0.18%	0.00%	0.00%	0.80%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.28%	0.48%	0.53%	0.92%	1.15%	0.00%	0.00%	0.86%	1.38%	0.00%	0.00%	0.00%	0.59%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	1	1	1	0	0	0	3	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1					
		0.13%	0.00%	0.00%	0.00%	0.09%	0.10%	0.45%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	1.19%	0.00%	0.16%	0.53%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	725	31	14	19	118	83	12	23	21	18	48	29	16	8	24	55	13	34	30	28	5	31	6	10	9	4	36					
		8.73%	5.69%	20.90%	6.51%	10.52%	8.62%	5.45%	19.49%	13.91%	16.51%	10.64%	6.28%	7.44%	9.52%	6.80%	8.89%	6.91%	7.78%	8.65%	8.46%	3.62%	8.91%	4.14%	12.05%	7.32%	8.00%	10.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	583	33	2	16	84	79	25	4	4	2	34	34	3	3	23	49	9	33	21	21	4	28	26	4	13	1	28					
		7.02%	6.06%	2.99%	5.48%	7.49%	8.20%	11.36%	3.39%	2.65%	1.83%	7.54%	7.36%	1.40%	3.57%	6.52%	7.92%	4.79%	7.55%	6.05%	6.34%	2.90%	8.05%	17.93%	4.82%	10.57%	2.00%	8.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	3	0	0	5	8	1	0	1	2	0	1	1	0	1	5	4	1	0	1	0	1	3	0	1	0	1					
		0.48%	0.55%	0.00%	0.00%	0.45%	0.83%	0.45%	0.00%	0.66%	1.83%	0.00%	0.22%	0.47%	0.00%	0.28%	0.81%	2.13%	0.23%	0.00%	0.30%	0.00%	0.29%	2.07%	0.00%	0.81%	0.00%	0.29%					
