Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Наримановская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315					
1	"Число избирателей, внесенных в списки"	32447	377	264	2523	876	877	1030	342	131	1079	323	754	858	888	904	621	785	1214	339	1990	1575	2286	2263	2197	2118	1277	1034	223	714	453	1066	162	570	334					
2	"Число бюллетеней, полученных участковыми комиссиями"	32400	390	260	2500	765	870	1030	340	200	1060	310	740	840	890	910	600	770	1200	330	2000	1600	2400	2250	2350	2100	1270	1000	200	700	400	1070	155	570	330					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	504	0	0	0	18	0	43	0	0	20	0	0	0	0	0	0	0	0	0	148	213	0	0	0	0	0	56	0	0	0	6	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14406	154	117	883	405	417	536	170	98	487	176	338	388	362	318	319	325	587	156	746	641	823	1136	1101	1080	461	422	132	374	232	561	102	243	116					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1097	15	8	21	35	18	31	31	33	67	22	18	34	10	31	7	11	11	17	36	44	314	25	26	30	39	24	11	21	0	30	4	27	46					
6	Число погашенных бюллетеней	16393	221	135	1596	307	435	420	139	69	486	112	384	418	518	561	274	434	602	157	1070	702	1263	1089	1223	990	770	498	57	305	168	473	49	300	168					
7	Число бюллетеней в переносных ящиках для голосования	1601	15	8	21	53	18	74	31	33	87	22	18	34	10	31	7	11	11	17	184	257	314	25	26	30	39	80	11	21	0	36	4	27	46					
8	Число бюллетеней в стационарных ящиках для голосования	14383	154	117	862	404	417	536	170	98	487	176	338	388	362	318	319	325	587	156	746	641	822	1136	1101	1080	461	422	132	374	232	561	102	243	116					
9	Число недействительных бюллетеней	341	2	2	26	3	11	10	4	1	17	4	6	14	10	16	3	12	8	3	10	9	41	18	11	11	17	19	3	12	5	24	8	0	1					
10	Число действительных бюллетеней	15643	167	123	857	454	424	600	197	130	557	194	350	408	362	333	323	324	590	170	920	889	1095	1143	1116	1099	483	483	140	383	227	573	98	270	161					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	395	5	5	15	10	10	15	10	5	15	10	10	10	10	10	10	10	10	10	20	20	20	20	20	20	20	15	5	10	5	15	5	10	10					
