Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
"Наименование Избирательной комиссии:    Иркутск, Правобережная"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №1649					
1	"Число избирателей, включенных в списки избирателей"	83236	1886	1238	2034	2467	2168	1838	1991	1932	1623	2007	2033	2521	1137	1013	1520	2442	1508	2294	2193	2505	1828	1631	2037	1716	1551	2061	2476	1199	1791	893	1414	988	1620	1405	3005	2295	2373	385	1943	1549	2360	2558	2949	1509	1350					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	75450	1700	1000	1800	1800	2000	1500	1650	1700	1300	1800	2000	2200	800	900	1300	2300	1400	2200	2000	2300	1600	1400	2000	1600	1500	2000	2400	1100	1600	700	1300	1000	1500	1100	2700	2000	2200	400	1800	1400	2300	2500	2800	1600	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43548	1094	650	1061	1534	1209	978	1488	990	953	984	1085	1145	439	480	1135	1223	707	1107	1055	1312	899	802	883	858	825	829	1034	436	715	364	651	349	730	563	1314	1270	1231	284	1077	769	1414	1426	2054	1505	637					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2750	63	74	60	139	64	32	58	27	22	66	40	207	130	14	19	62	58	30	117	54	24	65	34	26	35	68	48	27	105	45	61	28	13	171	199	114	49	24	23	16	12	13	115	0	99					
6	Число погашенных избирательных бюллетеней	29152	543	276	679	127	727	490	104	683	325	750	875	848	231	406	146	1015	635	1063	828	934	677	533	1083	716	640	1103	1318	637	780	291	588	623	757	366	1187	616	920	92	700	615	874	1061	631	95	564					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2750	63	74	60	139	64	32	58	27	22	66	40	207	130	14	19	62	58	30	117	54	24	65	34	26	35	68	48	27	105	45	61	28	13	171	199	114	49	24	23	16	12	13	115	0	99					
8	Число бюллетеней в стационарных ящиках для голосования	43528	1090	650	1057	1533	1205	978	1488	990	953	984	1085	1145	439	479	1135	1222	706	1107	1055	1312	899	802	883	858	825	829	1034	435	714	364	651	349	730	563	1314	1270	1231	284	1077	769	1412	1426	2054	1505	637					
9	Число недействительных избирательных бюллетеней	679	14	10	20	28	31	24	20	21	20	22	17	21	10	8	13	19	11	28	10	10	8	6	7	11	12	12	3	2	12	2	6	3	8	8	24	21	11	4	11	13	20	31	23	46	18					
10	Число действительных избирательных бюллетеней	45599	1139	714	1097	1644	1238	986	1526	996	955	1028	1108	1331	559	485	1141	1265	753	1109	1162	1356	915	861	910	873	848	885	1079	460	807	407	706	374	735	726	1489	1363	1269	304	1089	772	1404	1408	2146	1459	718					
11	Число полученных открепительных  удостоверений	3628	75	40	50	90	90	50	30	80	60	94	90	84	45	40	60	105	70	100	100	90	70	60	110	90	160	115	85	88	92	30	75	60	70	60	105	70	85	40	100	70	110	95	265	0	80					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3355	62	39	50	78	79	45	27	73	56	94	90	71	36	30	57	104	66	93	99	90	52	49	105	70	142	97	83	73	85	21	67	53	66	57	104	69	85	32	92	69	110	93	265	0	77					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	4697	106	75	94	475	102	147	453	174	151	146	32	138	76	32	149	67	20	57	131	81	62	151	43	59	42	41	38	41	106	69	72	18	22	89	80	273	76	12	126	35	23	20	84	377	32					
14	Число неиспользованных открепительных удостоверений	273	13	1	0	12	11	5	3	7	4	0	0	13	9	10	3	1	4	7	1	0	18	11	5	20	18	18	2	15	7	9	8	7	4	3	1	1	0	8	8	1	0	2	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	81	0	2	1	2	1	1	0	1	0	0	0	1	0	1	0	2	1	4	9	4	1	2	5	1	3	4	2	0	5	1	0	2	4	1	2	1	4	0	0	2	7	1	1	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
